"MGI.symbol","ENSMUSG","HGNC.symbol","ENSG","dataset","RBP","msORhs","data.type","dataset.id","regulation","cell.type"
"Rab11b","ENSMUSG00000077450","RAB11B","ENSG00000185236","CELF2data_01","CELF2","Mouse","CLIP","dataset01",NA,"N2A"
"Rab11fip3","ENSMUSG00000037098","RAB11FIP3","ENSG00000090565","CELF2data_01","CELF2","Mouse","CLIP","dataset01",NA,"N2A"
"Rab12","ENSMUSG00000023460","RAB12","ENSG00000206418","CELF2data_01","CELF2","Mouse","CLIP","dataset01",NA,"N2A"
"Rab18","ENSMUSG00000073639","RAB18","ENSG00000099246","CELF2data_01","CELF2","Mouse","CLIP","dataset01",NA,"N2A"
"Rab1a","ENSMUSG00000020149","RAB1A","ENSG00000138069","CELF2data_01","CELF2","Mouse","CLIP","dataset01",NA,"N2A"
"Rab2a","ENSMUSG00000047187","RAB2A","ENSG00000104388","CELF2data_01","CELF2","Mouse","CLIP","dataset01",NA,"N2A"
"Rab2b","ENSMUSG00000022159","RAB2B","ENSG00000129472","CELF2data_01","CELF2","Mouse","CLIP","dataset01",NA,"N2A"
"Rab30","ENSMUSG00000030643","RAB30","ENSG00000137502","CELF2data_01","CELF2","Mouse","CLIP","dataset01",NA,"N2A"
"Rab3c","ENSMUSG00000021700","RAB3C","ENSG00000152932","CELF2data_01","CELF2","Mouse","CLIP","dataset01",NA,"N2A"
"Rab3gap2","ENSMUSG00000039318","RAB3GAP2","ENSG00000118873","CELF2data_01","CELF2","Mouse","CLIP","dataset01",NA,"N2A"
"Rab43","ENSMUSG00000030055","RAB43","ENSG00000172780","CELF2data_01","CELF2","Mouse","CLIP","dataset01",NA,"N2A"
"Rab5c","ENSMUSG00000019173","RAB5C","ENSG00000108774","CELF2data_01","CELF2","Mouse","CLIP","dataset01",NA,"N2A"
"Rab7","ENSMUSG00000079477","RAB7A","ENSG00000075785","CELF2data_01","CELF2","Mouse","CLIP","dataset01",NA,"N2A"
"Rabgap1","ENSMUSG00000035437","RABGAP1","ENSG00000011454","CELF2data_01","CELF2","Mouse","CLIP","dataset01",NA,"N2A"
"Rabgap1l","ENSMUSG00000026721","RABGAP1L","ENSG00000152061","CELF2data_01","CELF2","Mouse","CLIP","dataset01",NA,"N2A"
"Rabggtb","ENSMUSG00000038975","RABGGTB","ENSG00000137955","CELF2data_01","CELF2","Mouse","CLIP","dataset01",NA,"N2A"
"Rabl6","ENSMUSG00000015087","RABL6","ENSG00000196642","CELF2data_01","CELF2","Mouse","CLIP","dataset01",NA,"N2A"
"Rac1","ENSMUSG00000001847","RAC1","ENSG00000136238","CELF2data_01","CELF2","Mouse","CLIP","dataset01",NA,"N2A"
"Racgap1","ENSMUSG00000023015","RACGAP1","ENSG00000161800","CELF2data_01","CELF2","Mouse","CLIP","dataset01",NA,"N2A"
"Rad23b","ENSMUSG00000028426","RAD23B","ENSG00000119318","CELF2data_01","CELF2","Mouse","CLIP","dataset01",NA,"N2A"
"Rai1","ENSMUSG00000062115","RAI1","ENSG00000108557","CELF2data_01","CELF2","Mouse","CLIP","dataset01",NA,"N2A"
"Rala","ENSMUSG00000008859","RALA","ENSG00000006451","CELF2data_01","CELF2","Mouse","CLIP","dataset01",NA,"N2A"
"Ralgapa1","ENSMUSG00000021027","RALGAPA1","ENSG00000174373","CELF2data_01","CELF2","Mouse","CLIP","dataset01",NA,"N2A"
"Ralgapa2","ENSMUSG00000037110","RALGAPA2","ENSG00000188559","CELF2data_01","CELF2","Mouse","CLIP","dataset01",NA,"N2A"
"Ralgapb","ENSMUSG00000027652","RALGAPB","ENSG00000170471","CELF2data_01","CELF2","Mouse","CLIP","dataset01",NA,"N2A"
"Ralgps1","ENSMUSG00000038831","RALGPS1","ENSG00000136828","CELF2data_01","CELF2","Mouse","CLIP","dataset01",NA,"N2A"
"Ranbp17","ENSMUSG00000040594","RANBP17","ENSG00000204764","CELF2data_01","CELF2","Mouse","CLIP","dataset01",NA,"N2A"
"Ranbp2","ENSMUSG00000003226","RANBP2","ENSG00000153201","CELF2data_01","CELF2","Mouse","CLIP","dataset01",NA,"N2A"
"Ranbp9","ENSMUSG00000038546","RANBP9","ENSG00000010017","CELF2data_01","CELF2","Mouse","CLIP","dataset01",NA,"N2A"
"Rangap1","ENSMUSG00000022391","RANGAP1","ENSG00000100401","CELF2data_01","CELF2","Mouse","CLIP","dataset01",NA,"N2A"
"Rap1b","ENSMUSG00000052681","RAP1B","ENSG00000127314","CELF2data_01","CELF2","Mouse","CLIP","dataset01",NA,"N2A"
"Rap1gds1","ENSMUSG00000028149","RAP1GDS1","ENSG00000138698","CELF2data_01","CELF2","Mouse","CLIP","dataset01",NA,"N2A"
"Rap2a","ENSMUSG00000051615","RAP2A","ENSG00000125249","CELF2data_01","CELF2","Mouse","CLIP","dataset01",NA,"N2A"
"Rapgef1","ENSMUSG00000039844","RAPGEF1","ENSG00000107263","CELF2data_01","CELF2","Mouse","CLIP","dataset01",NA,"N2A"
"Rapgef2","ENSMUSG00000062232","RAPGEF2","ENSG00000109756","CELF2data_01","CELF2","Mouse","CLIP","dataset01",NA,"N2A"
"Rara","ENSMUSG00000037992","RARA","ENSG00000131759","CELF2data_01","CELF2","Mouse","CLIP","dataset01",NA,"N2A"
"Rars","ENSMUSG00000018848","RARS1","ENSG00000113643","CELF2data_01","CELF2","Mouse","CLIP","dataset01",NA,"N2A"
"Rassf8","ENSMUSG00000030259","RASSF8","ENSG00000123094","CELF2data_01","CELF2","Mouse","CLIP","dataset01",NA,"N2A"
"Rbbp6","ENSMUSG00000030779","RBBP6","ENSG00000122257","CELF2data_01","CELF2","Mouse","CLIP","dataset01",NA,"N2A"
"Rbck1","ENSMUSG00000027466","RBCK1","ENSG00000125826","CELF2data_01","CELF2","Mouse","CLIP","dataset01",NA,"N2A"
"Rbfox1","ENSMUSG00000008658","RBFOX1","ENSG00000078328","CELF2data_01","CELF2","Mouse","CLIP","dataset01",NA,"N2A"
"Rbfox2","ENSMUSG00000033565","RBFOX2","ENSG00000100320","CELF2data_01","CELF2","Mouse","CLIP","dataset01",NA,"N2A"
"Rbm25","ENSMUSG00000010608","RBM25","ENSG00000119707","CELF2data_01","CELF2","Mouse","CLIP","dataset01",NA,"N2A"
"Rbm26","ENSMUSG00000022119","RBM26","ENSG00000139746","CELF2data_01","CELF2","Mouse","CLIP","dataset01",NA,"N2A"
"Rbm28","ENSMUSG00000029701","RBM28","ENSG00000106344","CELF2data_01","CELF2","Mouse","CLIP","dataset01",NA,"N2A"
"Rbm33","ENSMUSG00000048271","RBM33","ENSG00000184863","CELF2data_01","CELF2","Mouse","CLIP","dataset01",NA,"N2A"
"Rbm6","ENSMUSG00000032582","RBM6","ENSG00000004534","CELF2data_01","CELF2","Mouse","CLIP","dataset01",NA,"N2A"
"Rbms1","ENSMUSG00000026970","RBMS1","ENSG00000153250","CELF2data_01","CELF2","Mouse","CLIP","dataset01",NA,"N2A"
"Rbms3","ENSMUSG00000039607","RBMS3","ENSG00000144642","CELF2data_01","CELF2","Mouse","CLIP","dataset01",NA,"N2A"
"Rbpms","ENSMUSG00000031586","RBPMS","ENSG00000157110","CELF2data_01","CELF2","Mouse","CLIP","dataset01",NA,"N2A"
"Rbx1","ENSMUSG00000022400","RBX1","ENSG00000100387","CELF2data_01","CELF2","Mouse","CLIP","dataset01",NA,"N2A"
"Rc3h1","ENSMUSG00000040423","RC3H1","ENSG00000135870","CELF2data_01","CELF2","Mouse","CLIP","dataset01",NA,"N2A"
"Rcc2","ENSMUSG00000040945","RCC2","ENSG00000179051","CELF2data_01","CELF2","Mouse","CLIP","dataset01",NA,"N2A"
"Rcn2","ENSMUSG00000032320","RCN2","ENSG00000117906","CELF2data_01","CELF2","Mouse","CLIP","dataset01",NA,"N2A"
"Rcn3","ENSMUSG00000019539","RCN3","ENSG00000142552","CELF2data_01","CELF2","Mouse","CLIP","dataset01",NA,"N2A"
"Rcor1","ENSMUSG00000037896","RCOR1","ENSG00000089902","CELF2data_01","CELF2","Mouse","CLIP","dataset01",NA,"N2A"
"Rdh13","ENSMUSG00000008435","RDH13","ENSG00000160439","CELF2data_01","CELF2","Mouse","CLIP","dataset01",NA,"N2A"
"Rdx","ENSMUSG00000032050","RDX","ENSG00000137710","CELF2data_01","CELF2","Mouse","CLIP","dataset01",NA,"N2A"
"Reep5","ENSMUSG00000005873","REEP5","ENSG00000129625","CELF2data_01","CELF2","Mouse","CLIP","dataset01",NA,"N2A"
"Reps1","ENSMUSG00000019854","REPS1","ENSG00000135597","CELF2data_01","CELF2","Mouse","CLIP","dataset01",NA,"N2A"
"Rere","ENSMUSG00000039852","RERE","ENSG00000142599","CELF2data_01","CELF2","Mouse","CLIP","dataset01",NA,"N2A"
"Ret","ENSMUSG00000030110","RET","ENSG00000165731","CELF2data_01","CELF2","Mouse","CLIP","dataset01",NA,"N2A"
"Rev1","ENSMUSG00000026082","REV1","ENSG00000135945","CELF2data_01","CELF2","Mouse","CLIP","dataset01",NA,"N2A"
"Rev3l","ENSMUSG00000019841","REV3L","ENSG00000009413","CELF2data_01","CELF2","Mouse","CLIP","dataset01",NA,"N2A"
"Rfc2","ENSMUSG00000023104","RFC2","ENSG00000049541","CELF2data_01","CELF2","Mouse","CLIP","dataset01",NA,"N2A"
"Rfx3","ENSMUSG00000040929","RFX3","ENSG00000080298","CELF2data_01","CELF2","Mouse","CLIP","dataset01",NA,"N2A"
"Rgl1","ENSMUSG00000026482","RGL1","ENSG00000143344","CELF2data_01","CELF2","Mouse","CLIP","dataset01",NA,"N2A"
"Rgs10","ENSMUSG00000030844","RGS10","ENSG00000148908","CELF2data_01","CELF2","Mouse","CLIP","dataset01",NA,"N2A"
"Rgs17","ENSMUSG00000019775","RGS17","ENSG00000091844","CELF2data_01","CELF2","Mouse","CLIP","dataset01",NA,"N2A"
"Rgs3","ENSMUSG00000059810","RGS3","ENSG00000138835","CELF2data_01","CELF2","Mouse","CLIP","dataset01",NA,"N2A"
"Rgs7","ENSMUSG00000026527","RGS7","ENSG00000182901","CELF2data_01","CELF2","Mouse","CLIP","dataset01",NA,"N2A"
"Rhbdd2","ENSMUSG00000039917","RHBDD2","ENSG00000005486","CELF2data_01","CELF2","Mouse","CLIP","dataset01",NA,"N2A"
"Rhob","ENSMUSG00000054364","RHOB","ENSG00000143878","CELF2data_01","CELF2","Mouse","CLIP","dataset01",NA,"N2A"
"Rhot1","ENSMUSG00000017686","RHOT1","ENSG00000126858","CELF2data_01","CELF2","Mouse","CLIP","dataset01",NA,"N2A"
"Ric1","ENSMUSG00000038658","RIC1","ENSG00000107036","CELF2data_01","CELF2","Mouse","CLIP","dataset01",NA,"N2A"
"Ric8b","ENSMUSG00000035620","RIC8B","ENSG00000111785","CELF2data_01","CELF2","Mouse","CLIP","dataset01",NA,"N2A"
"Rictor","ENSMUSG00000050310","RICTOR","ENSG00000164327","CELF2data_01","CELF2","Mouse","CLIP","dataset01",NA,"N2A"
"Rimbp2","ENSMUSG00000029420","RIMBP2","ENSG00000060709","CELF2data_01","CELF2","Mouse","CLIP","dataset01",NA,"N2A"
"Rims2","ENSMUSG00000037386","RIMS2","ENSG00000176406","CELF2data_01","CELF2","Mouse","CLIP","dataset01",NA,"N2A"
"Rims3","ENSMUSG00000032890","RIMS3","ENSG00000117016","CELF2data_01","CELF2","Mouse","CLIP","dataset01",NA,"N2A"
"Rint1","ENSMUSG00000028999","RINT1","ENSG00000135249","CELF2data_01","CELF2","Mouse","CLIP","dataset01",NA,"N2A"
"Ripk2","ENSMUSG00000041135","RIPK2","ENSG00000104312","CELF2data_01","CELF2","Mouse","CLIP","dataset01",NA,"N2A"
"Rlf","ENSMUSG00000049878","RLF","ENSG00000117000","CELF2data_01","CELF2","Mouse","CLIP","dataset01",NA,"N2A"
"Rnf10","ENSMUSG00000041740","RNF10","ENSG00000022840","CELF2data_01","CELF2","Mouse","CLIP","dataset01",NA,"N2A"
"Rnf111","ENSMUSG00000032217","RNF111","ENSG00000157450","CELF2data_01","CELF2","Mouse","CLIP","dataset01",NA,"N2A"
"Rnf13","ENSMUSG00000036503","RNF13","ENSG00000082996","CELF2data_01","CELF2","Mouse","CLIP","dataset01",NA,"N2A"
"Rnf138","ENSMUSG00000024317","RNF138","ENSG00000134758","CELF2data_01","CELF2","Mouse","CLIP","dataset01",NA,"N2A"
"Rnf139","ENSMUSG00000037075","RNF139","ENSG00000170881","CELF2data_01","CELF2","Mouse","CLIP","dataset01",NA,"N2A"
"Rnf145","ENSMUSG00000019189","RNF145","ENSG00000145860","CELF2data_01","CELF2","Mouse","CLIP","dataset01",NA,"N2A"
"Rnf146","ENSMUSG00000038876","RNF146","ENSG00000118518","CELF2data_01","CELF2","Mouse","CLIP","dataset01",NA,"N2A"
"Rnf149","ENSMUSG00000048234","RNF149","ENSG00000163162","CELF2data_01","CELF2","Mouse","CLIP","dataset01",NA,"N2A"
"Rnf165","ENSMUSG00000025427","RNF165","ENSG00000141622","CELF2data_01","CELF2","Mouse","CLIP","dataset01",NA,"N2A"
"Rnf166","ENSMUSG00000014470","RNF166","ENSG00000158717","CELF2data_01","CELF2","Mouse","CLIP","dataset01",NA,"N2A"
"Rnf181","ENSMUSG00000055850","RNF181","ENSG00000168894","CELF2data_01","CELF2","Mouse","CLIP","dataset01",NA,"N2A"
"Rnf182","ENSMUSG00000044164","RNF182","ENSG00000180537","CELF2data_01","CELF2","Mouse","CLIP","dataset01",NA,"N2A"
"Rnf20","ENSMUSG00000028309","RNF20","ENSG00000155827","CELF2data_01","CELF2","Mouse","CLIP","dataset01",NA,"N2A"
"Rnf207","ENSMUSG00000058498","RNF207","ENSG00000158286","CELF2data_01","CELF2","Mouse","CLIP","dataset01",NA,"N2A"
"Rnf213","ENSMUSG00000070327","RNF213","ENSG00000173821","CELF2data_01","CELF2","Mouse","CLIP","dataset01",NA,"N2A"
"Rnf217","ENSMUSG00000063760","RNF217","ENSG00000146373","CELF2data_01","CELF2","Mouse","CLIP","dataset01",NA,"N2A"
"Rnf41","ENSMUSG00000025373","RNF41","ENSG00000181852","CELF2data_01","CELF2","Mouse","CLIP","dataset01",NA,"N2A"
"Rock2","ENSMUSG00000020580","ROCK2","ENSG00000134318","CELF2data_01","CELF2","Mouse","CLIP","dataset01",NA,"N2A"
"Rogdi","ENSMUSG00000022540","ROGDI","ENSG00000067836","CELF2data_01","CELF2","Mouse","CLIP","dataset01",NA,"N2A"
"Rorb","ENSMUSG00000036192","RORB","ENSG00000198963","CELF2data_01","CELF2","Mouse","CLIP","dataset01",NA,"N2A"
"Rorc","ENSMUSG00000028150","RORC","ENSG00000143365","CELF2data_01","CELF2","Mouse","CLIP","dataset01",NA,"N2A"
"Rpl10a","ENSMUSG00000037805","RPL10A","ENSG00000198755","CELF2data_01","CELF2","Mouse","CLIP","dataset01",NA,"N2A"
"Rpl11","ENSMUSG00000059291","RPL11","ENSG00000142676","CELF2data_01","CELF2","Mouse","CLIP","dataset01",NA,"N2A"
"Rpl18","ENSMUSG00000059070","RPL18","ENSG00000063177","CELF2data_01","CELF2","Mouse","CLIP","dataset01",NA,"N2A"
"Rpl23","ENSMUSG00000071415","RPL23","ENSG00000125691","CELF2data_01","CELF2","Mouse","CLIP","dataset01",NA,"N2A"
"Rpl26","ENSMUSG00000060938","RPL26","ENSG00000161970","CELF2data_01","CELF2","Mouse","CLIP","dataset01",NA,"N2A"
"Rpl3","ENSMUSG00000060036","RPL3","ENSG00000100316","CELF2data_01","CELF2","Mouse","CLIP","dataset01",NA,"N2A"
"Rpl32","ENSMUSG00000057841","RPL32","ENSG00000144713","CELF2data_01","CELF2","Mouse","CLIP","dataset01",NA,"N2A"
"Rpl4","ENSMUSG00000032399","RPL4","ENSG00000174444","CELF2data_01","CELF2","Mouse","CLIP","dataset01",NA,"N2A"
"Rpl5","ENSMUSG00000058558","RPL5","ENSG00000122406","CELF2data_01","CELF2","Mouse","CLIP","dataset01",NA,"N2A"
"Rpl7a","ENSMUSG00000062647","RPL7A","ENSG00000148303","CELF2data_01","CELF2","Mouse","CLIP","dataset01",NA,"N2A"
"Rpn1","ENSMUSG00000030062","RPN1","ENSG00000163902","CELF2data_01","CELF2","Mouse","CLIP","dataset01",NA,"N2A"
"Rps12","ENSMUSG00000061983","RPS12","ENSG00000112306","CELF2data_01","CELF2","Mouse","CLIP","dataset01",NA,"N2A"
"Rps15a","ENSMUSG00000008683","RPS15A","ENSG00000134419","CELF2data_01","CELF2","Mouse","CLIP","dataset01",NA,"N2A"
"Rps20","ENSMUSG00000028234","RPS20","ENSG00000008988","CELF2data_01","CELF2","Mouse","CLIP","dataset01",NA,"N2A"
"Rps24","ENSMUSG00000025290","RPS24","ENSG00000138326","CELF2data_01","CELF2","Mouse","CLIP","dataset01",NA,"N2A"
"Rps27a","ENSMUSG00000020460","RPS27A","ENSG00000143947","CELF2data_01","CELF2","Mouse","CLIP","dataset01",NA,"N2A"
"Rps6ka2","ENSMUSG00000023809","RPS6KA2","ENSG00000071242","CELF2data_01","CELF2","Mouse","CLIP","dataset01",NA,"N2A"
"Rps6ka5","ENSMUSG00000021180","RPS6KA5","ENSG00000100784","CELF2data_01","CELF2","Mouse","CLIP","dataset01",NA,"N2A"
"Rps6kc1","ENSMUSG00000089872","RPS6KC1","ENSG00000136643","CELF2data_01","CELF2","Mouse","CLIP","dataset01",NA,"N2A"
"Rps8","ENSMUSG00000047675","RPS8","ENSG00000142937","CELF2data_01","CELF2","Mouse","CLIP","dataset01",NA,"N2A"
"Rptor","ENSMUSG00000025583","RPTOR","ENSG00000141564","CELF2data_01","CELF2","Mouse","CLIP","dataset01",NA,"N2A"
"Rrbp1","ENSMUSG00000027422","RRBP1","ENSG00000125844","CELF2data_01","CELF2","Mouse","CLIP","dataset01",NA,"N2A"
"Rrp1","ENSMUSG00000061032","RRP1","ENSG00000160214","CELF2data_01","CELF2","Mouse","CLIP","dataset01",NA,"N2A"
"Rrp1b","ENSMUSG00000058392","RRP1B","ENSG00000160208","CELF2data_01","CELF2","Mouse","CLIP","dataset01",NA,"N2A"
"Rsbn1","ENSMUSG00000044098","RSBN1","ENSG00000081019","CELF2data_01","CELF2","Mouse","CLIP","dataset01",NA,"N2A"
"Rsbn1l","ENSMUSG00000039968","RSBN1L","ENSG00000187257","CELF2data_01","CELF2","Mouse","CLIP","dataset01",NA,"N2A"
"Rsf1","ENSMUSG00000035623","RSF1","ENSG00000048649","CELF2data_01","CELF2","Mouse","CLIP","dataset01",NA,"N2A"
"Rspry1","ENSMUSG00000050079","RSPRY1","ENSG00000159579","CELF2data_01","CELF2","Mouse","CLIP","dataset01",NA,"N2A"
"Rsrc1","ENSMUSG00000034544","RSRC1","ENSG00000174891","CELF2data_01","CELF2","Mouse","CLIP","dataset01",NA,"N2A"
"Rsrp1","ENSMUSG00000037266","RSRP1","ENSG00000117616","CELF2data_01","CELF2","Mouse","CLIP","dataset01",NA,"N2A"
"Rsu1","ENSMUSG00000026727","RSU1","ENSG00000148484","CELF2data_01","CELF2","Mouse","CLIP","dataset01",NA,"N2A"
"Rtbdn","ENSMUSG00000048617","RTBDN","ENSG00000132026","CELF2data_01","CELF2","Mouse","CLIP","dataset01",NA,"N2A"
"Rtcb","ENSMUSG00000001783","RTCB","ENSG00000100220","CELF2data_01","CELF2","Mouse","CLIP","dataset01",NA,"N2A"
"Rtn3","ENSMUSG00000024758","RTN3","ENSG00000133318","CELF2data_01","CELF2","Mouse","CLIP","dataset01",NA,"N2A"
"Rtn4","ENSMUSG00000020458","RTN4","ENSG00000115310","CELF2data_01","CELF2","Mouse","CLIP","dataset01",NA,"N2A"
"Rufy3","ENSMUSG00000029291","RUFY3","ENSG00000018189","CELF2data_01","CELF2","Mouse","CLIP","dataset01",NA,"N2A"
"Runx1t1","ENSMUSG00000006586","RUNX1T1","ENSG00000079102","CELF2data_01","CELF2","Mouse","CLIP","dataset01",NA,"N2A"
"Rybp","ENSMUSG00000072872","RYBP","ENSG00000163602","CELF2data_01","CELF2","Mouse","CLIP","dataset01",NA,"N2A"
"Ryk","ENSMUSG00000032547","RYK","ENSG00000163785","CELF2data_01","CELF2","Mouse","CLIP","dataset01",NA,"N2A"
"Ryr1","ENSMUSG00000030592","RYR1","ENSG00000196218","CELF2data_01","CELF2","Mouse","CLIP","dataset01",NA,"N2A"
"S100pbp","ENSMUSG00000040928","S100PBP","ENSG00000116497","CELF2data_01","CELF2","Mouse","CLIP","dataset01",NA,"N2A"
"Safb2","ENSMUSG00000042625","SAFB2","ENSG00000130254","CELF2data_01","CELF2","Mouse","CLIP","dataset01",NA,"N2A"
"Samd11","ENSMUSG00000096351","SAMD11","ENSG00000187634","CELF2data_01","CELF2","Mouse","CLIP","dataset01",NA,"N2A"
"Samd5","ENSMUSG00000060487","SAMD5","ENSG00000203727","CELF2data_01","CELF2","Mouse","CLIP","dataset01",NA,"N2A"
"Samm50","ENSMUSG00000022437","SAMM50","ENSG00000100347","CELF2data_01","CELF2","Mouse","CLIP","dataset01",NA,"N2A"
"Saraf","ENSMUSG00000031532","SARAF","ENSG00000133872","CELF2data_01","CELF2","Mouse","CLIP","dataset01",NA,"N2A"
"Sardh","ENSMUSG00000009614","SARDH","ENSG00000123453","CELF2data_01","CELF2","Mouse","CLIP","dataset01",NA,"N2A"
"Sars","ENSMUSG00000068739","SARS1","ENSG00000031698","CELF2data_01","CELF2","Mouse","CLIP","dataset01",NA,"N2A"
"Satb1","ENSMUSG00000023927","SATB1","ENSG00000182568","CELF2data_01","CELF2","Mouse","CLIP","dataset01",NA,"N2A"
"Sbf2","ENSMUSG00000038371","SBF2","ENSG00000133812","CELF2data_01","CELF2","Mouse","CLIP","dataset01",NA,"N2A"
"Sbno1","ENSMUSG00000038095","SBNO1","ENSG00000139697","CELF2data_01","CELF2","Mouse","CLIP","dataset01",NA,"N2A"
"Sbno2","ENSMUSG00000035673","SBNO2","ENSG00000064932","CELF2data_01","CELF2","Mouse","CLIP","dataset01",NA,"N2A"
"Scaf4","ENSMUSG00000022983","SCAF4","ENSG00000156304","CELF2data_01","CELF2","Mouse","CLIP","dataset01",NA,"N2A"
"Scaf8","ENSMUSG00000046201","SCAF8","ENSG00000213079","CELF2data_01","CELF2","Mouse","CLIP","dataset01",NA,"N2A"
"Scai","ENSMUSG00000035236","SCAI","ENSG00000173611","CELF2data_01","CELF2","Mouse","CLIP","dataset01",NA,"N2A"
"Scamp5","ENSMUSG00000040722","SCAMP5","ENSG00000198794","CELF2data_01","CELF2","Mouse","CLIP","dataset01",NA,"N2A"
"Scap","ENSMUSG00000032485","SCAP","ENSG00000114650","CELF2data_01","CELF2","Mouse","CLIP","dataset01",NA,"N2A"
"Scaper","ENSMUSG00000034007","SCAPER","ENSG00000140386","CELF2data_01","CELF2","Mouse","CLIP","dataset01",NA,"N2A"
"Scarb1","ENSMUSG00000037936","SCARB1","ENSG00000073060","CELF2data_01","CELF2","Mouse","CLIP","dataset01",NA,"N2A"
"Scarb2","ENSMUSG00000029426","SCARB2","ENSG00000138760","CELF2data_01","CELF2","Mouse","CLIP","dataset01",NA,"N2A"
"Scfd1","ENSMUSG00000020952","SCFD1","ENSG00000092108","CELF2data_01","CELF2","Mouse","CLIP","dataset01",NA,"N2A"
"Scfd2","ENSMUSG00000062110","SCFD2","ENSG00000184178","CELF2data_01","CELF2","Mouse","CLIP","dataset01",NA,"N2A"
"Scg5","ENSMUSG00000023236","SCG5","ENSG00000166922","CELF2data_01","CELF2","Mouse","CLIP","dataset01",NA,"N2A"
"Sclt1","ENSMUSG00000059834","SCLT1","ENSG00000151466","CELF2data_01","CELF2","Mouse","CLIP","dataset01",NA,"N2A"
"Scml2","ENSMUSG00000000037","SCML2","ENSG00000102098","CELF2data_01","CELF2","Mouse","CLIP","dataset01",NA,"N2A"
"Scml4","ENSMUSG00000044770","SCML4","ENSG00000146285","CELF2data_01","CELF2","Mouse","CLIP","dataset01",NA,"N2A"
"Scn8a","ENSMUSG00000023033","SCN8A","ENSG00000196876","CELF2data_01","CELF2","Mouse","CLIP","dataset01",NA,"N2A"
"Sdad1","ENSMUSG00000029415","SDAD1","ENSG00000198301","CELF2data_01","CELF2","Mouse","CLIP","dataset01",NA,"N2A"
"Sdf4","ENSMUSG00000029076","SDF4","ENSG00000078808","CELF2data_01","CELF2","Mouse","CLIP","dataset01",NA,"N2A"
"Sec22a","ENSMUSG00000034473","SEC22A","ENSG00000121542","CELF2data_01","CELF2","Mouse","CLIP","dataset01",NA,"N2A"
"Sec24b","ENSMUSG00000001052","SEC24B","ENSG00000138802","CELF2data_01","CELF2","Mouse","CLIP","dataset01",NA,"N2A"
"Sec31a","ENSMUSG00000035325","SEC31A","ENSG00000138674","CELF2data_01","CELF2","Mouse","CLIP","dataset01",NA,"N2A"
"Sec61a2","ENSMUSG00000025816","SEC61A2","ENSG00000065665","CELF2data_01","CELF2","Mouse","CLIP","dataset01",NA,"N2A"
"Sec62","ENSMUSG00000027706","SEC62","ENSG00000008952","CELF2data_01","CELF2","Mouse","CLIP","dataset01",NA,"N2A"
"Sema4b","ENSMUSG00000030539","SEMA4B","ENSG00000185033","CELF2data_01","CELF2","Mouse","CLIP","dataset01",NA,"N2A"
"Sema4d","ENSMUSG00000021451","SEMA4D","ENSG00000187764","CELF2data_01","CELF2","Mouse","CLIP","dataset01",NA,"N2A"
"Sema6a","ENSMUSG00000019647","SEMA6A","ENSG00000092421","CELF2data_01","CELF2","Mouse","CLIP","dataset01",NA,"N2A"
"Sema6d","ENSMUSG00000027200","SEMA6D","ENSG00000137872","CELF2data_01","CELF2","Mouse","CLIP","dataset01",NA,"N2A"
"Senp1","ENSMUSG00000033075","SENP1","ENSG00000079387","CELF2data_01","CELF2","Mouse","CLIP","dataset01",NA,"N2A"
"Senp7","ENSMUSG00000052917","SENP7","ENSG00000138468","CELF2data_01","CELF2","Mouse","CLIP","dataset01",NA,"N2A"
"Serbp1","ENSMUSG00000036371","SERBP1","ENSG00000142864","CELF2data_01","CELF2","Mouse","CLIP","dataset01",NA,"N2A"
"Sergef","ENSMUSG00000030839","SERGEF","ENSG00000129158","CELF2data_01","CELF2","Mouse","CLIP","dataset01",NA,"N2A"
"Serinc1","ENSMUSG00000019877","SERINC1","ENSG00000111897","CELF2data_01","CELF2","Mouse","CLIP","dataset01",NA,"N2A"
"Serinc3","ENSMUSG00000017707","SERINC3","ENSG00000132824","CELF2data_01","CELF2","Mouse","CLIP","dataset01",NA,"N2A"
"Serinc5","ENSMUSG00000021703","SERINC5","ENSG00000164300","CELF2data_01","CELF2","Mouse","CLIP","dataset01",NA,"N2A"
"Sertad2","ENSMUSG00000049800","SERTAD2","ENSG00000179833","CELF2data_01","CELF2","Mouse","CLIP","dataset01",NA,"N2A"
"Setd2","ENSMUSG00000044791","SETD2","ENSG00000181555","CELF2data_01","CELF2","Mouse","CLIP","dataset01",NA,"N2A"
"Setd5","ENSMUSG00000034269","SETD5","ENSG00000168137","CELF2data_01","CELF2","Mouse","CLIP","dataset01",NA,"N2A"
"Setd7","ENSMUSG00000037111","SETD7","ENSG00000145391","CELF2data_01","CELF2","Mouse","CLIP","dataset01",NA,"N2A"
"Setdb1","ENSMUSG00000015697","SETDB1","ENSG00000143379","CELF2data_01","CELF2","Mouse","CLIP","dataset01",NA,"N2A"
"Setx","ENSMUSG00000043535","SETX","ENSG00000107290","CELF2data_01","CELF2","Mouse","CLIP","dataset01",NA,"N2A"
"Sf1","ENSMUSG00000024949","SF1","ENSG00000168066","CELF2data_01","CELF2","Mouse","CLIP","dataset01",NA,"N2A"
"Sf3b3","ENSMUSG00000033732","SF3B3","ENSG00000189091","CELF2data_01","CELF2","Mouse","CLIP","dataset01",NA,"N2A"
