dx	feature	class	OR	Z	P	fdr
DDD.kaplanis	isoExpr.M16_lightcyan	Networks.isoExpr	1.0454246028601388	0.8530665457089969	0.39362240223757183	0.8754264465348596
EPI.epi25	isoExpr.M1_turquoise	Networks.isoExpr	1.2771794576952429	0.8489627623094954	0.3959020132315853	0.8790693000442007
ASD.SFARI.1	isoUsage.M15_midnightblue	Networks.isoUsage	1.0567977661262518	0.8466229897435117	0.39720529553803663	0.8791134973943622
ASD.SFARI.1or2	ExDp	SingleCellMarkers	1.3265133150543793	0.8468615536412263	0.3970722941454505	0.8791134973943622
SCZ.schema	geneExpr.M8_pink	Networks.geneExpr	1.0914662067368033	0.8446788564905606	0.3982901676490953	0.880092789805259
SCZ.schema	geneExpr.M14_cyan	Networks.geneExpr	1.109716876822973	0.8422911184928628	0.3996250212052292	0.8816204171516329
DDD.kaplanis	isoUsage.M20_royalblue	Networks.isoUsage	1.0438356634237003	0.8402916176161459	0.4007449001601088	0.8826696354008826
ASD.SFARI.S	isoExpr.M30_steelblue	Networks.isoExpr	1.0491660253395074	0.837942044143773	0.40206325399286263	0.8841519389570173
ASD.SFARI.1or2	PgG2M	SingleCellMarkers	1.266689512123979	0.8361984238370939	0.4030432849771933	0.8848866993890302
ASD.SFARI.1or2	DTU.down	DGE/DTE/DTU	1.0839111245977666	0.8344677560442074	0.40401744983175986	0.8856062500312176
ASD.SFARI.1or2	SingleCellDTU	SingleCellMarkers	1.1747325436552372	0.828388559589174	0.40745048344758644	0.8917047321456764
ASD.SFARI.S	isoExpr.M25_orange	Networks.isoExpr	1.0587945674361263	0.825237739009544	0.4092366316247312	0.8941853035500505
NDD.fuTADA	DTU.not.DTE	DGE/DTE/DTU	1.1098165638904935	0.8222529709874343	0.41093293661841324	0.8950367617920924
ASD.SFARI.1or2	geneExpr.M20_royalblue	Networks.geneExpr	1.0319967809041628	0.8222892929702054	0.410912269026114	0.8950367617920924
EPI.helbig	isoExpr.M15_midnightblue	Networks.isoExpr	0.882359737704438	-0.8194032905393718	0.4125563581708212	0.8971463661809921
ASD.SFARI.S	DTE	DGE/DTE/DTU	0.8447051994146506	-0.8113021675721697	0.4171921655901662	0.9057896463685067
ASD.SFARI.1	isoUsage.M3_brown	Networks.isoUsage	1.0584630636637407	0.8085520840537604	0.4187728356504586	0.9068214720884268
ASD.fuTADA	isoUsage.M8_pink	Networks.isoUsage	1.0462055381701838	0.8081725891911548	0.4189912349138497	0.9068214720884268
ASD.SFARI.1	isoUsage.M21_darkred	Networks.isoUsage	0.9234925113216282	-0.8025505696888396	0.42223454840336816	0.9095303951456201
ASD.fuTADA	geneExpr.M1_turquoise	Networks.geneExpr	0.8975903242370219	-0.8029789484455618	0.4219869022898917	0.9095303951456201
NDD.fuTADA	isoUsage.M20_royalblue	Networks.isoUsage	1.0284003408890672	0.8025606345430633	0.4222287289259001	0.9095303951456201
SCZ.schema	isoUsage.M14_cyan	Networks.isoUsage	1.1210610967194754	0.7998514242960002	0.4237968845353605	0.9114626873052495
EPI.helbig	isoExpr.M11_greenyellow	Networks.isoExpr	1.0577725006920071	0.7943478552536568	0.42699295177982466	0.9168970908124762
EPI.epi25	n_exons_log2	txAnno	1.251759904060911	0.7867829499263985	0.43140893609812114	0.9249299568926853
ASD.SFARI.1or2	isoExpr.M51_thistle1	Networks.isoExpr	1.0305124415798979	0.7828955121156163	0.43368847315340003	0.9254722869472868
ASD.SFARI.1or2	isoExpr.M31_paleturquoise	Networks.isoExpr	1.0245539066481655	0.7851216737470522	0.43238223327015324	0.9254722869472868
EPI.helbig	isoUsage.M26_darkorange	Networks.isoUsage	0.8960123473792095	-0.7832660357044976	0.43347090372593794	0.9254722869472868
ASD.SFARI.1	oRG	SingleCellMarkers	0.45289183663791555	-0.7814418620614754	0.43454265801568354	0.9258529416508342
SCZ.schema	isoUsage.M8_pink	Networks.isoUsage	0.8351844210062245	-0.7793649809250136	0.4357647463462363	0.9270150659850058
ASD.SFARI.1	DTE.not.DGE	DGE/DTE/DTU	0.8172746193970768	-0.7722998699915959	0.43993684240312136	0.9313691763655191
ASD.SFARI.1	geneExpr.M4_yellow	Networks.geneExpr	0.889113148520068	-0.7726064578931514	0.4397553214291381	0.9313691763655191
ASD.SFARI.S	isoUsage.M14_cyan	Networks.isoUsage	1.0605803894989019	0.771957641172113	0.4401395160052905	0.9313691763655191
NDD.fuTADA	isoExpr.M46_brown4	Networks.isoExpr	1.029738185516537	0.7704671984662872	0.44102280530918164	0.9313691763655191
BIP.bipex	isoUsage.M9_magenta	Networks.isoUsage	1.1345036136038944	0.7701504480977063	0.44121065362132983	0.9313691763655191
ASD.SFARI.1or2	isoUsage.M20_royalblue	Networks.isoUsage	1.0278506378870924	0.7673789815783157	0.44285622148833304	0.9329321798409601
SCZ.schema	isoExpr.M26_darkorange	Networks.isoExpr	1.1072958228253624	0.766610671843099	0.4433130285229672	0.9329321798409601
ASD.SFARI.1or2	isoUsage.M1_turquoise	Networks.isoUsage	1.0486254895697815	0.7653322796156009	0.4440737071487538	0.933099660726676
EPI.helbig	isoUsage.M14_cyan	Networks.isoUsage	0.9167363431325894	-0.7630074168316182	0.4454589726166557	0.9331480007413123
NDD.fuTADA	isoExpr.M41_lightsteelblue1	Networks.isoExpr	1.0265835613617986	0.7633045600149858	0.44528178321328404	0.9331480007413123
SCZ.schema	isoExpr.M3_brown	Networks.isoExpr	0.7445596928351761	-0.7583067042574599	0.44826739469099475	0.9375974514910883
ASD.SFARI.1	isoExpr.M44_floralwhite	Networks.isoExpr	1.0353550935614801	0.7508871089363178	0.45272059910796464	0.9382566960002932
ASD.SFARI.S	isoExpr.M28_skyblue	Networks.isoExpr	1.0501523124263323	0.7541996554169915	0.4507293444904122	0.9382566960002932
ASD.fuTADA	isoExpr.M20_royalblue	Networks.isoExpr	1.035734653475855	0.7515363747231115	0.45232991814912904	0.9382566960002932
ASD.fuTADA	isoExpr.M50_thistle2	Networks.isoExpr	1.0469078869091797	0.7502056863061738	0.4531308346171109	0.9382566960002932
ASD.fuTADA	geneExpr.M15_midnightblue	Networks.geneExpr	0.9126655525931711	-0.7497976351752339	0.45337659324977664	0.9382566960002932
SCZ.schema	isoUsage.M3_brown	Networks.isoUsage	1.1455725848618932	0.7510533571442786	0.45262054487169173	0.9382566960002932
BIP.bipex	isoExpr.M14_cyan	Networks.isoExpr	1.1356863745250194	0.7501291386662045	0.4531769315476709	0.9382566960002932
ASD.fuTADA	isoExpr.M49_plum2	Networks.isoExpr	1.0356542916225238	0.7474742756294016	0.45477732512767965	0.9397359508671511
ASD.SFARI.1or2	isoExpr.M25_orange	Networks.isoExpr	0.9697475969824898	-0.7410917002037049	0.458637841674099	0.9462859082733669
ASD.SFARI.1	isoExpr.M22_darkgreen	Networks.isoExpr	1.0411402274860178	0.7396183170408182	0.4595316240730105	0.9467042480902622
NDD.fuTADA	geneExpr.M11_greenyellow	Networks.geneExpr	0.9537797307464516	-0.7363582853364249	0.46151268396399875	0.949357923469487
DDD.kaplanis	isoExpr.M53_palevioletred3	Networks.isoExpr	1.0331382425162936	0.7329560710998232	0.4635852227165819	0.9521915369141187
ASD.SFARI.S	isoUsage.M5_green	Networks.isoUsage	0.9295755350908007	-0.7309859260195297	0.4647877494878624	0.953232360476604
ASD.SFARI.1or2	isoExpr.M17_grey60	Networks.isoExpr	1.0304440123791545	0.7270722015672099	0.46718172679103065	0.9563576614090495
ASD.SFARI.S	isoUsage.M7_black	Networks.isoUsage	0.9298756256690118	-0.7250753061355253	0.46840583270472425	0.9563576614090495
EPI.helbig	isoExpr.M14_cyan	Networks.isoExpr	0.8861867508064202	-0.7260056708964161	0.46783529408855606	0.9563576614090495
NDD.fuTADA	geneExpr.M14_cyan	Networks.geneExpr	0.9712883967971984	-0.7216265031984415	0.4705241400368091	0.9592530831107566
ASD.SFARI.1	isoUsage.M23_darkturquoise	Networks.isoUsage	1.0424831513052075	0.7194713261143656	0.4718505633464546	0.9605278926963488
ASD.SFARI.S	geneExpr.M15_midnightblue	Networks.geneExpr	1.0639046156481358	0.7128037563802073	0.4759672008566221	0.9664933603738418
EPI.helbig	isoExpr.M26_darkorange	Networks.isoExpr	0.9110429499090459	-0.7124405964819314	0.47619198412579794	0.9664933603738418
BIP.bipex	DTE.up	DGE/DTE/DTU	0.5893866105831828	-0.7084553808961465	0.47866251129673715	0.9677615969900031
EPI.epi25	DTE.down	DGE/DTE/DTU	0.47822555367368264	-0.7079350117672855	0.4789856161348026	0.9677615969900031
BIP.bipex	isoExpr.M22_darkgreen	Networks.isoExpr	1.1041003899518669	0.7068777911539246	0.4796424265373811	0.9677615969900031
BIP.bipex	isoUsage.M10_purple	Networks.isoUsage	1.1204088949509845	0.7101308793982153	0.47762297894402717	0.9677615969900031
ASD.fuTADA	DGE	DGE/DTE/DTU	1.1141091348229715	0.6966627906926975	0.48601385022591204	0.9718874444923601
ASD.SFARI.1	isoUsage.M20_royalblue	Networks.isoUsage	0.9499191613668966	-0.6994271969969637	0.4842850961337272	0.9718874444923601
ASD.SFARI.1or2	isoExpr.M53_palevioletred3	Networks.isoExpr	1.022811622965733	0.6973296482899819	0.4855965177123709	0.9718874444923601
ASD.fuTADA	geneExpr.M17_grey60	Networks.geneExpr	1.0396843767994035	0.695641884171498	0.4866531291399701	0.9718874444923601
NDD.fuTADA	isoExpr.M2_blue	Networks.isoExpr	0.9714005775796594	-0.699156135206545	0.48445446026711686	0.9718874444923601
NDD.fuTADA	isoExpr.M25_orange	Networks.isoExpr	1.0250094979907938	0.6970011211860333	0.4858020921511693	0.9718874444923601
DDD.kaplanis	IP	SingleCellMarkers	1.6645433774511431	0.6985717331150862	0.48481971408359487	0.9718874444923601
ASD.fuTADA	isoExpr.M48_darkslateblue	Networks.isoExpr	1.0332149342267627	0.6935373006430442	0.4879724258507444	0.9731036730939153
EPI.epi25	novel_exon	txAnno	0.587042026131239	-0.6824061216461718	0.494982185964408	0.9795845360278651
SCZ.schema	DGE.down	DGE/DTE/DTU	0.6080446323550971	-0.6793083290728187	0.4969425201017272	0.9795845360278651
ASD.SFARI.1	geneExpr.M14_cyan	Networks.geneExpr	1.0397243091695156	0.6794536108000148	0.49685049105990203	0.9795845360278651
ASD.SFARI.1or2	isoExpr.M49_plum2	Networks.isoExpr	1.0217660152531745	0.6805021213951254	0.49618657904777114	0.9795845360278651
ASD.SFARI.1or2	geneExpr.M9_magenta	Networks.geneExpr	1.030123651496829	0.6833549598736212	0.4943825732153501	0.9795845360278651
DDD.kaplanis	isoUsage.M25_orange	Networks.isoUsage	0.9580073055635153	-0.6866103072538415	0.49232833146723914	0.9795845360278651
DDD.kaplanis	isoUsage.M15_midnightblue	Networks.isoUsage	1.0398637935889425	0.6831040423528563	0.4945411012817883	0.9795845360278651
ASD.fuTADA	geneExpr.M22_darkgreen	Networks.geneExpr	1.0489815526335344	0.685165178977661	0.4932396941857418	0.9795845360278651
ASD.SFARI.1	isoExpr.M20_royalblue	Networks.isoExpr	1.03279778110138	0.6765369341906827	0.49869980454610313	0.9816361095232202
DDD.kaplanis	geneExpr.M16_lightcyan	Networks.geneExpr	0.9578660649109781	-0.6702837454516605	0.5026769269588617	0.9880450357727985
ASD.fuTADA	isoExpr.M38_plum1	Networks.isoExpr	0.9625240140940976	-0.6672327479745023	0.5046234762593955	0.9904500895062635
DDD.kaplanis	isoUsage.M26_darkorange	Networks.isoUsage	0.9535702945126874	-0.6641158576259535	0.5066161615170968	0.991520201826318
EPI.helbig	isoUsage.M24_darkgrey	Networks.isoUsage	1.0524023849181108	0.6646153393366273	0.5062965555770889	0.991520201826318
EPI.helbig	novel_exon	txAnno	1.1503640851231023	0.6602302461650594	0.5091060852493913	0.9938481135384178
ASD.SFARI.1or2	isoUsage.M19_lightyellow	Networks.isoUsage	0.9731957647692987	-0.6588658528409185	0.5099819151952611	0.9938481135384178
DDD.kaplanis	geneExpr.M3_brown	Networks.geneExpr	1.03403390227213	0.6591919968193474	0.5097724855169858	0.9938481135384178
SCZ.schema	isoExpr.M44_floralwhite	Networks.isoExpr	1.073748936137241	0.6549504655601286	0.5124996468679361	0.9959212995873369
ASD.fuTADA	vRG	SingleCellMarkers	1.4048993965436625	0.6554747759299004	0.5121621215008156	0.9959212995873369
EPI.helbig	n_transcripts_log2|tpm	txAnno	1.040238756657274	0.3864564908679184	0.6991586196864188	0.9984940438929018
BIP.bipex	novel_exon	txAnno	0.9157336107040629	-0.18521599768363814	0.8530596218408983	0.9984940438929018
EPI.epi25	n_transcripts_log2	txAnno	0.9291214351719499	-0.4566456850404353	0.6479257365735216	0.9984940438929018
EPI.epi25	n_transcripts_log2|tpm	txAnno	1.2080251175050116	0.565551309664605	0.5716988350535805	0.9984940438929018
ASD.SFARI.1	DTE	DGE/DTE/DTU	0.9572466832808499	-0.26660212298614067	0.7897755208771521	0.9984940438929018
ASD.SFARI.1	DTU.up	DGE/DTE/DTU	1.070942517762435	0.3810185090187589	0.7031895144242879	0.9984940438929018
ASD.SFARI.1	DTU.down	DGE/DTE/DTU	0.9696403494452889	-0.1710789087261806	0.8641617197705102	0.9984940438929018
ASD.SFARI.1or2	DTU	DGE/DTE/DTU	0.9990687591148844	-0.009994311051338302	0.9920258262682197	0.9984940438929018
ASD.SFARI.1or2	DTU.not.DGE	DGE/DTE/DTU	0.9496229211994068	-0.4655552933354289	0.6415338498251701	0.9984940438929018
ASD.SFARI.1or2	DTU.not.DTE	DGE/DTE/DTU	0.9338371057287059	-0.4993169048289149	0.6175561478133362	0.9984940438929018
ASD.SFARI.1or2	DTE.not.DGE	DGE/DTE/DTU	1.0642934432952365	0.43286315968531147	0.6651141853645666	0.9984940438929018
ASD.SFARI.1or2	DTU.up	DGE/DTE/DTU	1.0509435082370109	0.5008622117500786	0.6164680986495892	0.9984940438929018
ASD.SFARI.S	DTU.up	DGE/DTE/DTU	0.9923616169347519	-0.033586877199454905	0.9732065868430738	0.9984940438929018
ASD.SFARI.S	DTU.down	DGE/DTE/DTU	1.0676899770483632	0.2984097024582068	0.7653904847316524	0.9984940438929018
ASD.SFARI.S	DGE.down	DGE/DTE/DTU	1.05231257256212	0.18529921759025964	0.8529943516760703	0.9984940438929018
DDD.kaplanis	DTU	DGE/DTE/DTU	0.9860453510511054	-0.09967644531971667	0.9206012013062802	0.9984940438929018
DDD.kaplanis	DTE.not.DGE	DGE/DTE/DTU	0.9767542558191219	-0.10762329560016476	0.9142945171037731	0.9984940438929018
DDD.kaplanis	DTE.down	DGE/DTE/DTU	1.0577692924833733	0.3219788990528903	0.7474686801090658	0.9984940438929018
DDD.kaplanis	DGE.down	DGE/DTE/DTU	0.9635621852361024	-0.17796008063511917	0.858754326288059	0.9984940438929018
EPI.helbig	DTU	DGE/DTE/DTU	0.9670689295650193	-0.15071376562962427	0.8802015138760497	0.9984940438929018
EPI.helbig	DTU.not.DTE	DGE/DTE/DTU	0.9372266777970668	-0.20042898589877084	0.8411450919212379	0.9984940438929018
EPI.helbig	DTU.up	DGE/DTE/DTU	1.0543367850006562	0.22256888225424204	0.8238710573269492	0.9984940438929018
EPI.helbig	DTU.down	DGE/DTE/DTU	1.0055657239067626	0.02351549263264161	0.9812390805685238	0.9984940438929018
EPI.helbig	DTE.down	DGE/DTE/DTU	0.8647242761059826	-0.5185090168486781	0.6041031705915633	0.9984940438929018
EPI.helbig	DGE.down	DGE/DTE/DTU	0.8189891306413134	-0.5988933896594161	0.5492439798237405	0.9984940438929018
ASD.fuTADA	DTU.not.DGE	DGE/DTE/DTU	1.086596142219267	0.47440185728795337	0.6352133688699464	0.9984940438929018
ASD.fuTADA	DTE.not.DGE	DGE/DTE/DTU	1.1288364438783989	0.5309398526135704	0.5954604600271916	0.9984940438929018
ASD.fuTADA	DTE.down	DGE/DTE/DTU	0.9628565196239303	-0.1958479328622183	0.8447291914859729	0.9984940438929018
SCZ.schema	DTU	DGE/DTE/DTU	1.1965389102813861	0.4431942203522844	0.6576252590127252	0.9984940438929018
SCZ.schema	DTE	DGE/DTE/DTU	0.830915448660565	-0.43728026193655334	0.661908108037641	0.9984940438929018
SCZ.schema	DGE	DGE/DTE/DTU	1.0679304957656068	0.1587497713441303	0.8738660234947635	0.9984940438929018
SCZ.schema	DTU.not.DGE	DGE/DTE/DTU	0.9050275873437146	-0.19991129919344727	0.8415499533417428	0.9984940438929018
SCZ.schema	DTE.not.DGE	DGE/DTE/DTU	2.618130590584439e-7	-0.023245514419821086	0.9814544331465657	0.9984940438929018
SCZ.schema	DTU.down	DGE/DTE/DTU	1.0015475039384028	0.0033326517804553577	0.9973409335200272	0.9984940438929018
BIP.bipex	DTU	DGE/DTE/DTU	1.1597609847815333	0.291076450545808	0.7709928502499072	0.9984940438929018
BIP.bipex	DTE	DGE/DTE/DTU	0.8128195143976006	-0.38688949264857153	0.6988380202507978	0.9984940438929018
BIP.bipex	DGE	DGE/DTE/DTU	1.3520817246684065	0.6179498486619467	0.5366083980623032	0.9984940438929018
BIP.bipex	DTE.not.DGE	DGE/DTE/DTU	4.3812832844223e-7	-0.02033024759006438	0.9837799266822758	0.9984940438929018
BIP.bipex	DTU.up	DGE/DTE/DTU	1.0284536474654107	0.05095886561734955	0.959358298417643	0.9984940438929018
BIP.bipex	DTU.down	DGE/DTE/DTU	0.6818488363654829	-0.6159947842004564	0.5378979622143059	0.9984940438929018
BIP.bipex	DTE.down	DGE/DTE/DTU	1.3026243619804556	0.48422657299264515	0.6282250801183233	0.9984940438929018
BIP.bipex	DGE.up	DGE/DTE/DTU	0.9409594019243277	-0.09791342563362378	0.9220010391011081	0.9984940438929018
EPI.epi25	DTE	DGE/DTE/DTU	1.3152190554300205	0.42489527611959693	0.6709130184450615	0.9984940438929018
EPI.epi25	DTU.not.DGE	DGE/DTE/DTU	7.856154343839308e-8	-0.012690694453294828	0.9898745626204815	0.9984940438929018
EPI.epi25	DTU.not.DTE	DGE/DTE/DTU	2.636750813381128e-7	-0.01563064857947852	0.98752905463619	0.9984940438929018
EPI.epi25	DTE.not.DGE	DGE/DTE/DTU	2.0634311401936436e-7	-0.012923071420110547	0.9896891678312926	0.9984940438929018
EPI.epi25	DGE.down	DGE/DTE/DTU	0.7678867870807653	-0.2538445792596108	0.7996156318660613	0.9984940438929018
ASD.SFARI.1	isoExpr.M3_brown	Networks.isoExpr	0.9944398341930049	-0.05546486007903162	0.9557681244312992	0.9984940438929018
ASD.SFARI.1	isoExpr.M12_tan	Networks.isoExpr	1.0360050946576358	0.48481036670979055	0.6278108683921234	0.9984940438929018
ASD.SFARI.1	isoExpr.M1_turquoise	Networks.isoExpr	1.0444157758027945	0.6077947490001477	0.5433236123826555	0.9984940438929018
ASD.SFARI.1	isoExpr.M8_pink	Networks.isoExpr	0.9920589796882829	-0.10800662059075523	0.9139904404629859	0.9984940438929018
ASD.SFARI.1	isoExpr.M14_cyan	Networks.isoExpr	1.0169441444672085	0.18966576540977245	0.8495710490584101	0.9984940438929018
ASD.SFARI.1	isoExpr.M6_red	Networks.isoExpr	1.0477490226702613	0.6431232227087914	0.5201441469693675	0.9984940438929018
ASD.SFARI.1	isoExpr.M13_salmon	Networks.isoExpr	1.0290655118026382	0.497567952323502	0.6187885967121327	0.9984940438929018
ASD.SFARI.1	isoExpr.M26_darkorange	Networks.isoExpr	1.0112720325792386	0.1670256670155128	0.8673498532445979	0.9984940438929018
ASD.SFARI.1	isoExpr.M46_brown4	Networks.isoExpr	0.2669837009055727	-0.039809268140430634	0.968245187182557	0.9984940438929018
ASD.SFARI.1	isoExpr.M21_darkred	Networks.isoExpr	1.02864123783628	0.3871008562374499	0.6986815437516033	0.9984940438929018
ASD.SFARI.1	isoExpr.M43_ivory	Networks.isoExpr	1.0220225880655953	0.3912023879619644	0.6956476433427341	0.9984940438929018
ASD.SFARI.1	isoExpr.M52_salmon4	Networks.isoExpr	0.9614603127533706	-0.42754423553613197	0.6689829727905161	0.9984940438929018
ASD.SFARI.1	isoExpr.M47_bisque4	Networks.isoExpr	0.26472723619719174	-0.0368541194440912	0.9706013222528398	0.9984940438929018
ASD.SFARI.1	isoExpr.M39_orangered4	Networks.isoExpr	1.0135674969436101	0.2617720884440965	0.7934971590817825	0.9984940438929018
ASD.SFARI.1	isoExpr.M25_orange	Networks.isoExpr	0.9759854218770578	-0.34703964349033134	0.7285615361804343	0.9984940438929018
ASD.SFARI.1	isoExpr.M51_thistle1	Networks.isoExpr	1.0230229919540188	0.3283763254027015	0.7426271410418255	0.9984940438929018
ASD.SFARI.1	isoExpr.M40_mediumpurple3	Networks.isoExpr	1.018376457838988	0.3443640668843005	0.7305725086266422	0.9984940438929018
ASD.SFARI.1	isoExpr.M19_lightyellow	Networks.isoExpr	1.0235238268851112	0.42444187186426674	0.6712435893137032	0.9984940438929018
ASD.SFARI.1	isoExpr.M38_plum1	Networks.isoExpr	0.9805035585438071	-0.3734444570978091	0.708817676775819	0.9984940438929018
ASD.SFARI.1	isoExpr.M50_thistle2	Networks.isoExpr	1.0101002680129325	0.13303156162762106	0.8941684197617319	0.9984940438929018
ASD.SFARI.1	isoExpr.M49_plum2	Networks.isoExpr	0.9813358877255814	-0.31623261809364017	0.751825951461774	0.9984940438929018
ASD.SFARI.1	isoExpr.M37_skyblue3	Networks.isoExpr	1.0048053929433574	0.08782939693449869	0.9300122726692212	0.9984940438929018
ASD.SFARI.1	isoUsage.M1_turquoise	Networks.isoUsage	0.9971587623923138	-0.025625129448317865	0.9795563422477329	0.9984940438929018
ASD.SFARI.1	isoUsage.M4_yellow	Networks.isoUsage	0.9539101608998694	-0.6170520567739678	0.537200390111354	0.9984940438929018
ASD.SFARI.1	isoUsage.M18_lightgreen	Networks.isoUsage	0.9864838045615452	-0.1909408520965115	0.8485719335936757	0.9984940438929018
ASD.SFARI.1	isoUsage.M6_red	Networks.isoUsage	0.9887461329286857	-0.1649106054210592	0.8690143447751255	0.9984940438929018
ASD.SFARI.1	isoUsage.M10_purple	Networks.isoUsage	1.0259905480357794	0.42232000148193294	0.6727914607808463	0.9984940438929018
ASD.SFARI.1	isoUsage.M8_pink	Networks.isoUsage	1.0374242008950485	0.6304415463880967	0.5284057356488614	0.9984940438929018
ASD.SFARI.1	isoUsage.M19_lightyellow	Networks.isoUsage	0.9780773564025472	-0.32843024059115167	0.7425863812330546	0.9984940438929018
ASD.SFARI.1	isoUsage.M28_skyblue	Networks.isoUsage	0.9500925605822474	-0.6288095847068521	0.529473724370926	0.9984940438929018
ASD.SFARI.1	isoUsage.M11_greenyellow	Networks.isoUsage	1.0294009143064116	0.4132904958180649	0.6793937923353264	0.9984940438929018
ASD.SFARI.1	isoUsage.M9_magenta	Networks.isoUsage	0.979672216713786	-0.28734486040784196	0.7738482766023741	0.9984940438929018
ASD.SFARI.1	isoUsage.M26_darkorange	Networks.isoUsage	0.9572355851003435	-0.5292977762018549	0.5965988980114474	0.9984940438929018
ASD.SFARI.1	geneExpr.M1_turquoise	Networks.geneExpr	0.9237032301080648	-0.5388678603487301	0.5899780352392046	0.9984940438929018
ASD.SFARI.1	geneExpr.M9_magenta	Networks.geneExpr	0.9598404695623249	-0.41882418429488305	0.6753446288036448	0.9984940438929018
ASD.SFARI.1	geneExpr.M17_grey60	Networks.geneExpr	1.0076600713850865	0.11824605757633282	0.9058726972459384	0.9984940438929018
ASD.SFARI.1	geneExpr.M10_purple	Networks.geneExpr	0.9914110321353664	-0.08721880698038151	0.9304975905135473	0.9984940438929018
ASD.SFARI.1	geneExpr.M19_lightyellow	Networks.geneExpr	1.0339818015166584	0.6112705635696072	0.541020475256481	0.9984940438929018
ASD.SFARI.1	geneExpr.M21_darkred	Networks.geneExpr	0.26425693775603665	-0.03880479494471133	0.9690460219025636	0.9984940438929018
ASD.SFARI.1	geneExpr.M18_lightgreen	Networks.geneExpr	0.9391261524806731	-0.5784300081934627	0.5629738390480743	0.9984940438929018
ASD.SFARI.1	geneExpr.M20_royalblue	Networks.geneExpr	1.0414250341484519	0.650355592399877	0.5154625551266443	0.9984940438929018
ASD.SFARI.1	geneExpr.M8_pink	Networks.geneExpr	1.0155452766835804	0.31639543787500296	0.7517023792967562	0.9984940438929018
ASD.SFARI.1	geneExpr.M15_midnightblue	Networks.geneExpr	0.21115654527265906	-0.04521806434557568	0.9639334957112083	0.9984940438929018
ASD.SFARI.1	geneExpr.M11_greenyellow	Networks.geneExpr	0.21466520646583998	-0.04439371300624372	0.9645905730042499	0.9984940438929018
ASD.SFARI.1or2	isoExpr.M3_brown	Networks.isoExpr	1.019548800995137	0.34738893816951283	0.7282991425769261	0.9984940438929018
ASD.SFARI.1or2	isoExpr.M12_tan	Networks.isoExpr	0.9888854997356905	-0.24622408678941407	0.8055087708571033	0.9984940438929018
ASD.SFARI.1or2	isoExpr.M8_pink	Networks.isoExpr	1.0257635778317291	0.622313077252891	0.5337360238791129	0.9984940438929018
ASD.SFARI.1or2	isoExpr.M14_cyan	Networks.isoExpr	1.0271047613868218	0.5437860424644196	0.5865887146870093	0.9984940438929018
ASD.SFARI.1or2	isoExpr.M6_red	Networks.isoExpr	1.012511618782559	0.28715414442291176	0.7739942957613749	0.9984940438929018
ASD.SFARI.1or2	isoExpr.M16_lightcyan	Networks.isoExpr	1.012812322850508	0.3321798607275552	0.7397534499912588	0.9984940438929018
ASD.SFARI.1or2	isoExpr.M26_darkorange	Networks.isoExpr	0.9845907167357603	-0.37497560666926993	0.7076786083061026	0.9984940438929018
ASD.SFARI.1or2	isoExpr.M15_midnightblue	Networks.isoExpr	0.9989394316010531	-0.02446908238579492	0.9804784450097319	0.9984940438929018
ASD.SFARI.1or2	isoExpr.M46_brown4	Networks.isoExpr	0.9785360485530115	-0.4563014990897358	0.6481731861027755	0.9984940438929018
ASD.SFARI.1or2	isoExpr.M18_lightgreen	Networks.isoExpr	0.9899243122731203	-0.24336121181229287	0.8077255891410123	0.9984940438929018
ASD.SFARI.1or2	isoExpr.M41_lightsteelblue1	Networks.isoExpr	0.9776481235369384	-0.5456512725954736	0.5853056727424972	0.9984940438929018
ASD.SFARI.1or2	isoExpr.M43_ivory	Networks.isoExpr	1.0178949174653869	0.5124350589798294	0.6083465595725643	0.9984940438929018
ASD.SFARI.1or2	isoExpr.M22_darkgreen	Networks.isoExpr	1.0200279129949754	0.5805987177612727	0.561510936673489	0.9984940438929018
ASD.SFARI.1or2	isoExpr.M52_salmon4	Networks.isoExpr	0.9983875065500305	-0.037397184367334274	0.9701683176513949	0.9984940438929018
ASD.SFARI.1or2	isoExpr.M9_magenta	Networks.isoExpr	1.009432071598544	0.24478974113168037	0.8066192376954269	0.9984940438929018
ASD.SFARI.1or2	isoExpr.M20_royalblue	Networks.isoExpr	1.01969854227858	0.6362849820158915	0.5245906916437864	0.9984940438929018
ASD.SFARI.1or2	isoExpr.M39_orangered4	Networks.isoExpr	1.008539619017923	0.2646779582145205	0.7912575588912758	0.9984940438929018
ASD.SFARI.1or2	isoExpr.M37_skyblue3	Networks.isoExpr	1.012092807097295	0.36292466200080925	0.7166611633849497	0.9984940438929018
ASD.SFARI.1or2	isoUsage.M4_yellow	Networks.isoUsage	0.982816694707143	-0.40704389583853956	0.6839757486195825	0.9984940438929018
ASD.SFARI.1or2	isoUsage.M3_brown	Networks.isoUsage	1.0057129975555374	0.1350927837810193	0.892538515585235	0.9984940438929018
ASD.SFARI.1or2	isoUsage.M14_cyan	Networks.isoUsage	0.9737887205258093	-0.6448040238318521	0.5190541940052457	0.9984940438929018
ASD.SFARI.1or2	isoUsage.M23_darkturquoise	Networks.isoUsage	1.0122612678769956	0.3255333493420591	0.7447774467586891	0.9984940438929018
ASD.SFARI.1or2	isoUsage.M13_salmon	Networks.isoUsage	0.9991153558743169	-0.019944870407508117	0.984087350844581	0.9984940438929018
