Gene,Set
TBL1XR1,DDD (Kaplanis et al. 2019)
TCF20,DDD (Kaplanis et al. 2019)
TCF4,DDD (Kaplanis et al. 2019)
TCF7L2,DDD (Kaplanis et al. 2019)
TFE3,DDD (Kaplanis et al. 2019)
TLK2,DDD (Kaplanis et al. 2019)
TRAF7,DDD (Kaplanis et al. 2019)
TRIO,DDD (Kaplanis et al. 2019)
TRIP12,DDD (Kaplanis et al. 2019)
TRPM3,DDD (Kaplanis et al. 2019)
U2AF2,DDD (Kaplanis et al. 2019)
UBE3A,DDD (Kaplanis et al. 2019)
UBTF,DDD (Kaplanis et al. 2019)
UPF1,DDD (Kaplanis et al. 2019)
USP7,DDD (Kaplanis et al. 2019)
USP9X,DDD (Kaplanis et al. 2019)
VAMP2,DDD (Kaplanis et al. 2019)
VCP,DDD (Kaplanis et al. 2019)
WAC,DDD (Kaplanis et al. 2019)
WDR26,DDD (Kaplanis et al. 2019)
WDR37,DDD (Kaplanis et al. 2019)
WDR45,DDD (Kaplanis et al. 2019)
WHSC1,DDD (Kaplanis et al. 2019)
YY1,DDD (Kaplanis et al. 2019)
ZBTB18,DDD (Kaplanis et al. 2019)
ZBTB20,DDD (Kaplanis et al. 2019)
ZC4H2,DDD (Kaplanis et al. 2019)
ZEB2,DDD (Kaplanis et al. 2019)
ZFHX3,DDD (Kaplanis et al. 2019)
ZMIZ1,DDD (Kaplanis et al. 2019)
ZMYM2,DDD (Kaplanis et al. 2019)
ZMYND11,DDD (Kaplanis et al. 2019)
ZNF148,DDD (Kaplanis et al. 2019)
ZNF292,DDD (Kaplanis et al. 2019)
ACTB,ASD (SFARI score 1)
ADNP,ASD (SFARI score 1)
ADSL,ASD (SFARI score 1)
AFF2,ASD (SFARI score 1)
AHDC1,ASD (SFARI score 1)
ALDH5A1,ASD (SFARI score 1)
ANK2,ASD (SFARI score 1)
ANK3,ASD (SFARI score 1)
ANKRD11,ASD (SFARI score 1)
ARHGEF9,ASD (SFARI score 1)
ARID1B,ASD (SFARI score 1)
ARX,ASD (SFARI score 1)
ASH1L,ASD (SFARI score 1)
ASXL3,ASD (SFARI score 1)
ATRX,ASD (SFARI score 1)
AP2S1,ASD (SFARI score 1)
AUTS2,ASD (SFARI score 1)
BAZ2B,ASD (SFARI score 1)
BCKDK,ASD (SFARI score 1)
BCL11A,ASD (SFARI score 1)
BRAF,ASD (SFARI score 1)
BRSK2,ASD (SFARI score 1)
CACNA1A,ASD (SFARI score 1)
CACNA1C,ASD (SFARI score 1)
CACNA1E,ASD (SFARI score 1)
CACNA2D3,ASD (SFARI score 1)
CAPRIN1,ASD (SFARI score 1)
CASK,ASD (SFARI score 1)
CASZ1,ASD (SFARI score 1)
CDKL5,ASD (SFARI score 1)
CELF4,ASD (SFARI score 1)
CHAMP1,ASD (SFARI score 1)
CHD2,ASD (SFARI score 1)
CHD3,ASD (SFARI score 1)
CHD7,ASD (SFARI score 1)
CHD8,ASD (SFARI score 1)
CIC,ASD (SFARI score 1)
CNOT3,ASD (SFARI score 1)
CREBBP,ASD (SFARI score 1)
CSDE1,ASD (SFARI score 1)
CORO1A,ASD (SFARI score 1)
CSNK2A1,ASD (SFARI score 1)
CTCF,ASD (SFARI score 1)
CTNNB1,ASD (SFARI score 1)
CUL3,ASD (SFARI score 1)
DDX3X,ASD (SFARI score 1)
DEAF1,ASD (SFARI score 1)
DHCR7,ASD (SFARI score 1)
DIP2A,ASD (SFARI score 1)
DLG4,ASD (SFARI score 1)
DMPK,ASD (SFARI score 1)
DNMT3A,ASD (SFARI score 1)
DPYSL2,ASD (SFARI score 1)
DSCAM,ASD (SFARI score 1)
DYNC1H1,ASD (SFARI score 1)
DYRK1A,ASD (SFARI score 1)
EBF3,ASD (SFARI score 1)
EHMT1,ASD (SFARI score 1)
EIF3G,ASD (SFARI score 1)
ELAVL3,ASD (SFARI score 1)
EP300,ASD (SFARI score 1)
FMR1,ASD (SFARI score 1)
FOXG1,ASD (SFARI score 1)
FOXP1,ASD (SFARI score 1)
FOXP2,ASD (SFARI score 1)
GABRB3,ASD (SFARI score 1)
GIGYF1,ASD (SFARI score 1)
GIGYF2,ASD (SFARI score 1)
GABRB2,ASD (SFARI score 1)
GFAP,ASD (SFARI score 1)
GNAI1,ASD (SFARI score 1)
GRIA2,ASD (SFARI score 1)
GRIN1,ASD (SFARI score 1)
GRIN2A,ASD (SFARI score 1)
GRIN2B,ASD (SFARI score 1)
HDLBP,ASD (SFARI score 1)
HECTD4,ASD (SFARI score 1)
HIVEP2,ASD (SFARI score 1)
HNRNPH2,ASD (SFARI score 1)
HNRNPU,ASD (SFARI score 1)
HRAS,ASD (SFARI score 1)
IQSEC2,ASD (SFARI score 1)
IRF2BPL,ASD (SFARI score 1)
KANSL1,ASD (SFARI score 1)
KATNAL2,ASD (SFARI score 1)
KCNB1,ASD (SFARI score 1)
KCNQ3,ASD (SFARI score 1)
KDM3B,ASD (SFARI score 1)
KDM5B,ASD (SFARI score 1)
KDM5C,ASD (SFARI score 1)
KDM6B,ASD (SFARI score 1)
KIAA0232,ASD (SFARI score 1)
KMT2A,ASD (SFARI score 1)
KMT2C,ASD (SFARI score 1)
KMT2E,ASD (SFARI score 1)
KMT5B,ASD (SFARI score 1)
LDB1,ASD (SFARI score 1)
LRRC4C,ASD (SFARI score 1)
LZTR1,ASD (SFARI score 1)
MAGEL2,ASD (SFARI score 1)
MBD5,ASD (SFARI score 1)
MBOAT7,ASD (SFARI score 1)
MECP2,ASD (SFARI score 1)
MED13,ASD (SFARI score 1)
MED13L,ASD (SFARI score 1)
MEF2C,ASD (SFARI score 1)
MEIS2,ASD (SFARI score 1)
MAP1A,ASD (SFARI score 1)
MKX,ASD (SFARI score 1)
MTOR,ASD (SFARI score 1)
MYT1L,ASD (SFARI score 1)
NAA15,ASD (SFARI score 1)
NACC1,ASD (SFARI score 1)
NBEA,ASD (SFARI score 1)
NCKAP1,ASD (SFARI score 1)
NEXMIF,ASD (SFARI score 1)
NCOA1,ASD (SFARI score 1)
NF1,ASD (SFARI score 1)
NIPBL,ASD (SFARI score 1)
NLGN2,ASD (SFARI score 1)
NLGN3,ASD (SFARI score 1)
NLGN4X,ASD (SFARI score 1)
NR3C2,ASD (SFARI score 1)
NR4A2,ASD (SFARI score 1)
NRXN1,ASD (SFARI score 1)
NRXN2,ASD (SFARI score 1)
NRXN3,ASD (SFARI score 1)
NSD1,ASD (SFARI score 1)
NUP155,ASD (SFARI score 1)
PACS1,ASD (SFARI score 1)
PAH,ASD (SFARI score 1)
PAX5,ASD (SFARI score 1)
PCCB,ASD (SFARI score 1)
PCDH19,ASD (SFARI score 1)
PHF2,ASD (SFARI score 1)
PHF21A,ASD (SFARI score 1)
PHF3,ASD (SFARI score 1)
PHIP,ASD (SFARI score 1)
POGZ,ASD (SFARI score 1)
POMGNT1,ASD (SFARI score 1)
PPP2R5D,ASD (SFARI score 1)
PHF12,ASD (SFARI score 1)
PRR12,ASD (SFARI score 1)
PPP1R9B,ASD (SFARI score 1)
PPP5C,ASD (SFARI score 1)
PSMD12,ASD (SFARI score 1)
PTCHD1,ASD (SFARI score 1)
PTEN,ASD (SFARI score 1)
PTK7,ASD (SFARI score 1)
PTPN11,ASD (SFARI score 1)
RAI1,ASD (SFARI score 1)
RALGAPB,ASD (SFARI score 1)
RELN,ASD (SFARI score 1)
RERE,ASD (SFARI score 1)
RFX3,ASD (SFARI score 1)
RIMS1,ASD (SFARI score 1)
RORB,ASD (SFARI score 1)
SCN1A,ASD (SFARI score 1)
SATB1,ASD (SFARI score 1)
SCN2A,ASD (SFARI score 1)
SCN8A,ASD (SFARI score 1)
SETBP1,ASD (SFARI score 1)
SETD1A,ASD (SFARI score 1)
SETD2,ASD (SFARI score 1)
SETD5,ASD (SFARI score 1)
SHANK2,ASD (SFARI score 1)
SHANK3,ASD (SFARI score 1)
SIN3A,ASD (SFARI score 1)
SLC6A1,ASD (SFARI score 1)
SLC9A6,ASD (SFARI score 1)
SMARCA2,ASD (SFARI score 1)
SMARCA4,ASD (SFARI score 1)
SMARCC2,ASD (SFARI score 1)
SON,ASD (SFARI score 1)
SKI,ASD (SFARI score 1)
SOX5,ASD (SFARI score 1)
SPAST,ASD (SFARI score 1)
SRCAP,ASD (SFARI score 1)
STXBP1,ASD (SFARI score 1)
SYN1,ASD (SFARI score 1)
SYNGAP1,ASD (SFARI score 1)
TANC2,ASD (SFARI score 1)
TAOK1,ASD (SFARI score 1)
SRPRA,ASD (SFARI score 1)
TBCK,ASD (SFARI score 1)
TBL1XR1,ASD (SFARI score 1)
TBR1,ASD (SFARI score 1)
TCF20,ASD (SFARI score 1)
TCF4,ASD (SFARI score 1)
TCF7L2,ASD (SFARI score 1)
TLK2,ASD (SFARI score 1)
TRAF7,ASD (SFARI score 1)
TRIO,ASD (SFARI score 1)
TRIP12,ASD (SFARI score 1)
TEK,ASD (SFARI score 1)
TM9SF4,ASD (SFARI score 1)
TRIM23,ASD (SFARI score 1)
TSC1,ASD (SFARI score 1)
TSC2,ASD (SFARI score 1)
TSHZ3,ASD (SFARI score 1)
UBE3A,ASD (SFARI score 1)
UPF3B,ASD (SFARI score 1)
USP9X,ASD (SFARI score 1)
VPS13B,ASD (SFARI score 1)
WAC,ASD (SFARI score 1)
UBR1,ASD (SFARI score 1)
VEZF1,ASD (SFARI score 1)
WDFY3,ASD (SFARI score 1)
YY1,ASD (SFARI score 1)
ZBTB20,ASD (SFARI score 1)
ZNF292,ASD (SFARI score 1)
ZNF462,ASD (SFARI score 1)
ZMYND8,ASD (SFARI score 1)
ACTB,ASD (SFARI score 1or2)
ADNP,ASD (SFARI score 1or2)
ADSL,ASD (SFARI score 1or2)
AFF2,ASD (SFARI score 1or2)
AHDC1,ASD (SFARI score 1or2)
ALDH5A1,ASD (SFARI score 1or2)
ANK2,ASD (SFARI score 1or2)
ANK3,ASD (SFARI score 1or2)
ANKRD11,ASD (SFARI score 1or2)
ARHGEF9,ASD (SFARI score 1or2)
ARID1B,ASD (SFARI score 1or2)
ARX,ASD (SFARI score 1or2)
ASH1L,ASD (SFARI score 1or2)
ASXL3,ASD (SFARI score 1or2)
ATRX,ASD (SFARI score 1or2)
AP2S1,ASD (SFARI score 1or2)
AUTS2,ASD (SFARI score 1or2)
BAZ2B,ASD (SFARI score 1or2)
BCKDK,ASD (SFARI score 1or2)
BCL11A,ASD (SFARI score 1or2)
BRAF,ASD (SFARI score 1or2)
BRSK2,ASD (SFARI score 1or2)
CACNA1A,ASD (SFARI score 1or2)
CACNA1C,ASD (SFARI score 1or2)
CACNA1E,ASD (SFARI score 1or2)
CACNA2D3,ASD (SFARI score 1or2)
CAPRIN1,ASD (SFARI score 1or2)
CASK,ASD (SFARI score 1or2)
CASZ1,ASD (SFARI score 1or2)
CDKL5,ASD (SFARI score 1or2)
CELF4,ASD (SFARI score 1or2)
CHAMP1,ASD (SFARI score 1or2)
CHD2,ASD (SFARI score 1or2)
CHD3,ASD (SFARI score 1or2)
CHD7,ASD (SFARI score 1or2)
CHD8,ASD (SFARI score 1or2)
CIC,ASD (SFARI score 1or2)
CNOT3,ASD (SFARI score 1or2)
CREBBP,ASD (SFARI score 1or2)
CSDE1,ASD (SFARI score 1or2)
CORO1A,ASD (SFARI score 1or2)
CSNK2A1,ASD (SFARI score 1or2)
CTCF,ASD (SFARI score 1or2)
CTNNB1,ASD (SFARI score 1or2)
CUL3,ASD (SFARI score 1or2)
DDX3X,ASD (SFARI score 1or2)
DEAF1,ASD (SFARI score 1or2)
DHCR7,ASD (SFARI score 1or2)
DIP2A,ASD (SFARI score 1or2)
DLG4,ASD (SFARI score 1or2)
DMPK,ASD (SFARI score 1or2)
DNMT3A,ASD (SFARI score 1or2)
DPYSL2,ASD (SFARI score 1or2)
DSCAM,ASD (SFARI score 1or2)
DYNC1H1,ASD (SFARI score 1or2)
DYRK1A,ASD (SFARI score 1or2)
EBF3,ASD (SFARI score 1or2)
EHMT1,ASD (SFARI score 1or2)
EIF3G,ASD (SFARI score 1or2)
ELAVL3,ASD (SFARI score 1or2)
EP300,ASD (SFARI score 1or2)
FMR1,ASD (SFARI score 1or2)
FOXG1,ASD (SFARI score 1or2)
FOXP1,ASD (SFARI score 1or2)
FOXP2,ASD (SFARI score 1or2)
GABRB3,ASD (SFARI score 1or2)
GIGYF1,ASD (SFARI score 1or2)
GIGYF2,ASD (SFARI score 1or2)
GABRB2,ASD (SFARI score 1or2)
GFAP,ASD (SFARI score 1or2)
GNAI1,ASD (SFARI score 1or2)
GRIA2,ASD (SFARI score 1or2)
GRIN1,ASD (SFARI score 1or2)
GRIN2A,ASD (SFARI score 1or2)
GRIN2B,ASD (SFARI score 1or2)
HDLBP,ASD (SFARI score 1or2)
HECTD4,ASD (SFARI score 1or2)
HIVEP2,ASD (SFARI score 1or2)
HNRNPH2,ASD (SFARI score 1or2)
HNRNPU,ASD (SFARI score 1or2)
HRAS,ASD (SFARI score 1or2)
IQSEC2,ASD (SFARI score 1or2)
IRF2BPL,ASD (SFARI score 1or2)
KANSL1,ASD (SFARI score 1or2)
KATNAL2,ASD (SFARI score 1or2)
KCNB1,ASD (SFARI score 1or2)
KCNQ3,ASD (SFARI score 1or2)
KDM3B,ASD (SFARI score 1or2)
KDM5B,ASD (SFARI score 1or2)
KDM5C,ASD (SFARI score 1or2)
KDM6B,ASD (SFARI score 1or2)
KIAA0232,ASD (SFARI score 1or2)
KMT2A,ASD (SFARI score 1or2)
KMT2C,ASD (SFARI score 1or2)
KMT2E,ASD (SFARI score 1or2)
KMT5B,ASD (SFARI score 1or2)
LDB1,ASD (SFARI score 1or2)
LRRC4C,ASD (SFARI score 1or2)
LZTR1,ASD (SFARI score 1or2)
MAGEL2,ASD (SFARI score 1or2)
MBD5,ASD (SFARI score 1or2)
MBOAT7,ASD (SFARI score 1or2)
MECP2,ASD (SFARI score 1or2)
MED13,ASD (SFARI score 1or2)
MED13L,ASD (SFARI score 1or2)
MEF2C,ASD (SFARI score 1or2)
MEIS2,ASD (SFARI score 1or2)
MAP1A,ASD (SFARI score 1or2)
MKX,ASD (SFARI score 1or2)
MTOR,ASD (SFARI score 1or2)
MYT1L,ASD (SFARI score 1or2)
NAA15,ASD (SFARI score 1or2)
NACC1,ASD (SFARI score 1or2)
NBEA,ASD (SFARI score 1or2)
NCKAP1,ASD (SFARI score 1or2)
NEXMIF,ASD (SFARI score 1or2)
NCOA1,ASD (SFARI score 1or2)
NF1,ASD (SFARI score 1or2)
NIPBL,ASD (SFARI score 1or2)
NLGN2,ASD (SFARI score 1or2)
NLGN3,ASD (SFARI score 1or2)
NLGN4X,ASD (SFARI score 1or2)
NR3C2,ASD (SFARI score 1or2)
NR4A2,ASD (SFARI score 1or2)
NRXN1,ASD (SFARI score 1or2)
NRXN2,ASD (SFARI score 1or2)
NRXN3,ASD (SFARI score 1or2)
NSD1,ASD (SFARI score 1or2)
NUP155,ASD (SFARI score 1or2)
PACS1,ASD (SFARI score 1or2)
PAH,ASD (SFARI score 1or2)
PAX5,ASD (SFARI score 1or2)
PCCB,ASD (SFARI score 1or2)
PCDH19,ASD (SFARI score 1or2)
PHF2,ASD (SFARI score 1or2)
PHF21A,ASD (SFARI score 1or2)
PHF3,ASD (SFARI score 1or2)
PHIP,ASD (SFARI score 1or2)
POGZ,ASD (SFARI score 1or2)
POMGNT1,ASD (SFARI score 1or2)
PPP2R5D,ASD (SFARI score 1or2)
PHF12,ASD (SFARI score 1or2)
PRR12,ASD (SFARI score 1or2)
PPP1R9B,ASD (SFARI score 1or2)
PPP5C,ASD (SFARI score 1or2)
PSMD12,ASD (SFARI score 1or2)
PTCHD1,ASD (SFARI score 1or2)
PTEN,ASD (SFARI score 1or2)
PTK7,ASD (SFARI score 1or2)
PTPN11,ASD (SFARI score 1or2)
RAI1,ASD (SFARI score 1or2)
RALGAPB,ASD (SFARI score 1or2)
RELN,ASD (SFARI score 1or2)
RERE,ASD (SFARI score 1or2)
RFX3,ASD (SFARI score 1or2)
RIMS1,ASD (SFARI score 1or2)
RORB,ASD (SFARI score 1or2)
SCN1A,ASD (SFARI score 1or2)
SATB1,ASD (SFARI score 1or2)
SCN2A,ASD (SFARI score 1or2)
SCN8A,ASD (SFARI score 1or2)
SETBP1,ASD (SFARI score 1or2)
SETD1A,ASD (SFARI score 1or2)
SETD2,ASD (SFARI score 1or2)
SETD5,ASD (SFARI score 1or2)
SHANK2,ASD (SFARI score 1or2)
SHANK3,ASD (SFARI score 1or2)
SIN3A,ASD (SFARI score 1or2)
SLC6A1,ASD (SFARI score 1or2)
SLC9A6,ASD (SFARI score 1or2)
SMARCA2,ASD (SFARI score 1or2)
SMARCA4,ASD (SFARI score 1or2)
SMARCC2,ASD (SFARI score 1or2)
SON,ASD (SFARI score 1or2)
SKI,ASD (SFARI score 1or2)
SOX5,ASD (SFARI score 1or2)
SPAST,ASD (SFARI score 1or2)
SRCAP,ASD (SFARI score 1or2)
STXBP1,ASD (SFARI score 1or2)
SYN1,ASD (SFARI score 1or2)
SYNGAP1,ASD (SFARI score 1or2)
TANC2,ASD (SFARI score 1or2)
TAOK1,ASD (SFARI score 1or2)
SRPRA,ASD (SFARI score 1or2)
TBCK,ASD (SFARI score 1or2)
TBL1XR1,ASD (SFARI score 1or2)
TBR1,ASD (SFARI score 1or2)
TCF20,ASD (SFARI score 1or2)
TCF4,ASD (SFARI score 1or2)
TCF7L2,ASD (SFARI score 1or2)
TLK2,ASD (SFARI score 1or2)
TRAF7,ASD (SFARI score 1or2)
TRIO,ASD (SFARI score 1or2)
TRIP12,ASD (SFARI score 1or2)
TEK,ASD (SFARI score 1or2)
TM9SF4,ASD (SFARI score 1or2)
TRIM23,ASD (SFARI score 1or2)
TSC1,ASD (SFARI score 1or2)
TSC2,ASD (SFARI score 1or2)
TSHZ3,ASD (SFARI score 1or2)
UBE3A,ASD (SFARI score 1or2)
UPF3B,ASD (SFARI score 1or2)
USP9X,ASD (SFARI score 1or2)
VPS13B,ASD (SFARI score 1or2)
WAC,ASD (SFARI score 1or2)
UBR1,ASD (SFARI score 1or2)
VEZF1,ASD (SFARI score 1or2)
WDFY3,ASD (SFARI score 1or2)
YY1,ASD (SFARI score 1or2)
ZBTB20,ASD (SFARI score 1or2)
ZNF292,ASD (SFARI score 1or2)
ZNF462,ASD (SFARI score 1or2)
ZMYND8,ASD (SFARI score 1or2)
ABAT,ASD (SFARI score 1or2)
ABCA10,ASD (SFARI score 1or2)
ABCA13,ASD (SFARI score 1or2)
ABCA7,ASD (SFARI score 1or2)
ACE,ASD (SFARI score 1or2)
ACHE,ASD (SFARI score 1or2)
ACTN4,ASD (SFARI score 1or2)
ADA,ASD (SFARI score 1or2)
ADCY3,ASD (SFARI score 1or2)
ADCY5,ASD (SFARI score 1or2)
ADK,ASD (SFARI score 1or2)
ADORA3,ASD (SFARI score 1or2)
AGAP1,ASD (SFARI score 1or2)
ADSS2,ASD (SFARI score 1or2)
AGAP2,ASD (SFARI score 1or2)
AGBL4,ASD (SFARI score 1or2)
AGMO,ASD (SFARI score 1or2)
AGO1,ASD (SFARI score 1or2)
AGO3,ASD (SFARI score 1or2)
AGO4,ASD (SFARI score 1or2)
AGTR2,ASD (SFARI score 1or2)
AKAP9,ASD (SFARI score 1or2)
AMPD1,ASD (SFARI score 1or2)
AMT,ASD (SFARI score 1or2)
AGO2,ASD (SFARI score 1or2)
AHNAK,ASD (SFARI score 1or2)
ANKS1B,ASD (SFARI score 1or2)
ANXA1,ASD (SFARI score 1or2)
APBA2,ASD (SFARI score 1or2)
APBB1,ASD (SFARI score 1or2)
APH1A,ASD (SFARI score 1or2)
ARHGAP11B,ASD (SFARI score 1or2)
ARHGAP32,ASD (SFARI score 1or2)
ARHGAP5,ASD (SFARI score 1or2)
ARHGEF10,ASD (SFARI score 1or2)
ARID2,ASD (SFARI score 1or2)
ARNT2,ASD (SFARI score 1or2)
ASAP2,ASD (SFARI score 1or2)
ASB14,ASD (SFARI score 1or2)
ASMT,ASD (SFARI score 1or2)
ASPM,ASD (SFARI score 1or2)
ASTN2,ASD (SFARI score 1or2)
ATP10A,ASD (SFARI score 1or2)
ATP1A1,ASD (SFARI score 1or2)
ATP1A3,ASD (SFARI score 1or2)
ATP2B2,ASD (SFARI score 1or2)
ATP6V0A2,ASD (SFARI score 1or2)
ADORA2A,ASD (SFARI score 1or2)
ADRB2,ASD (SFARI score 1or2)
ANKRD17,ASD (SFARI score 1or2)
AR,ASD (SFARI score 1or2)
AVPR1A,ASD (SFARI score 1or2)
AZGP1,ASD (SFARI score 1or2)
BBS4,ASD (SFARI score 1or2)
BCAS1,ASD (SFARI score 1or2)
BIRC6,ASD (SFARI score 1or2)
BRCA2,ASD (SFARI score 1or2)
BRD4,ASD (SFARI score 1or2)
BST1,ASD (SFARI score 1or2)
BTAF1,ASD (SFARI score 1or2)
BTRC,ASD (SFARI score 1or2)
C15orf62,ASD (SFARI score 1or2)
C4B,ASD (SFARI score 1or2)
CA6,ASD (SFARI score 1or2)
CACNA1B,ASD (SFARI score 1or2)
CACNA1D,ASD (SFARI score 1or2)
CACNA1F,ASD (SFARI score 1or2)
CACNA1G,ASD (SFARI score 1or2)
CACNA1H,ASD (SFARI score 1or2)
CACNA1I,ASD (SFARI score 1or2)
CACNA2D1,ASD (SFARI score 1or2)
CACNB2,ASD (SFARI score 1or2)
CADM1,ASD (SFARI score 1or2)
CADM2,ASD (SFARI score 1or2)
CADPS,ASD (SFARI score 1or2)
CADPS2,ASD (SFARI score 1or2)
CAMK2A,ASD (SFARI score 1or2)
CAMK4,ASD (SFARI score 1or2)
CAPN12,ASD (SFARI score 1or2)
CARD11,ASD (SFARI score 1or2)
CC2D1A,ASD (SFARI score 1or2)
CCDC88C,ASD (SFARI score 1or2)
CCDC91,ASD (SFARI score 1or2)
CCIN,ASD (SFARI score 1or2)
CCNG1,ASD (SFARI score 1or2)
CCSER1,ASD (SFARI score 1or2)
CCT4,ASD (SFARI score 1or2)
CD276,ASD (SFARI score 1or2)
CD38,ASD (SFARI score 1or2)
CDC42BPB,ASD (SFARI score 1or2)
CDH10,ASD (SFARI score 1or2)
CDH11,ASD (SFARI score 1or2)
BICRA,ASD (SFARI score 1or2)
CDH13,ASD (SFARI score 1or2)
CDH8,ASD (SFARI score 1or2)
CDH9,ASD (SFARI score 1or2)
CECR2,ASD (SFARI score 1or2)
CELF6,ASD (SFARI score 1or2)
CEP135,ASD (SFARI score 1or2)
CEP290,ASD (SFARI score 1or2)
CEP41,ASD (SFARI score 1or2)
CGNL1,ASD (SFARI score 1or2)
CHD1,ASD (SFARI score 1or2)
AVPR1B,ASD (SFARI score 1or2)
CD99L2,ASD (SFARI score 1or2)
CDH22,ASD (SFARI score 1or2)
CELF2,ASD (SFARI score 1or2)
CHMP1A,ASD (SFARI score 1or2)
CHRM3,ASD (SFARI score 1or2)
CHRNA7,ASD (SFARI score 1or2)
CHRNB3,ASD (SFARI score 1or2)
CIB2,ASD (SFARI score 1or2)
CLASP1,ASD (SFARI score 1or2)
BICDL1,ASD (SFARI score 1or2)
CLCN4,ASD (SFARI score 1or2)
CLN8,ASD (SFARI score 1or2)
CLTCL1,ASD (SFARI score 1or2)
CMIP,ASD (SFARI score 1or2)
CMPK2,ASD (SFARI score 1or2)
CNGB3,ASD (SFARI score 1or2)
CNKSR2,ASD (SFARI score 1or2)
CNR1,ASD (SFARI score 1or2)
CNTN3,ASD (SFARI score 1or2)
CNTN4,ASD (SFARI score 1or2)
CNTN5,ASD (SFARI score 1or2)
CNTN6,ASD (SFARI score 1or2)
CNTNAP2,ASD (SFARI score 1or2)
CNTNAP3,ASD (SFARI score 1or2)
CNTNAP4,ASD (SFARI score 1or2)
CNTNAP5,ASD (SFARI score 1or2)
COL28A1,ASD (SFARI score 1or2)
CPT2,ASD (SFARI score 1or2)
CPZ,ASD (SFARI score 1or2)
CSMD1,ASD (SFARI score 1or2)
CNOT1,ASD (SFARI score 1or2)
CSNK1E,ASD (SFARI score 1or2)
CTNNA3,ASD (SFARI score 1or2)
CTNND2,ASD (SFARI score 1or2)
CTTNBP2,ASD (SFARI score 1or2)
CUL7,ASD (SFARI score 1or2)
CUX1,ASD (SFARI score 1or2)
CUX2,ASD (SFARI score 1or2)
CX3CR1,ASD (SFARI score 1or2)
CYFIP1,ASD (SFARI score 1or2)
CYLC2,ASD (SFARI score 1or2)
DAGLA,ASD (SFARI score 1or2)
DAPP1,ASD (SFARI score 1or2)
DDC,ASD (SFARI score 1or2)
DDX53,ASD (SFARI score 1or2)
DENR,ASD (SFARI score 1or2)
CPEB4,ASD (SFARI score 1or2)
CYP11B1,ASD (SFARI score 1or2)
DDHD2,ASD (SFARI score 1or2)
DIP2C,ASD (SFARI score 1or2)
DISC1,ASD (SFARI score 1or2)
DIXDC1,ASD (SFARI score 1or2)
DLG1,ASD (SFARI score 1or2)
DLG2,ASD (SFARI score 1or2)
DIPK2A,ASD (SFARI score 1or2)
DCC,ASD (SFARI score 1or2)
DLGAP1,ASD (SFARI score 1or2)
DLGAP2,ASD (SFARI score 1or2)
DLGAP3,ASD (SFARI score 1or2)
DLL1,ASD (SFARI score 1or2)
DLX2,ASD (SFARI score 1or2)
DLX3,ASD (SFARI score 1or2)
DLX6,ASD (SFARI score 1or2)
DMWD,ASD (SFARI score 1or2)
DMXL2,ASD (SFARI score 1or2)
DNAH10,ASD (SFARI score 1or2)
DNAH17,ASD (SFARI score 1or2)
DNAH3,ASD (SFARI score 1or2)
DNER,ASD (SFARI score 1or2)
DOCK1,ASD (SFARI score 1or2)
DOCK4,ASD (SFARI score 1or2)
DOCK8,ASD (SFARI score 1or2)
DPP10,ASD (SFARI score 1or2)
DPP3,ASD (SFARI score 1or2)
DPP4,ASD (SFARI score 1or2)
DPP6,ASD (SFARI score 1or2)
DPYD,ASD (SFARI score 1or2)
DPYSL3,ASD (SFARI score 1or2)
DRD1,ASD (SFARI score 1or2)
DRD2,ASD (SFARI score 1or2)
DRD3,ASD (SFARI score 1or2)
DST,ASD (SFARI score 1or2)
DUSP15,ASD (SFARI score 1or2)
DVL3,ASD (SFARI score 1or2)
DYDC1,ASD (SFARI score 1or2)
DYDC2,ASD (SFARI score 1or2)
EFR3A,ASD (SFARI score 1or2)
EGR3,ASD (SFARI score 1or2)
EIF4E,ASD (SFARI score 1or2)
ELAVL2,ASD (SFARI score 1or2)
ELP4,ASD (SFARI score 1or2)
EN2,ASD (SFARI score 1or2)
EP400,ASD (SFARI score 1or2)
EMSY,ASD (SFARI score 1or2)
EPC2,ASD (SFARI score 1or2)
EPHB2,ASD (SFARI score 1or2)
EPPK1,ASD (SFARI score 1or2)
ERMN,ASD (SFARI score 1or2)
ESR2,ASD (SFARI score 1or2)
ESRRB,ASD (SFARI score 1or2)
ETFB,ASD (SFARI score 1or2)
EXOC3,ASD (SFARI score 1or2)
EXOC5,ASD (SFARI score 1or2)
EXOC6,ASD (SFARI score 1or2)
EXOC6B,ASD (SFARI score 1or2)
EXT1,ASD (SFARI score 1or2)
ERBIN,ASD (SFARI score 1or2)
ELOVL2,ASD (SFARI score 1or2)
ELP2,ASD (SFARI score 1or2)
ERG,ASD (SFARI score 1or2)
FABP5,ASD (SFARI score 1or2)
FAM47A,ASD (SFARI score 1or2)
FAM98C,ASD (SFARI score 1or2)
FAN1,ASD (SFARI score 1or2)
FAT1,ASD (SFARI score 1or2)
FBN1,ASD (SFARI score 1or2)
FBXO11,ASD (SFARI score 1or2)
FBXO33,ASD (SFARI score 1or2)
FBXO40,ASD (SFARI score 1or2)
FCRL6,ASD (SFARI score 1or2)
FEZF2,ASD (SFARI score 1or2)
FGA,ASD (SFARI score 1or2)
FHIT,ASD (SFARI score 1or2)
