gene_name	isoformUpregulated	isoformDownregulated	dIF	isoform_switch_q_value
CLASP2	TALONT000449607	TALONT000451249	0.014333333333333333	0.007203709669526692
CLASP2	TALONT000449607	TALONT000451402	0.014333333333333333	0.007203709669526692
CLASP2	TALONT000451246	ENST00000486796.1_2	0.014666666666666668	0.043310080025563226
CLASP2	TALONT000451246	TALONT000449527	0.014666666666666668	0.043310080025563226
CLASP2	TALONT000451246	TALONT000449531	0.014666666666666668	0.043310080025563226
CLASP2	TALONT000451246	TALONT000449536	0.014666666666666668	0.043310080025563226
CLASP2	TALONT000451246	TALONT000451249	0.014666666666666668	0.043310080025563226
CLASP2	TALONT000451246	TALONT000451402	0.014666666666666668	0.043310080025563226
CLASP2	TALONT001069901	ENST00000486796.1_2	0.010333333333333333	0.0025263367665512636
CLASP2	TALONT001069901	TALONT000449527	0.010333333333333333	0.0025263367665512636
CLASP2	TALONT001069901	TALONT000449531	0.010333333333333333	0.0025263367665512636
CLASP2	TALONT001069901	TALONT000449536	0.010333333333333333	0.0025263367665512636
CLASP2	TALONT001069901	TALONT000451249	0.010333333333333333	0.0025263367665512636
CLASP2	TALONT001069901	TALONT000451402	0.010333333333333333	0.0025263367665512636
IFI16	TALONT000633474	ENST00000295809.11_1	0.26999999999999996	8.818132045830677e-5
IFI16	TALONT000633474	ENST00000368132.7_1	0.26999999999999996	8.818132045830677e-5
PPM1K	TALONT000522736	ENST00000508256.5_2	0.13766666666666666	0.004913079276804264
SLMAP	TALONT002537283	TALONT000489530	0.029000000000000005	0.03120266902764392
IL17RC	TALONT000432623	TALONT000432585	0.229	0.003181045564406989
IL17RC	TALONT000980440	TALONT000432585	0.115	0.0067709455330195465
GYG1	ENST00000345003.8_2	ENST00000296048.10_2	0.585	4.3589419768340976e-5
HPS3	TALONT000606286	TALONT000606540	0.3466666666666666	3.2462811868644365e-32
HPS3	TALONT000606417	TALONT000606540	0.15966666666666668	2.967750942090688e-15
HPS3	TALONT002681266	TALONT000606540	0.017	0.008489743721902848
KIF15	TALONT000460665	TALONT000460955	0.06633333333333333	0.006829927447733671
PBRM1	TALONT000484221	TALONT000484224	0.033	3.8854786578766847e-5
PBRM1	TALONT000484233	TALONT000484224	0.008666666666666668	0.04955637604500229
PBRM1	TALONT000484251	TALONT000484224	0.009333333333333332	0.030107415916107303
PBRM1	TALONT000484251	TALONT000484837	0.009333333333333332	0.030107415916107303
PBRM1	TALONT000484269	TALONT000484224	0.023333333333333338	0.016709495090423153
PBRM1	TALONT000484296	TALONT000484224	0.026666666666666665	0.005860111696727904
PBRM1	TALONT000484296	TALONT000484837	0.026666666666666665	0.005860111696727904
PBRM1	TALONT000484374	TALONT000484224	0.019333333333333334	1.69691832762124e-5
PBRM1	TALONT000484907	TALONT000484224	0.012333333333333332	0.01704095530585458
ABLIM2	TALONT001057563	ENST00000504172.1_2	0.18200000000000002	0.007097961026778692
SHISA5	ENST00000426002.5_3	ENST00000296444.6_3	0.07533333333333336	0.009221667608736805
INTU	ENST00000335251.11_2	ENST00000504491.1_1	0.044	5.804531153279319e-7
INTU	ENST00000335251.11_2	TALONT000560270	0.044	5.804531153279319e-7
INTU	ENST00000335251.11_2	TALONT000560273	0.044	5.804531153279319e-7
INTU	ENST00000335251.11_2	TALONT000560275	0.044	5.804531153279319e-7
RNF180	TALONT000665272	TALONT000665446	0.049333333333333326	0.010969861025793524
RNF180	TALONT000665272	TALONT000665452	0.049333333333333326	0.010969861025793524
STARD4	ENST00000502322.5_2	ENST00000509887.5_2	0.19133333333333333	0.03029659957011639
SEPTIN8	ENST00000378719.7_4	ENST00000296873.11_3	0.11766666666666668	0.0013261059183972265
SEPTIN8	TALONT000748243	ENST00000296873.11_3	0.06233333333333334	0.012253844703185154
SEPTIN8	TALONT001351464	ENST00000296873.11_3	0.043666666666666666	0.025642754018978767
MYOZ3	ENST00000456566.2_1	ENST00000520112.1_1	0.20099999999999998	0.0011438247414654497
COL1A2	ENST00000297268.11_2	TALONT000798464	0.0626666666666667	0.04261548348070412
OXR1	ENST00000297447.10_2	ENST00000312046.10_3	0.17200000000000004	6.5495206863935055e-12
OXR1	ENST00000297447.10_2	ENST00000449762.6_3	0.17200000000000004	6.5495206863935055e-12
OXR1	ENST00000297447.10_2	TALONT000658265	0.17200000000000004	6.5495206863935055e-12
OXR1	TALONT000658222	ENST00000312046.10_3	0.028999999999999998	0.007154032277728737
OXR1	TALONT000658222	ENST00000449762.6_3	0.028999999999999998	0.007154032277728737
OXR1	TALONT000658222	TALONT000658265	0.028999999999999998	0.007154032277728737
YWHAZ	ENST00000395958.6_6	ENST00000395953.6_5	0.15533333333333338	4.260784867850131e-4
YWHAZ	ENST00000395958.6_6	ENST00000395956.7_5	0.15533333333333338	4.260784867850131e-4
YWHAZ	ENST00000395958.6_6	ENST00000395957.6_5	0.15533333333333338	4.260784867850131e-4
YWHAZ	ENST00000395958.6_6	ENST00000457309.2_5	0.15533333333333338	4.260784867850131e-4
YWHAZ	ENST00000395958.6_6	TALONT000646265	0.15533333333333338	4.260784867850131e-4
SNAPC3	ENST00000490969.5_1	ENST00000380821.7_1	0.1456666666666666	8.518199550182815e-12
PSIP1	ENST00000380715.5_3	TALONT000702661	0.017666666666666664	2.5761927024145e-8
PSIP1	TALONT000702949	TALONT000702661	0.040999999999999995	9.818353355862377e-6
PSIP1	TALONT000702953	TALONT000702661	0.024333333333333335	7.144696019934916e-8
PSIP1	TALONT000702965	TALONT000702661	0.015000000000000001	2.7319171620379375e-4
PSIP1	TALONT000702966	TALONT000702661	0.03233333333333333	8.558297786380579e-13
HNRNPK	TALONT000733613	ENST00000376281.8_3	0.022666666666666665	3.1913044254207726e-11
HNRNPK	TALONT000733741	ENST00000376281.8_3	0.011999999999999997	1.5630105785269753e-4
SLC16A9	TALONT000839339	ENST00000395348.7_2	0.19500000000000003	2.1385067167633522e-8
CRYL1	TALONT002260344	ENST00000298248.12_3	0.16366666666666665	0.010366146116025604
NDRG2	TALONT000293363	ENST00000350792.7_3	0.024333333333333335	0.0054052582045138
NDRG2	TALONT000293363	ENST00000360463.7_3	0.024333333333333335	0.0054052582045138
NDRG2	TALONT000293379	ENST00000350792.7_3	0.052333333333333336	3.0468614442499847e-5
NDRG2	TALONT000293379	ENST00000360463.7_3	0.052333333333333336	3.0468614442499847e-5
ARHGEF40	ENST00000557498.1_1	TALONT000293573	0.231	0.048961255236300294
SALL2	TALONT000296744	TALONT000296740	0.408	1.2763072563255875e-24
SALL2	TALONT000296744	TALONT000296748	0.408	1.2763072563255875e-24
HSPA12A	ENST00000369209.7_4	TALONT000852796	0.248	0.012835010236665018
ARHGAP42	ENST00000303130.4_2	TALONT000405554	0.327	0.026622137611813736
PDZRN4	TALONT000546497	ENST00000539469.6_1	0.052	0.00803569302925536
WBP1L	ENST00000448841.7_4	ENST00000369889.5_1	0.08266666666666656	0.0010021455167750243
APBB1	TALONT000236475	TALONT000236791	0.05266666666666666	0.02900883024046536
PPFIBP2	TALONT000237910	ENST00000299492.9_2	0.071	0.010424227111127666
PPFIBP2	TALONT000917241	ENST00000299492.9_2	0.20400000000000001	8.204474447510221e-6
PPFIBP2	TALONT002260954	ENST00000299492.9_2	0.041666666666666664	0.010827501797328122
PPFIBP2	TALONT002260966	ENST00000299492.9_2	0.050666666666666665	0.0052294604049028665
MCM7	TALONT000804118	ENST00000303887.10_2	0.25766666666666665	4.480725790643049e-16
RIMKLB	ENST00000357529.7_1	ENST00000504495.6_1	0.03133333333333334	0.00692986450181039
RIMKLB	ENST00000357529.7_1	TALONT000516058	0.03133333333333334	0.00692986450181039
TK2	ENST00000544898.6_4	ENST00000527800.5_2	0.22499999999999998	5.6893837354458245e-5
TMPRSS5	TALONT000429701	ENST00000299882.11_4	0.35566666666666663	0.01125713630162193
PLEKHA7	TALONT000260721	TALONT000260723	0.14533333333333334	1.620857912199918e-5
PLEKHA7	TALONT001035667	TALONT000260723	0.101	2.0393724576035852e-5
CCNDBP1	ENST00000300213.9_2	ENST00000566515.5_1	0.1303333333333333	0.009689556531476752
MAP1A	TALONT000277685	TALONT000277716	0.15533333333333332	0.032875579236714525
MAPRE2	ENST00000300249.10_2	ENST00000413393.5_1	0.03533333333333333	6.3504415975369e-19
DUSP18	ENST00000442752.1_4	ENST00000334679.3_2	0.1353333333333333	1.3865146160624704e-7
GPRC5B	ENST00000300571.7_3	ENST00000562348.1_2	0.07500000000000007	0.04094087306377898
CDK12	ENST00000447079.5_2	ENST00000558240.1_1	0.02933333333333333	0.0039454988883662265
CDK12	ENST00000447079.5_2	TALONT000339308	0.02933333333333333	0.0039454988883662265
CACNB3	ENST00000536187.6_2	ENST00000301050.7_3	0.12033333333333329	0.0094895398646072035
TUBA1C	TALONT000568727	ENST00000301072.10_1	0.11766666666666667	4.524430908792023e-4
TUBA1C	TALONT000568750	ENST00000301072.10_1	0.042333333333333334	0.01642150671958508
TRAPPC9	ENST00000438773.3_3	TALONT000678672	0.2453333333333333	2.2768089299234824e-10
GLOD4	ENST00000301329.10_2	TALONT000249535	0.011666666666666714	5.598009995083416e-4
KIFC2	TALONT001498187	TALONT000685355	0.025	0.001689792257572333
KIFC2	TALONT001498187	TALONT000685365	0.025	0.001689792257572333
KIFC2	TALONT001498187	TALONT000685378	0.025	0.001689792257572333
KIFC2	TALONT001498187	TALONT000685413	0.025	0.001689792257572333
SLC43A2	TALONT000258151	ENST00000301335.9_3	0.05733333333333335	0.04345539908812639
ATG16L2	ENST00000541367.5_3	TALONT000360029	0.31733333333333336	0.0056848978759430485
PXK	TALONT000490617	ENST00000302779.9_3	0.027666666666666666	1.7407925174104598e-4
PXK	TALONT000490617	ENST00000356151.7_4	0.027666666666666666	1.7407925174104598e-4
PXK	TALONT000490617	TALONT000490320	0.027666666666666666	1.7407925174104598e-4
KCTD6	ENST00000404589.8_2	TALONT000490861	0.08366666666666656	0.00419071205705416
SEPTIN2	TALONT000814114	ENST00000391971.7_2	0.010333333333333333	1.4554396185739707e-4
ATG4B	ENST00000404914.8_2	TALONT000815164	0.13	9.047425962038565e-4
ATG4B	ENST00000404914.8_2	TALONT000815183	0.13	9.047425962038565e-4
LRATD2	ENST00000304916.4_3	ENST00000652209.1_1	0.2716666666666667	2.037537459277556e-7
SEMA4C	TALONT000568401	TALONT000568320	0.04766666666666667	0.008334454994997709
SEMA4C	TALONT000568401	TALONT000568341	0.04766666666666667	0.008334454994997709
FSTL5	ENST00000306100.10_3	TALONT000589451	0.22166666666666668	0.00859027832945727
FSTL5	ENST00000379164.8_2	TALONT000589451	0.10966666666666668	1.3679897961181174e-4
TMEM129	TALONT000437922	ENST00000382936.8_3	0.07566666666666666	0.005310478081816827
FAM110B	TALONT000613882	ENST00000519262.5_1	0.02266666666666667	1.9464218500732382e-8
FAM110B	TALONT000613885	ENST00000519262.5_1	0.020333333333333332	1.31639095697178e-19
B3GALNT1	ENST00000492353.5_2	ENST00000320474.10_4	0.041999999999999996	0.04428788970208118
B3GALNT1	ENST00000492353.5_2	ENST00000488170.5_2	0.041999999999999996	0.04428788970208118
B3GALNT1	ENST00000492353.5_2	ENST00000652032.1_2	0.041999999999999996	0.04428788970208118
B3GALNT1	ENST00000651117.1_2	ENST00000468268.5_2	0.11533333333333334	2.1525409011689535e-18
B3GALNT1	ENST00000651117.1_2	ENST00000488170.5_2	0.11533333333333334	2.1525409011689535e-18
PTK2	TALONT000679466	TALONT000679417	0.03466666666666667	5.26428959263068e-4
METTL15	ENST00000407364.8_3	TALONT000269903	0.11966666666666664	0.043589136392526207
ZEB2	ENST00000472146.5_2	ENST00000461784.3_2	0.08133333333333335	5.402830496606172e-4
ZEB2	ENST00000472146.5_2	ENST00000462355.2_2	0.08133333333333335	5.402830496606172e-4
ZEB2	ENST00000472146.5_2	ENST00000558170.6_3	0.08133333333333335	5.402830496606172e-4
ZEB2	ENST00000472146.5_2	ENST00000625161.1_1	0.08133333333333335	5.402830496606172e-4
ZEB2	ENST00000472146.5_2	TALONT000631733	0.08133333333333335	5.402830496606172e-4
ZEB2	ENST00000472146.5_2	TALONT000633066	0.08133333333333335	5.402830496606172e-4
ZEB2	ENST00000472146.5_2	TALONT000633086	0.08133333333333335	5.402830496606172e-4
INO80E	ENST00000304516.11_4	ENST00000563197.6_5	0.245	7.735390307982508e-5
ANTXR1	TALONT000523991	TALONT000523962	0.060666666666666674	0.01362362814847055
UGP2	ENST00000467648.6_3	ENST00000337130.9_2	0.05499999999999999	0.025590887753401556
HNRNPF	TALONT000837174	ENST00000356053.7_3	0.15699999999999997	8.625748600951787e-7
ROBO1	TALONT000503077	TALONT000502413	0.017	5.682660882055023e-10
ROBO1	TALONT000503077	TALONT000502437	0.017	5.682660882055023e-10
ROBO1	TALONT000504901	TALONT000502413	0.029	0.01372136858560828
ROBO1	TALONT000504901	TALONT000502437	0.029	0.01372136858560828
ZNF804A	ENST00000613975.1_2	TALONT000692184	0.07799999999999996	0.02486883912144986
PFKFB3	ENST00000317350.8_2	ENST00000379775.9_3	0.009333333333333332	0.02521824942922098
PFKFB3	ENST00000379785.5_2	ENST00000379775.9_3	0.2643333333333333	2.8847777710912384e-49
PFKFB3	TALONT000830285	ENST00000379775.9_3	0.034666666666666665	0.003287883864552153
PFKFB3	TALONT000830293	ENST00000379775.9_3	0.06133333333333334	6.050118625505665e-11
PFKFB3	TALONT000868202	ENST00000379775.9_3	0.033	6.212836492340901e-13
AKAP13	TALONT000354454	ENST00000559362.5_3	0.08866666666666667	0.025748015906368722
AKAP13	TALONT000354454	TALONT000354387	0.08866666666666667	0.025748015906368722
AKAP13	TALONT000354454	TALONT000354484	0.08866666666666667	0.025748015906368722
AKAP13	TALONT000354709	ENST00000559362.5_3	0.018333333333333333	0.023916511886778933
AKAP13	TALONT000354709	TALONT000354387	0.018333333333333333	0.023916511886778933
AKAP13	TALONT000354709	TALONT000354484	0.018333333333333333	0.023916511886778933
MTSS1	ENST00000378017.7_3	ENST00000518547.5_4	0.32966666666666666	9.014272283749293e-41
MTSS1	ENST00000378017.7_3	TALONT000668918	0.32966666666666666	9.014272283749293e-41
MTSS1	ENST00000378017.7_3	TALONT000668929	0.32966666666666666	9.014272283749293e-41
MTSS1	ENST00000378017.7_3	TALONT000668961	0.32966666666666666	9.014272283749293e-41
MTSS1	ENST00000378017.7_3	TALONT000669965	0.32966666666666666	9.014272283749293e-41
MTSS1	TALONT000668983	ENST00000472084.2_2	0.018666666666666665	0.001445952582291426
MTSS1	TALONT000669056	ENST00000472084.2_2	0.017333333333333333	0.001197447900406634
MTSS1	TALONT000669085	ENST00000472084.2_2	0.009333333333333332	0.026553232137428166
MTSS1	TALONT000669085	ENST00000518547.5_4	0.009333333333333332	0.026553232137428166
MTSS1	TALONT000669085	TALONT000668918	0.009333333333333332	0.026553232137428166
MTSS1	TALONT000669085	TALONT000668929	0.009333333333333332	0.026553232137428166
MTSS1	TALONT000669085	TALONT000668961	0.009333333333333332	0.026553232137428166
MTSS1	TALONT000669085	TALONT000669965	0.009333333333333332	0.026553232137428166
MTSS1	TALONT000669164	ENST00000472084.2_2	0.012000000000000002	0.0025131677055223655
MTSS1	TALONT000669164	ENST00000518547.5_4	0.012000000000000002	0.0025131677055223655
MTSS1	TALONT000669164	TALONT000668918	0.012000000000000002	0.0025131677055223655
MTSS1	TALONT000669164	TALONT000668929	0.012000000000000002	0.0025131677055223655
MTSS1	TALONT000669164	TALONT000668961	0.012000000000000002	0.0025131677055223655
MTSS1	TALONT000669164	TALONT000669965	0.012000000000000002	0.0025131677055223655
CANT1	ENST00000302345.6_2	ENST00000392446.10_3	0.09333333333333332	2.7916066608355217e-4
HOPX	ENST00000503639.7_2	ENST00000337881.11_2	0.16933333333333334	3.847356605683885e-11
BCL2L1	ENST00000450273.1_3	ENST00000307677.5_3	0.11033333333333337	0.0361328674561895
GPHN	ENST00000315266.9_1	TALONT000346305	0.26866666666666666	5.1200226160836777e-36
GPHN	TALONT000346351	ENST00000478722.5_1	0.03933333333333333	1.4505533532825298e-7
GPHN	TALONT000346421	ENST00000478722.5_1	0.034999999999999996	1.4671352386112581e-4
GPHN	TALONT000346421	TALONT000346305	0.034999999999999996	1.4671352386112581e-4
GPHN	TALONT001054832	ENST00000478722.5_1	0.031	3.796619678295509e-5
GPHN	TALONT001054832	TALONT000346305	0.031	3.796619678295509e-5
CAMTA1	TALONT000243535	ENST00000473578.5_1	0.07333333333333335	0.02085312341871784
CAMTA1	TALONT000243535	ENST00000476163.5_1	0.07333333333333335	0.02085312341871784
CAMTA1	TALONT000243535	ENST00000490738.5_1	0.07333333333333335	0.02085312341871784
CAMTA1	TALONT000243535	TALONT000964149	0.07333333333333335	0.02085312341871784
CAMTA1	TALONT000243540	ENST00000473578.5_1	0.06333333333333334	0.004267435461574267
CAMTA1	TALONT000243540	ENST00000476163.5_1	0.06333333333333334	0.004267435461574267
CAMTA1	TALONT000243540	ENST00000490738.5_1	0.06333333333333334	0.004267435461574267
CAMTA1	TALONT000243540	TALONT000964149	0.06333333333333334	0.004267435461574267
ATPAF2	ENST00000462733.5_2	ENST00000474627.8_4	0.124	0.0025476541300441737
FRMD3	ENST00000304195.8_3	TALONT000732702	0.18133333333333335	9.206401674242566e-8
FRMD3	ENST00000621208.4_2	TALONT000732702	0.023333333333333334	0.024402693182300927
RCAN2	ENST00000330430.10_5	TALONT000599802	0.23399999999999987	2.991231577146926e-4
KAT5	TALONT000341422	ENST00000377046.7_2	0.041999999999999996	1.694097346905871e-4
ARPP21	ENST00000428373.5_2	ENST00000396482.6_2	0.041666666666666664	0.018592338490785974
ARPP21	ENST00000428373.5_2	ENST00000474696.5_2	0.041666666666666664	0.018592338490785974
ARPP21	TALONT001072633	ENST00000396482.6_2	0.018	0.01072512854775842
ARPP21	TALONT001072633	ENST00000474696.5_2	0.018	0.01072512854775842
ARPP21	TALONT001073094	ENST00000396482.6_2	0.024333333333333332	0.0082298450418364
ARPP21	TALONT001073094	ENST00000474696.5_2	0.024333333333333332	0.0082298450418364
EVC2	TALONT001032901	ENST00000310917.6_2	0.018333333333333333	8.400679337513609e-5
EVC2	TALONT001032901	ENST00000344408.10_3	0.018333333333333333	8.400679337513609e-5
LRRN3	ENST00000308478.10_2	ENST00000422987.3_1	0.08399999999999996	0.011434978944372183
ABLIM3	TALONT000792960	TALONT000793004	0.349	6.857749772561101e-9
ABLIM3	TALONT001492497	TALONT000793004	0.06566666666666666	0.006225719156529358
TNKS	TALONT000571914	TALONT000571775	0.04666666666666667	1.819911811416647e-4
DAB1	ENST00000414851.6_3	TALONT000419299	0.043666666666666666	0.005892660350622637
PTPRM	TALONT000514929	TALONT000515153	0.086	8.105419329332491e-5
PTPRM	TALONT000514929	TALONT000515156	0.086	8.105419329332491e-5
PTPRM	TALONT000879236	TALONT000515153	0.015666666666666666	0.02314369952728977
PTPRM	TALONT000879236	TALONT000515156	0.015666666666666666	0.02314369952728977
PTPRM	TALONT000879238	TALONT000515153	0.024	0.003724300728159095
PTPRM	TALONT000879238	TALONT000515156	0.024	0.003724300728159095
PTPRM	TALONT001678400	TALONT000515153	0.03333333333333333	0.02755777712986944
PTPRM	TALONT001678400	TALONT000515156	0.03333333333333333	0.02755777712986944
ATP2A2	TALONT000675524	ENST00000539276.7_2	0.011000000000000001	0.04390769180552291
ATP2A2	TALONT000675524	TALONT000675367	0.011000000000000001	0.04390769180552291
ATP2A2	TALONT000675524	TALONT000675469	0.011000000000000001	0.04390769180552291
ATP2A2	TALONT000675524	TALONT000675552	0.011000000000000001	0.04390769180552291
ATP2A2	TALONT000675524	TALONT000675566	0.011000000000000001	0.04390769180552291
ATP2A2	TALONT000675524	TALONT000675579	0.011000000000000001	0.04390769180552291
ATP2A2	TALONT000675524	TALONT000675665	0.011000000000000001	0.04390769180552291
ATP2A2	TALONT000675582	ENST00000539276.7_2	0.045	8.990127769730225e-5
ATP2A2	TALONT000675582	TALONT000675367	0.045	8.990127769730225e-5
ATP2A2	TALONT000675582	TALONT000675469	0.045	8.990127769730225e-5
ATP2A2	TALONT000675582	TALONT000675532	0.045	8.990127769730225e-5
ATP2A2	TALONT000675582	TALONT000675552	0.045	8.990127769730225e-5
ATP2A2	TALONT000675582	TALONT000675566	0.045	8.990127769730225e-5
ATP2A2	TALONT000675582	TALONT000675665	0.045	8.990127769730225e-5
ATP2A2	TALONT000675610	ENST00000539276.7_2	0.03866666666666666	6.755029238205114e-4
ATP2A2	TALONT000675610	TALONT000675367	0.03866666666666666	6.755029238205114e-4
ATP2A2	TALONT000675610	TALONT000675469	0.03866666666666666	6.755029238205114e-4
ATP2A2	TALONT000675610	TALONT000675532	0.03866666666666666	6.755029238205114e-4
ATP2A2	TALONT000675610	TALONT000675552	0.03866666666666666	6.755029238205114e-4
ATP2A2	TALONT000675610	TALONT000675566	0.03866666666666666	6.755029238205114e-4
ATP2A2	TALONT000675610	TALONT000675579	0.03866666666666666	6.755029238205114e-4
ATP2A2	TALONT000675610	TALONT000675665	0.03866666666666666	6.755029238205114e-4
ATP2A2	TALONT000675662	ENST00000539276.7_2	0.028666666666666663	0.006542253395788028
ATP2A2	TALONT000675662	TALONT000675367	0.028666666666666663	0.006542253395788028
ATP2A2	TALONT000675662	TALONT000675469	0.028666666666666663	0.006542253395788028
ATP2A2	TALONT000675662	TALONT000675532	0.028666666666666663	0.006542253395788028
ATP2A2	TALONT000675662	TALONT000675552	0.028666666666666663	0.006542253395788028
ATP2A2	TALONT000675662	TALONT000675566	0.028666666666666663	0.006542253395788028
ATP2A2	TALONT000675662	TALONT000675579	0.028666666666666663	0.006542253395788028
ATP2A2	TALONT000675694	ENST00000539276.7_2	0.10966666666666668	2.3791282446325938e-7
ATP2A2	TALONT000675694	TALONT000675367	0.10966666666666668	2.3791282446325938e-7
ATP2A2	TALONT000675694	TALONT000675469	0.10966666666666668	2.3791282446325938e-7
ATP2A2	TALONT000675694	TALONT000675532	0.10966666666666668	2.3791282446325938e-7
ATP2A2	TALONT000675694	TALONT000675552	0.10966666666666668	2.3791282446325938e-7
ATP2A2	TALONT000675694	TALONT000675566	0.10966666666666668	2.3791282446325938e-7
ATP2A2	TALONT000675694	TALONT000675579	0.10966666666666668	2.3791282446325938e-7
ATP2A2	TALONT000675694	TALONT000675665	0.10966666666666668	2.3791282446325938e-7
LARP7	ENST00000324052.10_3	ENST00000344442.10_4	0.14400000000000002	1.9901160245155275e-5
CTBP2	ENST00000337195.9_2	TALONT000854945	0.04199999999999998	0.015135566149017567
CTBP2	ENST00000337195.9_2	TALONT000854966	0.04199999999999998	0.015135566149017567
SPSB4	TALONT000598046	ENST00000310546.3_2	0.11366666666666665	0.028749210026185402
CADM2	TALONT000507148	TALONT000507243	0.10200000000000001	0.010199732846998417
ATG13	ENST00000359513.8_2	TALONT000293466	0.07833333333333332	2.0652947780768654e-5
ATG13	ENST00000359513.8_2	TALONT000293475	0.07833333333333332	2.0652947780768654e-5
PTPN2	ENST00000309660.10_5	ENST00000327283.7_4	0.13233333333333336	0.0051111938005067165
SMAD2	ENST00000356825.8_6	ENST00000262160.11_8	0.091	3.5847770660089906e-16
SMAD2	TALONT000533062	ENST00000262160.11_8	0.06866666666666667	0.0019369794224078998
SMAD2	TALONT000533062	ENST00000402690.6_6	0.06866666666666667	0.0019369794224078998
RAB6A	ENST00000336083.7_2	ENST00000541795.1_2	0.18433333333333335	1.5951676848881077e-38
ZDHHC21	TALONT000702136	ENST00000380916.8_2	0.15133333333333332	1.5991767295280522e-7
ZDHHC21	TALONT001925215	ENST00000380916.8_2	0.23199999999999998	2.137786884457529e-4
CCDC57	TALONT000496827	TALONT000496822	0.19099999999999995	0.0490434895109332
SLCO3A1	ENST00000566477.1_1	TALONT000370213	0.32566666666666666	0.04165123334446189
NCKAP5	TALONT000622423	TALONT000622428	0.27433333333333326	4.2115093750059827e-7
NCKAP5	TALONT000622423	TALONT000622916	0.27433333333333326	4.2115093750059827e-7
WDR73	TALONT000353282	ENST00000398528.7_2	0.07400000000000001	0.008067058962212478
WDR73	TALONT000353318	ENST00000398528.7_2	0.1443333333333333	6.023498182570387e-5
WDR73	TALONT000353318	TALONT000353360	0.1443333333333333	6.023498182570387e-5
SCN4B	TALONT001461968	ENST00000324727.8_2	0.16400000000000003	0.002978406236514806
SCN4B	TALONT001461968	TALONT000441266	0.16400000000000003	0.002978406236514806
FAM210A	ENST00000651643.1_3	TALONT000519237	0.13766666666666666	0.03036637199893661
ZBTB38	ENST00000503809.5_3	ENST00000510338.5_5	0.23766666666666666	1.5112032766063837e-10
ZBTB38	ENST00000503809.5_3	ENST00000513570.1_5	0.23766666666666666	1.5112032766063837e-10
ZBTB38	ENST00000512327.1_1	ENST00000510338.5_5	0.02266666666666667	0.003028378990288955
ZBTB38	ENST00000512327.1_1	ENST00000513570.1_5	0.02266666666666667	0.003028378990288955
GBA	ENST00000368373.8_3	ENST00000327247.9_2	0.246	0.0025970268752960116
PDE4DIP	ENST00000313431.13_3	ENST00000529945.2_3	0.033666666666666664	3.124399004681443e-5
PDE4DIP	ENST00000530472.5_3	ENST00000529945.2_3	0.01266666666666667	0.023805026224283266
PDE4DIP	TALONT000550478	ENST00000529945.2_3	0.002666666666666668	0.020518914469826174
PDE4DIP	TALONT000550816	ENST00000529945.2_3	0.014	8.162413506404541e-5
PDE4DIP	TALONT000552092	ENST00000529945.2_3	0.012333333333333335	0.017499513012153026
SH2B1	ENST00000618521.4_3	ENST00000337120.9_3	0.187	1.846547173457264e-11
SH2B1	TALONT000441441	ENST00000337120.9_3	0.04133333333333333	3.64700233695368e-4
SH2B1	TALONT000441441	ENST00000359285.9_4	0.04133333333333333	3.64700233695368e-4
SH2B1	TALONT000441441	TALONT000441471	0.04133333333333333	3.64700233695368e-4
SH2B1	TALONT000441504	ENST00000337120.9_3	0.10899999999999999	9.036558137448766e-9
SH2B1	TALONT000441764	ENST00000337120.9_3	0.022000000000000002	0.018029660781461752
SH2B1	TALONT000441764	ENST00000359285.9_4	0.022000000000000002	0.018029660781461752
SH2B1	TALONT000441764	TALONT000441471	0.022000000000000002	0.018029660781461752
SH2B1	TALONT001087304	ENST00000337120.9_3	0.03533333333333333	1.69691832762124e-5
SH2B1	TALONT001087304	ENST00000359285.9_4	0.03533333333333333	1.69691832762124e-5
SH2B1	TALONT001087304	TALONT000441471	0.03533333333333333	1.69691832762124e-5
DTX3	ENST00000337737.8_2	TALONT000609030	0.09799999999999998	0.005892877137321451
DTX3	TALONT000609033	TALONT000609161	0.03333333333333334	0.02534335989650959
APOLD1	ENST00000356591.4_1	ENST00000326765.10_1	0.42633333333333334	1.7727394524343e-4
APOLD1	ENST00000356591.4_1	TALONT000522858	0.42633333333333334	1.7727394524343e-4
APOLD1	ENST00000356591.4_1	TALONT000522947	0.42633333333333334	1.7727394524343e-4
TCAIM	ENST00000342649.9_3	ENST00000383746.7_2	0.12666666666666668	2.3553917832621496e-4
LDLRAD3	TALONT000285661	TALONT000286327	0.04	2.955970173142494e-7
CDC42EP4	ENST00000335793.4_3	ENST00000580315.1_2	0.09733333333333338	0.016122260154560513
LRRC3B	TALONT000445230	ENST00000469437.1_1	0.098	6.874872123806849e-6
ZNF48	ENST00000622647.3_2	ENST00000613509.2_3	0.04166666666666667	0.04699609836296384
MCFD2	ENST00000470873.1_2	ENST00000319466.9_2	0.09266666666666666	2.696781601617783e-4
SMG1P3	TALONT000431616	TALONT000431604	0.08699999999999997	0.018192338862937578
SMG1P3	TALONT000431616	TALONT000431611	0.08699999999999997	0.018192338862937578
SCRIB	TALONT001489698	ENST00000320476.7_2	0.10766666666666666	0.03308557829625581
SCRIB	TALONT001489698	TALONT000682183	0.10766666666666666	0.03308557829625581
MGAT4C	TALONT001446418	TALONT000636010	0.20866666666666664	5.515604102810163e-8
