net	mod	dataset	target	OR	Fisher.p	X.95.CI	X.95.CI.1	Overlap	Reference.List	Input.List	Background	X..List.Overlap	label	target.region	data.type	cell.type	mod.num	module.color
net.geneExpr	net.geneExprM.17_grey60	dataset137	FXR2_eCLIP_HepG2	1.14971549515485	0.8986583460150069	0.620254191132451	1.98838531272585	15	1464	123	13567	1.02		CDS	eCLIP	HepG2	17	grey60
net.geneExpr	net.geneExprM.17_grey60	dataset138	ZC3H11A_eCLIP_HepG2	2.01434679793661	0.08171190840448354	1.03465583884819	3.61089273726781	13	758	123	13567	1.72		3UTR_CDS	eCLIP	HepG2	17	grey60
net.geneExpr	net.geneExprM.17_grey60	dataset141	EIF3D_eCLIP_HepG2	2.72868527285232	0.016439721619741072	1.31509413196833	5.11807771918248	11	478	123	13567	2.3		CDS_Other	eCLIP	HepG2	17	grey60
net.geneExpr	net.geneExprM.17_grey60	dataset144	UCHL5_eCLIP_HepG2	0.342691047261704	1	0.13457897042708	0.730332723329896	7	2020	123	13567	0.347		CDS	eCLIP	HepG2	17	grey60
net.geneExpr	net.geneExprM.17_grey60	dataset146	PCBP2_eCLIP_HepG2	0	1	0	2.62404589393072	0	156	123	13567	0		Intron	eCLIP	HepG2	17	grey60
net.geneExpr	net.geneExprM.17_grey60	dataset152	QKI_eCLIP_HepG2	2.30214068508874	0.0026489160500363772	1.42754364600655	3.59426067085385	26	1428	123	13567	1.82		Intron	eCLIP	HepG2	17	grey60
net.geneExpr	net.geneExprM.17_grey60	dataset153	LIN28B_eCLIP_HepG2	2.04860753353695	0.019670363134363395	1.22507426217577	3.28738253728657	22	1314	123	13567	1.67		CDS	eCLIP	HepG2	17	grey60
net.geneExpr	net.geneExprM.17_grey60	dataset154	LARP7_eCLIP_HepG2	1.03449970769222	1	0.328413822917346	2.4983949036006	5	534	123	13567	0.936		NonCodingExon	eCLIP	HepG2	17	grey60
net.geneExpr	net.geneExprM.17_grey60	dataset156	RBM22_eCLIP_HepG2	2.00336608173374	0.5199299267783566	0.23693318772804	7.57005980108687	2	112	123	13567	1.79		5SS	eCLIP	HepG2	17	grey60
net.geneExpr	net.geneExprM.17_grey60	dataset159	FKBP4_eCLIP_HepG2	0.94920638190446	1	0.192078434471118	2.86466183378099	3	348	123	13567	0.862		Intron	eCLIP	HepG2	17	grey60
net.geneExpr	net.geneExprM.17_grey60	dataset160	SRSF7_eCLIP_HepG2	0	1	0	2.78854469220982	0	147	123	13567	0		Intron	eCLIP	HepG2	17	grey60
net.geneExpr	net.geneExprM.17_grey60	dataset161	FAM120A_eCLIP_HepG2	0	1	0	3.13787540418575	0	131	123	13567	0		Intron	eCLIP	HepG2	17	grey60
net.geneExpr	net.geneExprM.17_grey60	dataset162	DDX52_eCLIP_HepG2	0.67574419820585	1	0.0805624360714058	2.51453550316552	2	323	123	13567	0.619		Intron	eCLIP	HepG2	17	grey60
net.geneExpr	net.geneExprM.17_grey60	dataset165	CSTF2T_eCLIP_HepG2	1.74385012044531	0.5003755721469388	0.351514504425496	5.29776848701127	3	193	123	13567	1.55		Intron	eCLIP	HepG2	17	grey60
net.geneExpr	net.geneExprM.17_grey60	dataset170	NOLC1_eCLIP_HepG2	0.96059276924904	1	0.427005683337484	1.89608322670954	9	1030	123	13567	0.874		NonCodingExon	eCLIP	HepG2	17	grey60
net.geneExpr	net.geneExprM.17_grey60	dataset172	SRSF9_eCLIP_HepG2	1.40880413092306	0.17729239832124316	0.962506716472892	2.04889212787065	51	4549	123	13567	1.12		CDS_Other	eCLIP	HepG2	17	grey60
net.geneExpr	net.geneExprM.17_grey60	dataset174	TBRG4_eCLIP_HepG2	1.05717338861047	1	0.666189468259669	1.62977078636991	28	2959	123	13567	0.946		CDS	eCLIP	HepG2	17	grey60
net.geneExpr	net.geneExprM.17_grey60	dataset175	BCCIP_eCLIP_HepG2	1.40459647743452	0.17348234818207958	0.968559342346837	2.03756467408688	62	5706	123	13567	1.09		Intron	eCLIP	HepG2	17	grey60
net.geneExpr	net.geneExprM.17_grey60	dataset180	PRPF8_eCLIP_HepG2	1.88425688776857	0.006121079054864782	1.26309589989532	2.77538699339653	42	2943	123	13567	1.43		CDS	eCLIP	HepG2	17	grey60
net.geneExpr	net.geneExprM.17_grey60	dataset181	IGF2BP1_eCLIP_HepG2	0	1	0	167.417850871587	0	4	123	13567	0		3UTR_CDS	eCLIP	HepG2	17	grey60
net.geneExpr	net.geneExprM.17_grey60	dataset182	DGCR8_eCLIP_HepG2	2.42296092324823	3.2555869232349756e-5	1.65463867509524	3.52531707385929	51	3092	123	13567	1.65	2.4	Intron	eCLIP	HepG2	17	grey60
net.geneExpr	net.geneExprM.17_grey60	dataset185	DKC1_eCLIP_HepG2	1.17961514661871	0.7700390390183445	0.764954541256342	1.77969509651242	33	3221	123	13567	1.02		NonCodingExon	eCLIP	HepG2	17	grey60
net.geneExpr	net.geneExprM.17_grey60	dataset187	TRA2A_eCLIP_HepG2	1.57935693985272	0.4112806871621859	0.700908712165288	3.12439172620039	9	649	123	13567	1.39		CDS	eCLIP	HepG2	17	grey60
net.geneExpr	net.geneExprM.17_grey60	dataset188	G3BP1_eCLIP_HepG2	1.34700844145132	0.7393209980267346	0.427131701584784	3.25907330113596	5	415	123	13567	1.2		CDS	eCLIP	HepG2	17	grey60
net.geneExpr	net.geneExprM.17_grey60	dataset192	DDX6_eCLIP_HepG2	0	1	0	2.29273601173501	0	178	123	13567	0		3UTR_CDS	eCLIP	HepG2	17	grey60
net.geneExpr	net.geneExprM.17_grey60	dataset194	HLTF_eCLIP_HepG2	1.70597372441361	0.610116496912961	0.202107755926323	6.42232820390518	2	131	123	13567	1.53		CDS_Other	eCLIP	HepG2	17	grey60
net.geneExpr	net.geneExprM.17_grey60	dataset195	SUGP2_eCLIP_HepG2	1.76266622887438	0.49319958824946497	0.355273878312121	5.35579649950194	3	191	123	13567	1.57		Intron	eCLIP	HepG2	17	grey60
net.geneExpr	net.geneExprM.17_grey60	dataset196	SMNDC1_eCLIP_HepG2	2.28221281759309	0.04617322349293687	1.13825638931693	4.17707522265922	12	620	123	13567	1.94		NonCodingExon	eCLIP	HepG2	17	grey60
net.geneExpr	net.geneExprM.17_grey60	dataset199	NCBP2_eCLIP_HepG2	1.35753626160913	0.5073940212533792	0.716031481776051	2.38638425692071	14	1176	123	13567	1.19		CDS_Other	eCLIP	HepG2	17	grey60
net.geneExpr	net.geneExprM.17_grey60	dataset200	STAU2_eCLIP_HepG2	0	1	0	55.9637544285795	0	9	123	13567	0		Intron	eCLIP	HepG2	17	grey60
net.geneExpr	net.geneExprM.17_grey60	dataset201	U2AF1_eCLIP_HepG2	0.969935683027399	1	0.57449900730378	1.56649587766845	21	2375	123	13567	0.884		CDS_Other	eCLIP	HepG2	17	grey60
net.geneExpr	net.geneExprM.17_grey60	dataset202	EXOSC5_eCLIP_HepG2	1.5691912094367	0.06931697500836104	1.05491805701705	2.30613450169374	43	3473	123	13567	1.24		Intron	eCLIP	HepG2	17	grey60
net.geneExpr	net.geneExprM.17_grey60	dataset204	NIP7_eCLIP_HepG2	1.34409229249816	0.8819368313285217	0.358167654181939	3.56563591002339	4	332	123	13567	1.2		NonCodingExon	eCLIP	HepG2	17	grey60
net.geneExpr	net.geneExprM.17_grey60	dataset207	SLTM_eCLIP_HepG2	0.883003180672553	1	0.346214120735121	1.88615408581822	7	867	123	13567	0.807		Intron	eCLIP	HepG2	17	grey60
net.geneExpr	net.geneExprM.17_grey60	dataset210	HNRNPU_eCLIP_HepG2	1.48679266179626	0.379995354509053	0.784014657422058	2.61470201637509	14	1083	123	13567	1.29		Intron	eCLIP	HepG2	17	grey60
net.geneExpr	net.geneExprM.17_grey60	dataset213	TAF15_eCLIP_HepG2	0.52675670941745	1	0.0131683754182412	3.02349016248341	1	207	123	13567	0.483		Intron	eCLIP	HepG2	17	grey60
net.geneExpr	net.geneExprM.17_grey60	dataset215	EIF3H_eCLIP_HepG2	1.33691699244082	0.742481884353149	0.423947508630801	3.23428700207878	5	418	123	13567	1.2		CDS	eCLIP	HepG2	17	grey60
net.geneExpr	net.geneExprM.17_grey60	dataset216	PPIG_eCLIP_HepG2	0	1	0	2.30601719742263	0	177	123	13567	0		CDS	eCLIP	HepG2	17	grey60
net.geneExpr	net.geneExprM.17_grey60	dataset218	RBM5_eCLIP_HepG2	0	1	0	4.55800298330407	0	91	123	13567	0		CDS_Other	eCLIP	HepG2	17	grey60
net.geneExpr	net.geneExprM.17_grey60	dataset223	SF3A3_eCLIP_HepG2	1.11624690063097	1	0.297723987385858	2.95699747777046	4	397	123	13567	1.01		CDS_Other	eCLIP	HepG2	17	grey60
net.geneExpr	net.geneExprM.17_grey60	dataset224	CDC40_eCLIP_HepG2	0.604024580512851	1	0.015089215403921	3.47245813473998	1	181	123	13567	0.552		Intron	eCLIP	HepG2	17	grey60
net.geneExpr	net.geneExprM.17_grey60	dataset225	HNRNPL_eCLIP_HepG2	2.75322234414217	4.767774359535676e-7	1.89854746573785	4.0011080623125	65	3954	123	13567	1.64	2.8	Intron	eCLIP	HepG2	17	grey60
net.geneExpr	net.geneExprM.17_grey60	dataset227	XPO5_eCLIP_HepG2	1.770069777521	0.05057708428768833	1.09840552153429	2.76165217553956	26	1794	123	13567	1.45		Intron	eCLIP	HepG2	17	grey60
net.geneExpr	net.geneExprM.17_grey60	dataset228	IGF2BP3_eCLIP_HepG2	0	1	0	64.6488962855992	0	8	123	13567	0		3UTR_CDS	eCLIP	HepG2	17	grey60
net.geneExpr	net.geneExprM.17_grey60	dataset231	GRSF1_eCLIP_HepG2	1.78578568992016	0.02178823767689018	1.17769158902896	2.6613552684741	37	2647	123	13567	1.4		3UTR_CDS	eCLIP	HepG2	17	grey60
net.geneExpr	net.geneExprM.17_grey60	dataset236	DDX3X_eCLIP_HepG2	1.61205521574955	0.3630213938277599	0.778952507515858	3.01328974498091	11	783	123	13567	1.4		CDS_Other	eCLIP	HepG2	17	grey60
net.geneExpr	net.geneExprM.17_grey60	dataset238	SUPV3L1_eCLIP_HepG2	2.67116176581383	5.776612867604775e-5	1.73805213311846	4.02194005261643	34	1716	123	13567	1.98	2.7	5SS	eCLIP	HepG2	17	grey60
net.geneExpr	net.geneExprM.17_grey60	dataset239	EFTUD2_eCLIP_HepG2	1.72278753526729	0.22854826813613957	0.885444096633486	3.0861041037367	13	876	123	13567	1.48		5SS	eCLIP	HepG2	17	grey60
net.geneExpr	net.geneExprM.17_grey60	dataset241	DROSHA_eCLIP_HepG2	0	1	0	21.2268928463691	0	21	123	13567	0		Intron	eCLIP	HepG2	17	grey60
net.geneExpr	net.geneExprM.17_grey60	dataset242	HNRNPM_eCLIP_HepG2	0	1	0	4.45741294026844	0	93	123	13567	0		Intron	eCLIP	HepG2	17	grey60
net.geneExpr	net.geneExprM.17_grey60	dataset254	NSUN2_eCLIP_HepG2	0.902526446232384	1	0.0224829069680354	5.21947643954881	1	122	123	13567	0.82		NA	eCLIP	HepG2	17	grey60
net.geneExpr	net.geneExprM.17_grey60	dataset256	TROVE2_eCLIP_HepG2	1.48085921786102	0.819280809615817	0.0367036084807102	8.66354205838134	1	75	123	13567	1.33		NonCodingExon	eCLIP	HepG2	17	grey60
net.geneExpr	net.geneExprM.2_blue	dataset01	CELF2_CLIP_N2A	0.694240885929221	1	0.534437553060446	0.891466020355761	75	2531	540	13567	2.96		Intron/Exon	CLIP	N2A	2	blue
net.geneExpr	net.geneExprM.2_blue	dataset12	MBNL2_AS_Neuron	0.730631709396423	1	0.371843564121015	1.30197569073737	12	405	540	13567	2.96		Intron/Exon	AS	Neuron	2	blue
net.geneExpr	net.geneExprM.2_blue	dataset14	NOVA2_AS_Neuron	0.776233582388603	1	0.466774833725526	1.22227029910488	20	635	540	13567	3.15		Intron/Exon	AS	Neuron	2	blue
net.geneExpr	net.geneExprM.2_blue	dataset15	NOVA2/PTBP2_AS_Neuron	0.6710292399549	1	0.419006409107861	1.02548079200611	23	833	540	13567	2.76		Intron/Exon	AS	Neuron	2	blue
net.geneExpr	net.geneExprM.2_blue	dataset19	RBFOX2_AS_Neuron	0.610275694995895	1	0.420571390920088	0.861020115466117	36	1401	540	13567	2.57		Intron/Exon	AS	Neuron	2	blue
net.geneExpr	net.geneExprM.2_blue	dataset26	QKI_GEX_NPC	6.73763364755311	5.267264043090161e-4	2.64855183559955	15.1973932915108	8	37	540	13567	21.6	6.7	3UTR	GEX	NPC	2	blue
net.geneExpr	net.geneExprM.2_blue	dataset27	QKI_AS_NPC	1.63227582257906	0.2086007758707093	0.870954408413659	2.8258427111234	14	223	540	13567	6.28		Intron/Exon	AS	NPC	2	blue
net.geneExpr	net.geneExprM.2_blue	dataset28	RBFOX1/2/3_CLIP_AS_Neuron	1.79111302741599	0.01042423577907901	1.21198282557028	2.57207671487944	34	505	540	13567	6.73		Intron/Exon	CLIP_AS	Neuron	2	blue
net.geneExpr	net.geneExprM.2_blue	dataset29	SRRM3/4_AS_Neuron	0.735525221020564	1	0.31257779281022	1.48177451853622	8	269	540	13567	2.97		Intron/Exon	AS	Neuron	2	blue
net.geneExpr	net.geneExprM.2_blue	dataset30	SRRM3/4_GEX_Neuron	0.581672269750734	1	0.186107988080337	1.38830696842846	5	211	540	13567	2.37		3UTR	GEX	Neuron	2	blue
net.geneExpr	net.geneExprM.2_blue	dataset33	SRRM4_AS_Neuron	1.19842104388999	0.9969946042934069	0.429329231251065	2.70275169912379	6	127	540	13567	4.72		Intron/Exon	AS	Neuron	2	blue
net.geneExpr	net.geneExprM.2_blue	dataset36	SAM68_GEX_NPC	1.20889177490426	0.8581398231227086	0.474891923423326	2.57491721334326	7	147	540	13567	4.76		3UTR	GEX	NPC	2	blue
net.geneExpr	net.geneExprM.2_blue	dataset37	SAM68_AS_NPC	1.64018516636929	0.5889864569653553	0.431053731919034	4.45104146144372	4	63	540	13567	6.35		Intron/Exon	AS	NPC	2	blue
net.geneExpr	net.geneExprM.2_blue	dataset38	RBFOX1_AS_Neuron	0.614289376645468	1	0.222124527927203	1.36643917433739	6	240	540	13567	2.5		Intron/Exon	AS	Neuron	2	blue
net.geneExpr	net.geneExprM.2_blue	dataset39	RBFOX1_GEX_Neuron	0.579759451542744	1	0.0688834420477728	2.17169946256792	2	85	540	13567	2.35		3UTR	GEX	Neuron	2	blue
net.geneExpr	net.geneExprM.2_blue	dataset40	NELAVL_CLIP_Neuron	1.31332515155891	0.011028935208402764	1.09652334562504	1.57078982618395	218	4649	540	13567	4.69		Intron/Exon	CLIP	Neuron	2	blue
net.geneExpr	net.geneExprM.2_blue	dataset45	MSI2_AS_Retina	0.666416143657126	1	0.240773058927026	1.48420006998052	6	222	540	13567	2.7		Intron/Exon	AS	Retina	2	blue
net.geneExpr	net.geneExprM.2_blue	dataset47	PTBP2_AS_Neuron	0.723634739944303	1	0.4610115176738	1.08854260397965	25	844	540	13567	2.96		Intron/Exon	AS	Neuron	2	blue
net.geneExpr	net.geneExprM.2_blue	dataset48	NELAVL_AS_Neuron	0.170790110636045	1	0.00428906090125352	0.971431170379644	1	141	540	13567	0.709		Intron/Exon	AS	Neuron	2	blue
net.geneExpr	net.geneExprM.2_blue	dataset255	PTBP1_CLIP_NPC	2.36746830912577	1.5613784674561752e-18	1.94983677171584	2.88675627666574	390	7208	540	13567	5.41	2.4	Intron/Exon	CLIP	NPC	2	blue
net.geneExpr	net.geneExprM.2_blue	dataset51	FASTKD2_eCLIP_HepG2	0.269268276312681	1	0.0866496950862372	0.637248340161658	5	442	540	13567	1.13		Intron	eCLIP	HepG2	2	blue
net.geneExpr	net.geneExprM.2_blue	dataset53	SND1_eCLIP_HepG2	1.0477131729252	1	0.599391471073463	1.71602662323629	17	409	540	13567	4.16		CDS	eCLIP	HepG2	2	blue
net.geneExpr	net.geneExprM.2_blue	dataset55	HNRNPC_eCLIP_HepG2	1.25487264563868	0.5246636013945734	0.817625616648797	1.85669899698344	28	572	540	13567	4.9		Intron	eCLIP	HepG2	2	blue
net.geneExpr	net.geneExprM.2_blue	dataset57	SSB_eCLIP_HepG2	0.4652127369215	1	0.244685992686699	0.808322866043356	13	669	540	13567	1.94		NonCodingExon	eCLIP	HepG2	2	blue
net.geneExpr	net.geneExprM.2_blue	dataset65	DHX30_eCLIP_HepG2	1.67510011267111	0.03301292453071576	1.11280600314282	2.44164434889153	31	488	540	13567	6.35		NonCodingExon	eCLIP	HepG2	2	blue
net.geneExpr	net.geneExprM.2_blue	dataset67	LARP4_eCLIP_HepG2	0.74982004236558	1	0.564629394684334	0.981515335197739	63	2014	540	13567	3.13		3UTR_CDS	eCLIP	HepG2	2	blue
net.geneExpr	net.geneExprM.2_blue	dataset69	RBM15_eCLIP_HepG2	0.560224335897021	1	0.0138423077775075	3.30593384439301	1	44	540	13567	2.27		CDS	eCLIP	HepG2	2	blue
net.geneExpr	net.geneExprM.2_blue	dataset76	YBX3_eCLIP_HepG2	0.554310486405971	1	0.17744579021851	1.32198263031462	5	221	540	13567	2.26		3UTR_CDS	eCLIP	HepG2	2	blue
net.geneExpr	net.geneExprM.2_blue	dataset78	WDR43_eCLIP_HepG2	0.546309968830071	1	0.246553432873981	1.0559354463958	9	401	540	13567	2.24		CDS	eCLIP	HepG2	2	blue
net.geneExpr	net.geneExprM.2_blue	dataset79	PABPN1_eCLIP_HepG2	0.927187951835112	1	0.647356443794066	1.29482975158554	39	1048	540	13567	3.72		CDS	eCLIP	HepG2	2	blue
net.geneExpr	net.geneExprM.2_blue	dataset83	NOL12_eCLIP_HepG2	0.974972573697971	1	0.56790853382384	1.57469540374717	18	463	540	13567	3.89		CDS	eCLIP	HepG2	2	blue
net.geneExpr	net.geneExprM.2_blue	dataset85	HNRNPA1_eCLIP_HepG2	1.02666023300385	1	0.120476135428546	3.93896746756308	2	49	540	13567	4.08		Intron	eCLIP	HepG2	2	blue
net.geneExpr	net.geneExprM.2_blue	dataset87	MATR3_eCLIP_HepG2	0.397321897439256	1	0.179664907214587	0.765912659832646	9	542	540	13567	1.66		Intron	eCLIP	HepG2	2	blue
net.geneExpr	net.geneExprM.2_blue	dataset88	CSTF2_eCLIP_HepG2	0.653237418610205	1	0.352070725301621	1.11641955770329	14	524	540	13567	2.67		Intron	eCLIP	HepG2	2	blue
net.geneExpr	net.geneExprM.2_blue	dataset90	SF3B4_eCLIP_HepG2	1.03408682262209	1	0.207570549881567	3.16517570315508	3	73	540	13567	4.11		CDS_Other	eCLIP	HepG2	2	blue
net.geneExpr	net.geneExprM.2_blue	dataset91	SRSF1_eCLIP_HepG2	0.96104658504599	1	0.760718929099975	1.20439798031783	98	2540	540	13567	3.86		CDS	eCLIP	HepG2	2	blue
net.geneExpr	net.geneExprM.2_blue	dataset92	ILF3_eCLIP_HepG2	1.08365710126095	0.7980511756586325	0.854788700977846	1.36224767611328	95	2239	540	13567	4.24		Intron	eCLIP	HepG2	2	blue
net.geneExpr	net.geneExprM.2_blue	dataset93	DDX55_eCLIP_HepG2	0.910486482223366	1	0.489406841595554	1.56141332820172	14	384	540	13567	3.65		3UTR_CDS	eCLIP	HepG2	2	blue
net.geneExpr	net.geneExprM.2_blue	dataset95	BUD13_eCLIP_HepG2	0.881188351141357	1	0.543100851922277	1.36159202172275	22	621	540	13567	3.54		CDS	eCLIP	HepG2	2	blue
net.geneExpr	net.geneExprM.2_blue	dataset98	TIA1_eCLIP_HepG2	1.02427016142383	1	0.817329005920716	1.27443656296444	107	2639	540	13567	4.05		3UTR_CDS	eCLIP	HepG2	2	blue
net.geneExpr	net.geneExprM.2_blue	dataset100	PTBP1_eCLIP_HepG2	0.649471165706989	1	0.414002984968852	0.976375021003117	25	931	540	13567	2.69		Intron	eCLIP	HepG2	2	blue
net.geneExpr	net.geneExprM.2_blue	dataset103	SAFB_eCLIP_HepG2	1.26331530837158	0.24189571328982362	0.949256394606448	1.65762691207831	63	1296	540	13567	4.86		Intron	eCLIP	HepG2	2	blue
net.geneExpr	net.geneExprM.2_blue	dataset104	AKAP1_eCLIP_HepG2	0.781681377384368	1	0.584691846067108	1.02924468130449	60	1856	540	13567	3.23		3UTR_CDS	eCLIP	HepG2	2	blue
net.geneExpr	net.geneExprM.2_blue	dataset107	HNRNPUL1_eCLIP_HepG2	0.755074632521729	1	0.33986331177695	1.46489566142417	9	295	540	13567	3.05		Intron	eCLIP	HepG2	2	blue
net.geneExpr	net.geneExprM.2_blue	dataset109	U2AF2_eCLIP_HepG2	1.75440965571368	0.0028089054182044992	1.2718889661609	2.37591161911882	50	766	540	13567	6.53		CDS_Other	eCLIP	HepG2	2	blue
net.geneExpr	net.geneExprM.2_blue	dataset111	LSM11_eCLIP_HepG2	1.42297108903605	0.16207444463248996	0.970597419488139	2.02830827135368	35	640	540	13567	5.47		3UTR_CDS	eCLIP	HepG2	2	blue
net.geneExpr	net.geneExprM.2_blue	dataset118	AQR_eCLIP_HepG2	0	1	0	6.73721485366167	0	15	540	13567	0		CDS	eCLIP	HepG2	2	blue
net.geneExpr	net.geneExprM.2_blue	dataset119	UTP18_eCLIP_HepG2	1.5777077447681	0.033869971568731706	1.11213452505324	2.18796267411081	42	703	540	13567	5.97		NonCodingExon	eCLIP	HepG2	2	blue
net.geneExpr	net.geneExprM.2_blue	dataset120	PCBP1_eCLIP_HepG2	1.14012557571779	0.8326491760858652	0.724123783383693	1.72160649747974	25	557	540	13567	4.49		3UTR_CDS	eCLIP	HepG2	2	blue
net.geneExpr	net.geneExprM.2_blue	dataset123	PRPF4_eCLIP_HepG2	0	1	0	2.21511481869523	0	42	540	13567	0		Intron	eCLIP	HepG2	2	blue
net.geneExpr	net.geneExprM.2_blue	dataset124	TIAL1_eCLIP_HepG2	1.24067437794458	0.8766780087129069	0.523556405551238	2.52402983556022	8	164	540	13567	4.88		3UTR_CDS	eCLIP	HepG2	2	blue
net.geneExpr	net.geneExprM.2_blue	dataset127	KHSRP_eCLIP_HepG2	1.40558664631123	0.009604333738307132	1.12601739861189	1.74320958105811	113	2177	540	13567	5.19		Intron	eCLIP	HepG2	2	blue
net.geneExpr	net.geneExprM.2_blue	dataset133	TARDBP_eCLIP_HepG2	0.896906103679591	1	0.353950508206618	1.89770707831427	7	195	540	13567	3.59		NA	eCLIP	HepG2	2	blue
net.geneExpr	net.geneExprM.2_blue	dataset137	FXR2_eCLIP_HepG2	1.09603541241982	0.800618564158901	0.824130733365146	1.43692691357301	63	1464	540	13567	4.3		CDS	eCLIP	HepG2	2	blue
net.geneExpr	net.geneExprM.2_blue	dataset138	ZC3H11A_eCLIP_HepG2	1.179447730385	0.6182775680696418	0.805647330349368	1.67824269613675	35	758	540	13567	4.62		3UTR_CDS	eCLIP	HepG2	2	blue
net.geneExpr	net.geneExprM.2_blue	dataset141	EIF3D_eCLIP_HepG2	1.46755075353922	0.18592007227757648	0.946909709799896	2.18997155700806	27	478	540	13567	5.65		CDS_Other	eCLIP	HepG2	2	blue
net.geneExpr	net.geneExprM.2_blue	dataset144	UCHL5_eCLIP_HepG2	0.521416011312047	1	0.375293922529235	0.709238606795392	46	2020	540	13567	2.28		CDS	eCLIP	HepG2	2	blue
net.geneExpr	net.geneExprM.2_blue	dataset146	PCBP2_eCLIP_HepG2	0.796939244967523	1	0.254014673425616	1.91300131499125	5	156	540	13567	3.21		Intron	eCLIP	HepG2	2	blue
net.geneExpr	net.geneExprM.2_blue	dataset152	QKI_eCLIP_HepG2	1.43725435873359	0.020186617171926928	1.10683990933716	1.8459899960134	77	1428	540	13567	5.39		Intron	eCLIP	HepG2	2	blue
net.geneExpr	net.geneExprM.2_blue	dataset153	LIN28B_eCLIP_HepG2	1.48451283564429	0.014810986140739594	1.13576176911546	1.91775860205208	73	1314	540	13567	5.56		CDS	eCLIP	HepG2	2	blue
net.geneExpr	net.geneExprM.2_blue	dataset154	LARP7_eCLIP_HepG2	1.03814369322521	1	0.639073941053994	1.6066043078609	22	534	540	13567	4.12		NonCodingExon	eCLIP	HepG2	2	blue
net.geneExpr	net.geneExprM.2_blue	dataset156	RBM22_eCLIP_HepG2	0.662099902630957	1	0.134027193882472	1.99751272344021	3	112	540	13567	2.68		5SS	eCLIP	HepG2	2	blue
net.geneExpr	net.geneExprM.2_blue	dataset159	FKBP4_eCLIP_HepG2	1.01148697425706	1	0.543158999846558	1.73687399032061	14	348	540	13567	4.02		Intron	eCLIP	HepG2	2	blue
net.geneExpr	net.geneExprM.2_blue	dataset160	SRSF7_eCLIP_HepG2	1.20889177490426	0.8581398231227086	0.474891923423326	2.57491721334326	7	147	540	13567	4.76		Intron	eCLIP	HepG2	2	blue
net.geneExpr	net.geneExprM.2_blue	dataset161	FAM120A_eCLIP_HepG2	1.15971560817219	1	0.415716873441897	2.61312695603439	6	131	540	13567	4.58		Intron	eCLIP	HepG2	2	blue
net.geneExpr	net.geneExprM.2_blue	dataset162	DDX52_eCLIP_HepG2	0.450520428172206	1	0.163327652228622	0.998233631706614	6	323	540	13567	1.86		Intron	eCLIP	HepG2	2	blue
net.geneExpr	net.geneExprM.2_blue	dataset165	CSTF2T_eCLIP_HepG2	1.18301524851767	0.9150909574025002	0.529489607013971	2.31258708766029	9	193	540	13567	4.66		Intron	eCLIP	HepG2	2	blue
net.geneExpr	net.geneExprM.2_blue	dataset170	NOLC1_eCLIP_HepG2	0.811637656689111	1	0.552542277458427	1.15732655389572	34	1030	540	13567	3.3		NonCodingExon	eCLIP	HepG2	2	blue
net.geneExpr	net.geneExprM.2_blue	dataset172	SRSF9_eCLIP_HepG2	1.07037088673825	0.7715665833702057	0.888677034428564	1.28610477335849	189	4549	540	13567	4.15		CDS_Other	eCLIP	HepG2	2	blue
net.geneExpr	net.geneExprM.2_blue	dataset174	TBRG4_eCLIP_HepG2	0.669521981125151	1	0.523397838858157	0.848157392671158	86	2959	540	13567	2.91		CDS	eCLIP	HepG2	2	blue
net.geneExpr	net.geneExprM.2_blue	dataset175	BCCIP_eCLIP_HepG2	0.960221452369846	1	0.802399695710449	1.14756258464936	222	5706	540	13567	3.89		Intron	eCLIP	HepG2	2	blue
net.geneExpr	net.geneExprM.2_blue	dataset180	PRPF8_eCLIP_HepG2	1.49259479946649	4.0234071600802094e-4	1.22527894501888	1.81146026864009	156	2943	540	13567	5.3	1.5	CDS	eCLIP	HepG2	2	blue
net.geneExpr	net.geneExprM.2_blue	dataset181	IGF2BP1_eCLIP_HepG2	8.052459595041	0.3310142769770572	0.153143933171087	100.251647626918	1	4	540	13567	25		3UTR_CDS	eCLIP	HepG2	2	blue
net.geneExpr	net.geneExprM.2_blue	dataset182	DGCR8_eCLIP_HepG2	1.69139742088576	7.50558360932908e-7	1.39845655779057	2.03992935994066	177	3092	540	13567	5.72	1.7	Intron	eCLIP	HepG2	2	blue
net.geneExpr	net.geneExprM.2_blue	dataset185	DKC1_eCLIP_HepG2	1.12983124954529	0.4711429169087522	0.921289549706304	1.37917632429883	140	3221	540	13567	4.35		NonCodingExon	eCLIP	HepG2	2	blue
net.geneExpr	net.geneExprM.2_blue	dataset187	TRA2A_eCLIP_HepG2	1.49214055212188	0.08948442193183533	1.02832509756473	2.10891287982386	37	649	540	13567	5.7		CDS	eCLIP	HepG2	2	blue
net.geneExpr	net.geneExprM.2_blue	dataset188	G3BP1_eCLIP_HepG2	0.838043364983034	1	0.450806178210294	1.4357961621451	14	415	540	13567	3.37		CDS	eCLIP	HepG2	2	blue
net.geneExpr	net.geneExprM.2_blue	dataset192	DDX6_eCLIP_HepG2	0.271453987236265	1	0.0325275982268403	1.00017662926419	2	178	540	13567	1.12		3UTR_CDS	eCLIP	HepG2	2	blue
net.geneExpr	net.geneExprM.2_blue	dataset194	HLTF_eCLIP_HepG2	1.15971560817219	1	0.415716873441897	2.61312695603439	6	131	540	13567	4.58		CDS_Other	eCLIP	HepG2	2	blue
