net	mod	cell	OR	Fisher.p	X.95.CI	X.95.CI.1	Overlap	Reference.List	Input.List	Background	X..List.Overlap	Fisher.q	label	module.number	module.color
isoUsage	isoUsageM.1_turquoise	Mic	0.948186392230527	1	0.785994737251133	1.14452696950905	257	481	5662	10353	53.4	1		1	turquoise
isoUsage	isoUsageM.1_turquoise	ExM	1.43672754276985	0.0125256864715883	1.07774777052913	1.92612226022887	136	215	5662	10353	63.3	0.06357448118510074		1	turquoise
isoUsage	isoUsageM.1_turquoise	IP	1.0021454688697	1	0.765340044812458	1.31447201379237	127	232	5662	10353	54.7	1		1	turquoise
isoUsage	isoUsageM.1_turquoise	ExDp1	1.77963249233789	1.53775043779013e-8	1.44642720195832	2.19760167194948	298	440	5662	10353	67.7	2.280111290948444e-7	2	1	turquoise
isoUsage	isoUsageM.1_turquoise	ExM-U	2.36750175322592	4.35895202369405e-9	1.73962893127148	3.26128908278078	163	221	5662	10353	73.8	7.041384038275003e-8	2	1	turquoise
isoUsage	isoUsageM.1_turquoise	InMGE	2.06207205756097	4.26161232686979e-5	1.43058903877736	3.01853122702326	106	149	5662	10353	71.1	3.9122998410607906e-4	2	1	turquoise
isoUsage	isoUsageM.1_turquoise	InCGE	2.05715016798653	1.13177209293277e-4	1.4009231452568	3.07306694264535	96	135	5662	10353	71.1	9.45958764242315e-4	2	1	turquoise
isoUsage	isoUsageM.1_turquoise	oRG	1.45561880292322	6.65208083834564e-5	1.2058573565631	1.76116214851672	321	507	5662	10353	63.3	5.97620096706988e-4	1	1	turquoise
isoUsage	isoUsageM.1_turquoise	PgS	1.54806093470818	2.75387082625829e-6	1.28249349931611	1.87328928777666	333	515	5662	10353	64.7	2.984840637492856e-5	2	1	turquoise
isoUsage	isoUsageM.1_turquoise	vRG	1.46294831705019	3.48929361524299e-4	1.18156359738621	1.81684165702274	249	392	5662	10353	63.5	0.0026405465196433437	1	1	turquoise
isoUsage	isoUsageM.11_greenyellow	ExN	3.02991705139578	0.00522571611492189	1.31554612075836	6.18083245537809	9	71	479	10353	12.7	0.02955960630662887	3	11	greenyellow
isoUsage	isoUsageM.11_greenyellow	PgG2M	2.15758206133531	1.01132454673215e-4	1.45956236472855	3.10510871544313	35	383	479	10353	9.14	8.580935548030364e-4	2	11	greenyellow
isoUsage	isoUsageM.11_greenyellow	OPC	2.20808958583621	3.94434985037371e-5	1.52473752968372	3.12359476607181	39	420	479	10353	9.29	3.661054004766758e-4	2	11	greenyellow
isoUsage	isoUsageM.11_greenyellow	End	1.24701957263313	0.323698756487357	0.76407098614443	1.94074205215386	22	389	479	10353	5.66	0.8232721730530903		11	greenyellow
isoUsage	isoUsageM.11_greenyellow	ExDp2	1.58026715918385	0.00769344787607671	1.11477667815968	2.19227159269861	43	623	479	10353	6.9	0.04223853735885253	2	11	greenyellow
isoUsage	isoUsageM.11_greenyellow	Per	1.75549878382117	8.41219402909887e-4	1.26002876134902	2.40031351578736	48	637	479	10353	7.54	0.005996383254134071	2	11	greenyellow
isoUsage	isoUsageM.11_greenyellow	Mic	1.50263436737067	0.0345712563907854	1.00283692263504	2.18373910969475	32	481	479	10353	6.65	0.14703724237093535		11	greenyellow
isoUsage	isoUsageM.11_greenyellow	ExM	3.9394589030774	9.78839443216615e-10	2.6005016401431	5.81115105016894	33	215	479	10353	15.3	1.731000278530435e-8	4	11	greenyellow
isoUsage	isoUsageM.11_greenyellow	IP	5.05148783143756	2.77641813256785e-15	3.49126143512599	7.17679703572609	43	232	479	10353	18.5	7.646528627399981e-14	5	11	greenyellow
isoUsage	isoUsageM.11_greenyellow	ExDp1	1.3683415278258	0.130530342801674	0.880800079392043	2.04784869127366	27	440	479	10353	6.14	0.43010872263152705		11	greenyellow
isoUsage	isoUsageM.11_greenyellow	ExM-U	2.59055049690784	1.11655305342e-4	1.60418884319899	4.01763173033679	24	221	479	10353	10.9	9.379045648728e-4	3	11	greenyellow
isoUsage	isoUsageM.11_greenyellow	InMGE	1.65813255022413	0.113246420588022	0.803197465614426	3.08854323910301	11	149	479	10353	7.38	0.3866950946908068		11	greenyellow
isoUsage	isoUsageM.11_greenyellow	InCGE	2.62751250781534	0.00141752597823262	1.41452515522801	4.55404107060052	15	135	479	10353	11.1	0.009487823280600802	3	11	greenyellow
isoUsage	isoUsageM.11_greenyellow	oRG	2.16893686703908	1.0437360046293e-5	1.54226633656988	2.99162747835891	46	507	479	10353	9.07	1.0563111372151951e-4	2	11	greenyellow
isoUsage	isoUsageM.11_greenyellow	PgS	2.59393607541787	1.56264601383873e-8	1.88785534771584	3.50835014327857	54	515	479	10353	10.5	2.282822002825275e-7	3	11	greenyellow
isoUsage	isoUsageM.11_greenyellow	vRG	3.00446904586972	1.45950124514753e-9	2.13376018931932	4.15345915000531	47	392	479	10353	12	2.5277959709771652e-8	3	11	greenyellow
isoUsage	isoUsageM.3_brown	ExN	2.36288621027238	0.00150436393648881	1.37818483992323	3.95504964690993	24	71	1851	10353	33.8	0.0099501236744141755	2	3	brown
isoUsage	isoUsageM.3_brown	PgG2M	1.56566119664434	3.06699859885081e-4	1.22228054391611	1.99158859953566	96	383	1851	10353	25.1	0.002363558553242826	2	3	brown
isoUsage	isoUsageM.3_brown	OPC	1.75775114836592	1.7654616591425e-6	1.3961691273294	2.20093508294847	114	420	1851	10353	27.1	1.9385461355290195e-5	2	3	brown
isoUsage	isoUsageM.3_brown	End	1.21744171563977	0.121292841362779	0.935965359543096	1.56886447897804	81	389	1851	10353	20.8	0.4075439469789374		3	brown
isoUsage	isoUsageM.3_brown	ExDp2	1.86069791350545	2.00067054409941e-10	1.54068814573042	2.24009254844953	174	623	1851	10353	27.9	3.819461947826146e-9	2	3	brown
isoUsage	isoUsageM.3_brown	Per	1.08248335170996	0.45490405641416	0.874591069638533	1.33149107131817	121	637	1851	10353	19	1		3	brown
isoUsage	isoUsageM.3_brown	Mic	1.07545995703009	0.542367005313658	0.841473787028604	1.36283226336554	91	481	1851	10353	18.9	1		3	brown
isoUsage	isoUsageM.3_brown	ExM	3.35723034172713	3.56461553108261e-16	2.51726490815207	4.46202474237255	89	215	1851	10353	41.4	1.050623524950664e-14	3	3	brown
isoUsage	isoUsageM.3_brown	IP	2.53059327287928	3.32334826502956e-10	1.89789595474828	3.35426471768547	81	232	1851	10353	34.9	6.068722918749632e-9	3	3	brown
isoUsage	isoUsageM.3_brown	ExDp1	2.06637624292043	1.23512521632526e-10	1.661849577865	2.55855759878566	133	440	1851	10353	30.2	2.441188662854632e-9	2	3	brown
isoUsage	isoUsageM.3_brown	ExM-U	2.41666717888496	7.01936650306469e-9	1.79559523246478	3.23041653540468	75	221	1851	10353	33.9	1.1021061425372598e-7	2	3	brown
isoUsage	isoUsageM.3_brown	InMGE	2.58068525373702	2.17828706300786e-7	1.80235101696963	3.66139920591841	53	149	1851	10353	35.6	2.690825195480298e-6	3	3	brown
isoUsage	isoUsageM.3_brown	InCGE	2.40876574710579	6.72740975127431e-6	1.64324339329324	3.49019670452374	46	135	1851	10353	34.1	6.891492915939538e-5	2	3	brown
isoUsage	isoUsageM.3_brown	oRG	1.85212454583817	8.81145664885862e-9	1.50427965051227	2.27114638130719	142	507	1851	10353	28	1.3336258711786017e-7	2	3	brown
isoUsage	isoUsageM.3_brown	PgS	1.8871104127825	1.89316964607558e-9	1.53622744274998	2.30910118778509	146	515	1851	10353	28.3	3.2126515206131054e-8	2	3	brown
isoUsage	isoUsageM.3_brown	vRG	1.89096541831885	1.22931094298575e-7	1.49589342253366	2.37802432229928	112	392	1851	10353	28.6	1.5330357702672445e-6	2	3	brown
isoUsage	isoUsageM.20_royalblue	ExN	2.75741243397373	0.0284042000089229	0.969296098660074	6.39569049050648	6	71	339	10353	8.45	0.12426837503903769		20	royalblue
isoUsage	isoUsageM.20_royalblue	PgG2M	1.85566329768989	0.0116541558576199	1.13195100249882	2.90344664150827	22	383	339	10353	5.74	0.059874562204285726		20	royalblue
isoUsage	isoUsageM.20_royalblue	OPC	1.01941795769025	0.888652404294822	0.546072363771168	1.75583073863248	14	420	339	10353	3.33	1		20	royalblue
isoUsage	isoUsageM.20_royalblue	End	0.772719370381404	1	0.364052692405587	1.45536220860146	10	389	339	10353	2.57	1		20	royalblue
isoUsage	isoUsageM.20_royalblue	ExDp2	1.1419775461638	0.560389343324356	0.707687938612704	1.76151544557478	23	623	339	10353	3.69	1		20	royalblue
isoUsage	isoUsageM.20_royalblue	Per	0.69905065566574	1	0.384306025705551	1.17980368983824	15	637	339	10353	2.35	1		20	royalblue
isoUsage	isoUsageM.20_royalblue	Mic	0.615841877125165	1	0.290603487549331	1.15750910865544	10	481	339	10353	2.08	1		20	royalblue
isoUsage	isoUsageM.20_royalblue	ExM	2.97366584077481	8.05026981587874e-5	1.72984844306834	4.8465453632111	19	215	339	10353	8.84	7.080865597212713e-4	3	20	royalblue
isoUsage	isoUsageM.20_royalblue	IP	1.4859908840239	0.191072686825049	0.723861627821962	2.74682271886053	11	232	339	10353	4.74	0.5752726054947711		20	royalblue
isoUsage	isoUsageM.20_royalblue	ExDp1	1.27453680493794	0.335639990681496	0.738359862341936	2.07251420107507	18	440	339	10353	4.09	0.8466594359533233		20	royalblue
isoUsage	isoUsageM.20_royalblue	ExM-U	2.20402197643215	0.00665790700159296	1.1974015542869	3.77584814997398	15	221	339	10353	6.79	0.03716041117168164	2	20	royalblue
isoUsage	isoUsageM.20_royalblue	InMGE	2.89587324607868	0.00119839099428832	1.48730591821891	5.18997479560373	13	149	339	10353	8.72	0.008150999475321366	3	20	royalblue
isoUsage	isoUsageM.20_royalblue	InCGE	2.40429121705714	0.0131474724620823	1.11480701118226	4.62642038499397	10	135	339	10353	7.41	0.06554229595340731		20	royalblue
isoUsage	isoUsageM.20_royalblue	oRG	0.831923383789493	1	0.446358287474843	1.43011035084005	14	507	339	10353	2.76	1		20	royalblue
isoUsage	isoUsageM.20_royalblue	PgS	1.2725958212267	0.307548990036332	0.769726657644089	2.00142312918062	21	515	339	10353	4.08	0.7963793102673552		20	royalblue
isoUsage	isoUsageM.20_royalblue	vRG	0.685814620957586	1	0.308410428666654	1.33202624746606	9	392	339	10353	2.3	1		20	royalblue
isoUsage	isoUsageM.8_pink	ExN	3.89800282799132	1.17233029471615e-4	1.94711326389636	7.25078199740652	13	71	572	10353	18.3	9.750073738233327e-4	4	8	pink
isoUsage	isoUsageM.8_pink	PgG2M	1.20295695049608	0.362002427617021	0.76108272253333	1.8249752325103	25	383	572	10353	6.53	0.8891287695856657		8	pink
isoUsage	isoUsageM.8_pink	OPC	1.59055742665457	0.0157521872781909	1.07985611940308	2.27951413667954	35	420	572	10353	8.33	0.07648460874959744		8	pink
isoUsage	isoUsageM.8_pink	End	1.2354428398494	0.307648912121139	0.788781910548524	1.86071803907963	26	389	572	10353	6.68	0.7963793102673552		8	pink
isoUsage	isoUsageM.8_pink	ExDp2	2.24248752270448	5.47916227408404e-8	1.69037754730629	2.93945957267113	68	623	572	10353	10.9	7.248025685402509e-7	2	8	pink
isoUsage	isoUsageM.8_pink	Per	0.775228351733924	1	0.505805142506403	1.14511366224878	28	637	572	10353	4.4	1		8	pink
isoUsage	isoUsageM.8_pink	Mic	1.05987847034418	0.758856758624248	0.689605880916475	1.57077127351866	28	481	572	10353	5.82	1		8	pink
isoUsage	isoUsageM.8_pink	ExM	3.22847168762153	7.78598118623924e-8	2.13558199211932	4.75183079709001	33	215	572	10353	15.3	1.006188337913994e-6	3	8	pink
isoUsage	isoUsageM.8_pink	IP	1.01539825589864	0.88467323269517	0.528675226833099	1.78782105009765	13	232	572	10353	5.6	1		8	pink
isoUsage	isoUsageM.8_pink	ExDp1	2.5369532562063	2.40088365414835e-8	1.84645069760557	3.43119659935239	54	440	572	10353	12.3	3.3334582966687837e-7	3	8	pink
isoUsage	isoUsageM.8_pink	ExM-U	3.98712002754755	1.86108980880862e-11	2.72642272415665	5.71132200895088	40	221	572	10353	18.1	3.8600381219734344e-10	4	8	pink
isoUsage	isoUsageM.8_pink	InMGE	2.0873165182802	0.0100465181581995	1.15119252849397	3.54687039944431	16	149	572	10353	10.7	0.05257990811767962		8	pink
isoUsage	isoUsageM.8_pink	InCGE	1.84098204871368	0.0536730900457822	0.946958248871314	3.29370979832631	13	135	572	10353	9.63	0.21418240208293132		8	pink
isoUsage	isoUsageM.8_pink	oRG	1.12011779068662	0.549204459657803	0.744833731057383	1.6310742051174	31	507	572	10353	6.11	1		8	pink
isoUsage	isoUsageM.8_pink	PgS	1.14075342259237	0.487811529003356	0.763475672002013	1.65231929188101	32	515	572	10353	6.21	1		8	pink
isoUsage	isoUsageM.8_pink	vRG	1.12021703162251	0.57286393823272	0.702258862234449	1.7114891963784	24	392	572	10353	6.12	1		8	pink
isoUsage	isoUsageM.14_cyan	ExN	1.43014925521439	0.533962695895885	0.376868740911613	3.86366574308708	4	71	416	10353	5.63	1		14	cyan
isoUsage	isoUsageM.14_cyan	PgG2M	1.18601761157106	0.505576821448404	0.687725483150463	1.92621319708347	18	383	416	10353	4.7	1		14	cyan
isoUsage	isoUsageM.14_cyan	OPC	1.40628341823763	0.126740668663322	0.870568395818343	2.1718742325287	23	420	416	10353	5.48	0.4213834777886684		14	cyan
isoUsage	isoUsageM.14_cyan	End	0.82027117618538	1	0.428856944021184	1.43640278076872	13	389	416	10353	3.34	1		14	cyan
isoUsage	isoUsageM.14_cyan	ExDp2	1.22462314876777	0.292126659459674	0.807529478487133	1.79647798443265	30	623	416	10353	4.82	0.7680325319127579		14	cyan
isoUsage	isoUsageM.14_cyan	Per	0.640305559537282	1	0.366765981209363	1.04710921140737	17	637	416	10353	2.67	1		14	cyan
isoUsage	isoUsageM.14_cyan	Mic	0.869857471147477	1	0.497188072294834	1.42632742076612	17	481	416	10353	3.53	1		14	cyan
isoUsage	isoUsageM.14_cyan	ExM	3.43772105911818	4.74292520019167e-7	2.16176568444631	5.27303734591557	26	215	416	10353	12.1	5.611348124170427e-6	3	14	cyan
isoUsage	isoUsageM.14_cyan	IP	0.850237004900526	1	0.360118061216388	1.72086894239724	8	232	416	10353	3.45	1		14	cyan
isoUsage	isoUsageM.14_cyan	ExDp1	1.87566674043631	0.00256973796495698	1.24020301568317	2.7493242995928	31	440	416	10353	7.05	0.015871910960028407	2	14	cyan
isoUsage	isoUsageM.14_cyan	ExM-U	2.03259929929862	0.00889800816925158	1.14963442443875	3.37731233431613	17	221	416	10353	7.69	0.04780777195383486	2	14	cyan
isoUsage	isoUsageM.14_cyan	InMGE	2.32429856608973	0.00907471425596424	1.19616149456511	4.15550127397345	13	149	416	10353	8.72	0.04839847603180928	2	14	cyan
isoUsage	isoUsageM.14_cyan	InCGE	1.72171163157096	0.119173095225464	0.763907809612221	3.4063881368224	9	135	416	10353	6.67	0.40255843297569305		14	cyan
isoUsage	isoUsageM.14_cyan	oRG	0.821439435799128	1	0.469740253002834	1.34615924830564	17	507	416	10353	3.35	1		14	cyan
isoUsage	isoUsageM.14_cyan	PgS	0.756552742601522	1	0.424814492673838	1.25663933902356	16	515	416	10353	3.11	1		14	cyan
isoUsage	isoUsageM.14_cyan	vRG	0.681226585064262	1	0.334443740100353	1.2462855007726	11	392	416	10353	2.81	1		14	cyan
isoUsage	isoUsageM.29_saddlebrown	ExN	4.04451442999054	0.0105241113581491	1.25707384174472	10.0903806617875	5	71	194	10353	7.04	0.05473841201761761		29	saddlebrown
isoUsage	isoUsageM.29_saddlebrown	PgG2M	1.42579020860937	0.249854401200474	0.666850153289827	2.71199084762866	10	383	194	10353	2.61	0.6903871612118361		29	saddlebrown
isoUsage	isoUsageM.29_saddlebrown	OPC	1.72081371500629	0.0654538193384035	0.891032858828576	3.05117950683824	13	420	194	10353	3.1	0.251055745407575		29	saddlebrown
isoUsage	isoUsageM.29_saddlebrown	End	0.673446766421771	1	0.214906695617488	1.61354352517321	5	389	194	10353	1.29	1		29	saddlebrown
isoUsage	isoUsageM.29_saddlebrown	ExDp2	2.03398142340439	0.00353826618839717	1.23253303953581	3.20945689585861	22	623	194	10353	3.53	0.020857148057920157	2	29	saddlebrown
isoUsage	isoUsageM.29_saddlebrown	Per	0.566188336409047	1	0.223592529084895	1.19709594945376	7	637	194	10353	1.1	1		29	saddlebrown
isoUsage	isoUsageM.29_saddlebrown	Mic	0.880773490461974	1	0.37247821770777	1.78648025731019	8	481	194	10353	1.66	1		29	saddlebrown
isoUsage	isoUsageM.29_saddlebrown	ExM	1.79067070128983	0.125920634903803	0.701399779502913	3.82964508494345	7	215	194	10353	3.26	0.42056991379401404		29	saddlebrown
isoUsage	isoUsageM.29_saddlebrown	IP	1.65260399160834	0.211037815301818	0.647894640071796	3.52957994283192	7	232	194	10353	3.02	0.6170967871596105		29	saddlebrown
isoUsage	isoUsageM.29_saddlebrown	ExDp1	2.35944983074203	0.00172974283160636	1.35318724140953	3.88510456624286	18	440	194	10353	4.09	0.011219953502311525	2	29	saddlebrown
isoUsage	isoUsageM.29_saddlebrown	ExM-U	2.28231232010703	0.0232736662942659	1.01336619900985	4.51021534483934	9	221	194	10353	4.07	0.10596140751860898		29	saddlebrown
isoUsage	isoUsageM.29_saddlebrown	InMGE	2.64011285356937	0.021973175599299	1.02841884046227	5.69112935572659	7	149	194	10353	4.7	0.10039611513309547		29	saddlebrown
isoUsage	isoUsageM.29_saddlebrown	InCGE	2.04070167116756	0.109598051404606	0.644242008488023	4.96936732748208	5	135	194	10353	3.7	0.3773047671306108		29	saddlebrown
isoUsage	isoUsageM.29_saddlebrown	oRG	1.52485208103901	0.130039494227129	0.811023068985734	2.65076520528003	14	507	194	10353	2.76	0.43010872263152705		29	saddlebrown
isoUsage	isoUsageM.29_saddlebrown	PgS	1.73998709965768	0.0436361706806425	0.96568688372024	2.93326483524425	16	515	194	10353	3.11	0.1796783498614691		29	saddlebrown
isoUsage	isoUsageM.29_saddlebrown	vRG	0.808053887642764	1	0.290967533069699	1.80841577124091	6	392	194	10353	1.53	1		29	saddlebrown
isoUsage	isoUsageM.4_yellow	ExN	0.206628097660196	1	0.0245007281085452	0.776941478067427	2	71	1267	10353	2.82	1		4	yellow
isoUsage	isoUsageM.4_yellow	PgG2M	0.469392991209665	1	0.295564136728976	0.713395191358328	24	383	1267	10353	6.27	1		4	yellow
isoUsage	isoUsageM.4_yellow	OPC	0.662747383076022	1	0.45489263020719	0.939532891675793	36	420	1267	10353	8.57	1		4	yellow
isoUsage	isoUsageM.4_yellow	End	0.633572711570862	1	0.424712397363294	0.916006447128016	32	389	1267	10353	8.23	1		4	yellow
isoUsage	isoUsageM.4_yellow	ExDp2	0.501923151778488	1	0.355795124699585	0.691545114385927	42	623	1267	10353	6.74	1		4	yellow
isoUsage	isoUsageM.4_yellow	Per	0.848927837361177	1	0.645466777744726	1.10192461353044	68	637	1267	10353	10.7	1		4	yellow
isoUsage	isoUsageM.4_yellow	Mic	0.5855284368139	1	0.404704657685529	0.824725687593377	37	481	1267	10353	7.69	1		4	yellow
isoUsage	isoUsageM.4_yellow	ExM	0.237145488248536	1	0.0939359484155862	0.498981097937938	7	215	1267	10353	3.26	1		4	yellow
isoUsage	isoUsageM.4_yellow	IP	0.385363003574466	1	0.19553856985883	0.689561590915722	12	232	1267	10353	5.17	1		4	yellow
isoUsage	isoUsageM.4_yellow	ExDp1	0.494458614484143	1	0.325442907338916	0.72500957060504	29	440	1267	10353	6.59	1		4	yellow
isoUsage	isoUsageM.4_yellow	ExM-U	0.516482230460943	1	0.282933614388646	0.875640387103861	15	221	1267	10353	6.79	1		4	yellow
isoUsage	isoUsageM.4_yellow	InMGE	0.349945414547004	1	0.137855854952315	0.742360540543163	7	149	1267	10353	4.7	1		4	yellow
isoUsage	isoUsageM.4_yellow	InCGE	0.448274824715413	1	0.188973545143926	0.913482043595733	8	135	1267	10353	5.93	1		4	yellow
isoUsage	isoUsageM.4_yellow	oRG	0.534936078713851	1	0.368143914698641	0.755934817922204	36	507	1267	10353	7.1	1		4	yellow
isoUsage	isoUsageM.4_yellow	PgS	0.430113484636487	1	0.285680542531929	0.625602827758201	30	515	1267	10353	5.83	1		4	yellow
isoUsage	isoUsageM.4_yellow	vRG	0.416288417026108	1	0.25664041316	0.643047029418907	22	392	1267	10353	5.61	1		4	yellow
isoUsage	isoUsageM.15_midnightblue	ExN	2.18883419475383	0.0688287084323853	0.770513659318645	5.06745373963441	6	71	422	10353	8.45	0.26096213270915164		15	midnightblue
isoUsage	isoUsageM.15_midnightblue	PgG2M	1.16767325033147	0.509394366843763	0.67718975608066	1.89615676543713	18	383	422	10353	4.7	1		15	midnightblue
isoUsage	isoUsageM.15_midnightblue	OPC	1.52017010041312	0.0573701749920506	0.959884568269599	2.31159099682188	25	420	422	10353	5.95	0.22571872128019907		15	midnightblue
isoUsage	isoUsageM.15_midnightblue	End	0.874411750764218	1	0.469111550239935	1.50316628626819	14	389	422	10353	3.6	1		15	midnightblue
isoUsage	isoUsageM.15_midnightblue	ExDp2	0.853827462418456	1	0.524891182179701	1.32354312281715	22	623	422	10353	3.53	1		15	midnightblue
isoUsage	isoUsageM.15_midnightblue	Per	0.95888956585171	1	0.607987751049364	1.45087898083919	25	637	422	10353	3.92	1		15	midnightblue
isoUsage	isoUsageM.15_midnightblue	Mic	1.13497382088081	0.554297536643582	0.696146465303862	1.76419671515822	22	481	422	10353	4.57	1		15	midnightblue
isoUsage	isoUsageM.15_midnightblue	ExM	2.06327478671453	0.00808102533927368	1.16640559063313	3.43000163408509	17	215	422	10353	7.91	0.04407832003240189	2	15	midnightblue
isoUsage	isoUsageM.15_midnightblue	IP	1.77235827123811	0.0410584364786043	0.985548896563812	2.98016173952889	16	232	422	10353	6.9	0.16989697853215574		15	midnightblue
isoUsage	isoUsageM.15_midnightblue	ExDp1	1.31512998938015	0.216519971974774	0.8147431798645	2.02939968029144	23	440	422	10353	5.23	0.629331406431869		15	midnightblue
isoUsage	isoUsageM.15_midnightblue	ExM-U	1.48570124371361	0.167418677084635	0.771221103771754	2.62623734827902	13	221	422	10353	5.88	0.5185533510403748		15	midnightblue
isoUsage	isoUsageM.15_midnightblue	InMGE	1.34164811304078	0.399894883281881	0.564316039007034	2.74198353112229	8	149	422	10353	5.37	0.9624977133432093		15	midnightblue
isoUsage	isoUsageM.15_midnightblue	InCGE	0.903991992189495	1	0.287139160682057	2.18148477396031	5	135	422	10353	3.7	1		15	midnightblue
isoUsage	isoUsageM.15_midnightblue	oRG	1.45923347916621	0.0642477409635937	0.953778623025857	2.15731604858684	29	507	422	10353	5.72	0.24797122858882906		15	midnightblue
isoUsage	isoUsageM.15_midnightblue	PgS	1.21328328000916	0.359338357990669	0.767835579627038	1.83998549942365	25	515	422	10353	4.85	0.8851736677776011		15	midnightblue
isoUsage	isoUsageM.15_midnightblue	vRG	1.20808556044059	0.432958013398669	0.711515513884614	1.93899296367515	19	392	422	10353	4.85	1		15	midnightblue
isoUsage	isoUsageM.13_salmon	ExN	0	1	0	1.1839212280706	0	71	445	10353	0	1		13	salmon
isoUsage	isoUsageM.13_salmon	PgG2M	0.712415913738494	1	0.361844878286227	1.27279286264326	12	383	445	10353	3.13	1		13	salmon
isoUsage	isoUsageM.13_salmon	OPC	0.532544231859804	1	0.25160787506926	0.999260452425886	10	420	445	10353	2.38	1		13	salmon
isoUsage	isoUsageM.13_salmon	End	0.825757118670279	1	0.443252362302499	1.41870181004008	14	389	445	10353	3.6	1		13	salmon
isoUsage	isoUsageM.13_salmon	ExDp2	0.458715261427878	1	0.240789902216931	0.799026215388483	13	623	445	10353	2.09	1		13	salmon
isoUsage	isoUsageM.13_salmon	Per	0.984572625998694	1	0.635591472762753	1.4683376518212	27	637	445	10353	4.24	1		13	salmon
isoUsage	isoUsageM.13_salmon	Mic	0.859939231266015	1	0.500160087941965	1.39145224693805	18	481	445	10353	3.74	1		13	salmon
isoUsage	isoUsageM.13_salmon	ExM	0.310445928326779	1	0.0632705797284589	0.925820659747446	3	215	445	10353	1.4	1		13	salmon
isoUsage	isoUsageM.13_salmon	IP	0.89650822250853	1	0.401857559383967	1.74895247513971	9	232	445	10353	3.88	1		13	salmon
isoUsage	isoUsageM.13_salmon	ExDp1	0.45391400847714	1	0.204712925751384	0.878023208365676	9	440	445	10353	2.05	1		13	salmon
isoUsage	isoUsageM.13_salmon	ExM-U	0.405094351601475	1	0.108883155907318	1.0598155396929	4	221	445	10353	1.81	1		13	salmon
isoUsage	isoUsageM.13_salmon	InMGE	0.770530155049751	1	0.245202237296179	1.85413581760288	5	149	445	10353	3.36	1		13	salmon
isoUsage	isoUsageM.13_salmon	InCGE	0.854730164351926	1	0.271556745866988	2.06184761970713	5	135	445	10353	3.7	1		13	salmon
isoUsage	isoUsageM.13_salmon	oRG	0.300733986976857	1	0.119569793956282	0.629701905479632	7	507	445	10353	1.38	1		13	salmon
isoUsage	isoUsageM.13_salmon	PgS	0.339472091601196	1	0.144806462036342	0.680206903228711	8	515	445	10353	1.55	1		13	salmon
isoUsage	isoUsageM.13_salmon	vRG	0.395333482910286	1	0.156915693463989	0.829572647084746	7	392	445	10353	1.79	1		13	salmon
isoUsage	isoUsageM.17_grey60	ExN	0	1	0	1.4775021769827	0	71	360	10353	0	1		17	grey60
isoUsage	isoUsageM.17_grey60	PgG2M	0.432340460527115	1	0.156564601397132	0.959534300588373	6	383	360	10353	1.57	1		17	grey60
isoUsage	isoUsageM.17_grey60	OPC	0.667810643111508	1	0.315024143527167	1.25587902703621	10	420	360	10353	2.38	1		17	grey60
isoUsage	isoUsageM.17_grey60	End	0.724772687816914	1	0.341635317331854	1.36409658421693	10	389	360	10353	2.57	1		17	grey60
isoUsage	isoUsageM.17_grey60	ExDp2	0.346586439071586	1	0.147761339922417	0.695004197160242	8	623	360	10353	1.28	1		17	grey60
isoUsage	isoUsageM.17_grey60	Per	0.797039207687915	1	0.463471086366146	1.28996638901431	18	637	360	10353	2.83	1		17	grey60
isoUsage	isoUsageM.17_grey60	Mic	0.88888436093592	1	0.488018157275665	1.50251893908515	15	481	360	10353	3.12	1		17	grey60
isoUsage	isoUsageM.17_grey60	ExM	0	1	0	0.47258806366252	0	215	360	10353	0	1		17	grey60
isoUsage	isoUsageM.17_grey60	IP	0.358321819478103	1	0.0729928594065539	1.06915263039548	3	232	360	10353	1.29	1		17	grey60
isoUsage	isoUsageM.17_grey60	ExDp1	0.373334652151579	1	0.135305560646432	0.8275787845735	6	440	360	10353	1.36	1		17	grey60
isoUsage	isoUsageM.17_grey60	ExM-U	0	1	0	0.459329523207206	0	221	360	10353	0	1		17	grey60
isoUsage	isoUsageM.17_grey60	InMGE	0	1	0	0.689082915764317	0	149	360	10353	0	1		17	grey60
isoUsage	isoUsageM.17_grey60	InCGE	0	1	0	0.762618336697425	0	135	360	10353	0	1		17	grey60
isoUsage	isoUsageM.17_grey60	oRG	0.32114275836707	1	0.116481011722713	0.711147181595909	6	507	360	10353	1.18	1		17	grey60
isoUsage	isoUsageM.17_grey60	PgS	0.370275346610076	1	0.147003463800808	0.776803512681113	7	515	360	10353	1.36	1		17	grey60
isoUsage	isoUsageM.17_grey60	vRG	0.494880816200288	1	0.196170268302738	1.04058163178386	7	392	360	10353	1.79	1		17	grey60
isoUsage	isoUsageM.6_red	ExN	0.256229652574123	1	0.0303834526886382	0.96380188924363	2	71	1047	10353	2.82	1		6	red
isoUsage	isoUsageM.6_red	PgG2M	0.505729237270456	1	0.307790383548388	0.789414713823464	21	383	1047	10353	5.48	1		6	red
isoUsage	isoUsageM.6_red	OPC	0.624866821543688	1	0.40760250786666	0.923337233355444	28	420	1047	10353	6.67	1		6	red
isoUsage	isoUsageM.6_red	End	0.874575632301652	1	0.595868620606023	1.24836251337339	35	389	1047	10353	9	1		6	red
