dx	feature	class	OR	Z	P	fdr
ASD.SFARI.S	isoUsage.M18_lightgreen	Networks.isoUsage	0.8818485354249813	-0.9879712009096568	0.3231667527084591	0.7199650564124278
SCZ.schema	isoUsage.M4_yellow	Networks.isoUsage	1.1829828245400487	0.9879115007239051	0.3231959924771118	0.7199650564124278
NDD.fuTADA	isoUsage.M16_lightcyan	Networks.isoUsage	0.9574705310008437	-0.9865377438795297	0.32386930318962276	0.7202937424834143
NDD.fuTADA	isoExpr.M42_lightcyan1	Networks.isoExpr	1.0334149295680648	0.9823353370591998	0.32593467112429886	0.723712316758978
EPI.helbig	isoUsage.M13_salmon	Networks.isoUsage	0.8680382395563366	-0.9811763492624123	0.32650578503992955	0.7238073228231449
ASD.SFARI.1or2	geneExpr.M20_royalblue	Networks.geneExpr	1.0380063630795944	0.9790158769868769	0.3275721347051228	0.7249621061495732
SCZ.schema	isoExpr.M1_turquoise	Networks.isoExpr	1.187845450810302	0.977978332318062	0.32808504073922296	0.7249621061495732
ASD.SFARI.1	isoUsage.M16_lightcyan	Networks.isoUsage	0.9219627359205458	-0.9697429308428741	0.33217464558808285	0.7273826928237921
ASD.SFARI.1	geneExpr.M19_lightyellow	Networks.geneExpr	1.0537316509596801	0.9736223346489484	0.33024409251823306	0.7273826928237921
ASD.SFARI.1or2	isoUsage.M21_darkred	Networks.isoUsage	0.9532153303899845	-0.9742659925835353	0.32992448540923675	0.7273826928237921
ASD.SFARI.S	isoExpr.M41_lightsteelblue1	Networks.isoExpr	1.065180710884314	0.9693589898771638	0.3323661063559809	0.7273826928237921
ASD.fuTADA	isoExpr.M26_darkorange	Networks.isoExpr	0.9139015863775766	-0.9713446255413677	0.33137669349437443	0.7273826928237921
EPI.epi25	isoUsage.M5_green	Networks.isoUsage	1.2722362171535768	0.9706127038888696	0.33174117737912506	0.7273826928237921
ASD.SFARI.1or2	DGE.down	DGE/DTE/DTU	0.8831153171100424	-0.9593229044517426	0.33739610021154776	0.7369046339999675
DDD.kaplanis	isoExpr.M49_plum2	Networks.isoExpr	1.0447947207498656	0.9585355360780093	0.33779278113283184	0.7369046339999675
SCZ.schema	geneExpr.M14_cyan	Networks.geneExpr	1.1253490602339595	0.9571841719509562	0.3384743046216216	0.7372174838340565
NDD.fuTADA	isoExpr.M4_yellow	Networks.isoExpr	1.0395880398006663	0.9544637453128502	0.339848952515324	0.739036611025387
ASD.SFARI.S	isoExpr.M25_orange	Networks.isoExpr	1.067548009078848	0.9455795020561552	0.3443631032529345	0.743425165349684
DDD.kaplanis	isoExpr.M43_ivory	Networks.isoExpr	1.047485398178501	0.9479188263649282	0.34317077994365	0.743425165349684
DDD.kaplanis	geneExpr.M20_royalblue	Networks.geneExpr	1.051888928443685	0.9463327437603086	0.3439788974645927	0.743425165349684
NDD.fuTADA	isoExpr.M47_bisque4	Networks.isoExpr	1.0370458001866898	0.9451539659078042	0.34458027737010893	0.743425165349684
BIP.bipex	isoUsage.M6_red	Networks.isoUsage	1.1749920689153293	0.9464683370901248	0.3439097644884816	0.743425165349684
DDD.kaplanis	DTE.not.DGE	DGE/DTE/DTU	1.2227710165590002	0.9422763605478082	0.3460511677690936	0.7446046549142953
DDD.kaplanis	isoExpr.M48_darkslateblue	Networks.isoExpr	1.0441316631343591	0.9419583012411514	0.3462139891827782	0.7446046549142953
BIP.bipex	DGE.down	DGE/DTE/DTU	1.6626980260707518	0.9351561828258413	0.3497078160700427	0.7497648012769303
EPI.helbig	isoExpr.M23_darkturquoise	Networks.isoExpr	0.8766823984665523	-0.9361759091461763	0.34918262469291333	0.7497648012769303
ASD.SFARI.1	isoUsage.M21_darkred	Networks.isoUsage	0.912311537335211	-0.9308155018767265	0.3519490094685069	0.7510438364047577
ASD.SFARI.1or2	geneExpr.M12_tan	Networks.geneExpr	1.0302061631200308	0.9313264388093259	0.35168472971009723	0.7510438364047577
ASD.fuTADA	isoUsage.M25_orange	Networks.isoUsage	0.9238760677810766	-0.9315318749587024	0.3515785042532223	0.7510438364047577
ASD.fuTADA	isoExpr.M44_floralwhite	Networks.isoExpr	1.0468371791420459	0.929232005938397	0.35276886393351453	0.7516226183342377
ASD.SFARI.1	isoUsage.M11_greenyellow	Networks.isoUsage	1.0652611428627585	0.9255751483849174	0.35466681336843925	0.7521571738618603
ASD.SFARI.1or2	isoUsage.M8_pink	Networks.isoUsage	1.0340267040726567	0.9261518052230604	0.35436709465542304	0.7521571738618603
NDD.fuTADA	isoExpr.M48_darkslateblue	Networks.isoExpr	1.0299952118913778	0.9263142507406256	0.3542826921146439	0.7521571738618603
EPI.helbig	isoUsage.M25_orange	Networks.isoUsage	0.8747175441066656	-0.9180592373526204	0.35858785393621845	0.7592973104986388
ASD.SFARI.S	isoExpr.M31_paleturquoise	Networks.isoExpr	0.896222865008947	-0.9146336051511194	0.360384010655336	0.759968659854757
ASD.SFARI.S	isoUsage.M4_yellow	Networks.isoUsage	0.909303150832942	-0.9121713646667506	0.36167851549292085	0.759968659854757
ASD.SFARI.S	isoUsage.M28_skyblue	Networks.isoUsage	0.8839768717494144	-0.9126110501263144	0.36144714057989663	0.759968659854757
DDD.kaplanis	isoExpr.M37_skyblue3	Networks.isoExpr	1.044420102984275	0.9127450568229116	0.3613766409256226	0.759968659854757
SCZ.schema	isoUsage.M2_blue	Networks.isoUsage	1.276391525553196	0.9122603984400068	0.36163165591093455	0.759968659854757
EPI.helbig	isoUsage.M24_darkgrey	Networks.isoUsage	1.0716500338252413	0.9063691708195047	0.3647404848509859	0.7652288885847638
ASD.SFARI.S	DTU.not.DTE	DGE/DTE/DTU	0.7416571548659007	-0.897935214916514	0.3692200892243185	0.7704523097250653
EPI.helbig	DTE.not.DGE	DGE/DTE/DTU	0.6822725091899943	-0.898476994977533	0.36893130445462313	0.7704523097250653
ASD.SFARI.S	isoExpr.M2_blue	Networks.isoExpr	0.9145919449734435	-0.899321221920056	0.3684815866947248	0.7704523097250653
ASD.fuTADA	isoUsage.M22_darkgreen	Networks.isoUsage	0.927110761899918	-0.8974484215832353	0.3694796842988087	0.7704523097250653
DDD.kaplanis	vRG	SingleCellMarkers	1.4542247080274218	0.8870586445060682	0.3750473278080705	0.7808736156490221
ASD.SFARI.S	DGE	DGE/DTE/DTU	1.1915272582726828	0.8857528040996088	0.37575074712381246	0.78115102209351
ASD.SFARI.1	DGE.down	DGE/DTE/DTU	0.7983594333896178	-0.8798508579705758	0.37894010926019067	0.7853175458850594
EPI.helbig	isoExpr.M22_darkgreen	Networks.isoExpr	0.88624371628265175	-0.8788647566480932	0.37947460976343744	0.7853175458850594
EPI.helbig	isoExpr.M34_darkmagenta	Networks.isoExpr	1.0620110554564124	0.8797999602528673	0.3789676862123148	0.7853175458850594
ASD.SFARI.S	geneExpr.M17_grey60	Networks.geneExpr	1.057570098995299	0.8775456264069305	0.3801903478804924	0.7856120310652709
ASD.SFARI.1or2	isoUsage.M22_darkgreen	Networks.isoUsage	0.9610972338550348	-0.8751650991681739	0.38148408008590984	0.7861548655187094
ASD.SFARI.S	geneExpr.M5_green	Networks.geneExpr	1.0556206692139065	0.8728434908449084	0.38274839073064176	0.7861548655187094
ASD.fuTADA	isoExpr.M50_thistle2	Networks.isoExpr	1.0526085000128167	0.8729567938860595	0.38268662817239735	0.7861548655187094
NDD.fuTADA	isoExpr.M53_palevioletred3	Networks.isoExpr	1.0292147939669263	0.8741059048340786	0.3820605821047693	0.7861548655187094
ASD.SFARI.S	isoUsage.M2_blue	Networks.isoUsage	1.1116148793873357	0.8707388641171312	0.38389675298355086	0.7873331610590788
ASD.SFARI.S	DTU	DGE/DTE/DTU	0.8323549604298115	-0.8685788913484089	0.385077504285827	0.7873972848829597
ASD.SFARI.1	isoExpr.M39_orangered4	Networks.isoExpr	1.0452699739120386	0.8687732847488725	0.38497114811994676	0.7873972848829597
ASD.SFARI.1or2	isoExpr.M39_orangered4	Networks.isoExpr	1.0280927826615485	0.8633071408209486	0.38796861910968056	0.7894917504316643
ASD.SFARI.S	isoExpr.M3_brown	Networks.isoExpr	1.097669098555347	0.8625100768016681	0.38840689035835163	0.7894917504316643
EPI.helbig	isoExpr.M9_magenta	Networks.isoExpr	0.8951283050534594	-0.8649300658935596	0.3870771742896953	0.7894917504316643
SCZ.schema	isoExpr.M37_skyblue3	Networks.isoExpr	1.1047768086884293	0.8641915205562035	0.38748268952733156	0.7894917504316643
ASD.SFARI.S	isoUsage.M14_cyan	Networks.isoUsage	1.0677749844373479	0.8606502454462948	0.3894307037114681	0.790400094940313
ASD.SFARI.1or2	isoUsage.M23_darkturquoise	Networks.isoUsage	1.032318556353887	0.8595817341349982	0.39001964737880224	0.7904244332972766
EPI.helbig	isoExpr.M15_midnightblue	Networks.isoExpr	0.8773767418681303	-0.8581181414917541	0.39082723085249516	0.7908911466291261
EPI.helbig	isoExpr.M4_yellow	Networks.isoExpr	0.899905107325078	-0.8548694454456564	0.3926234274362427	0.7928378314944664
ASD.SFARI.1	vRG	SingleCellMarkers	1.5528096288523394	0.8542858358750082	0.3929466332735348	0.7928378314944664
EPI.epi25	novel_exon	txAnno	0.5180586335366866	-0.845712513044461	0.3977131409089408	0.7944890485372595
EPI.epi25	DTU.down	DGE/DTE/DTU	0.4126641519170143	-0.8469814068157623	0.397005485125645	0.7944890485372595
EPI.helbig	isoExpr.M18_lightgreen	Networks.isoExpr	0.8824190556151731	-0.8481704840287431	0.3963430325488206	0.7944890485372595
ASD.fuTADA	isoUsage.M15_midnightblue	Networks.isoUsage	1.0555632665713282	0.848766985810295	0.396010964048353	0.7944890485372595
SCZ.schema	isoExpr.M44_floralwhite	Networks.isoExpr	1.096535155400067	0.8481878471837963	0.3963333642232796	0.7944890485372595
BIP.bipex	isoExpr.M26_darkorange	Networks.isoExpr	1.1195643383335272	0.8500175095298512	0.39531535154850295	0.7944890485372595
EPI.epi25	isoExpr.M1_turquoise	Networks.isoExpr	1.277918090607008	0.8455130612796284	0.39782444328216066	0.7944890485372595
ASD.SFARI.S	DTU.down	DGE/DTE/DTU	1.2017601861206788	0.8426328217323334	0.39943382881496936	0.7964178616472415
ASD.SFARI.1	isoUsage.M25_orange	Networks.isoUsage	0.9307545653002931	-0.8417053345176743	0.3999529115425563	0.7964178616472415
EPI.helbig	isoExpr.M2_blue	Networks.isoExpr	0.913564648146959	-0.8390052517777057	0.4014663625305297	0.7982712868894423
DDD.kaplanis	isoExpr.M22_darkgreen	Networks.isoExpr	1.0428274116997345	0.8366169243485869	0.4028079293073531	0.799778062537788
ASD.SFARI.S	geneExpr.M9_magenta	Networks.geneExpr	1.0690984014806206	0.8340462216847395	0.40425493794545286	0.8003313077821826
ASD.SFARI.1	ExM	SingleCellMarkers	1.8386408381431976	0.8349460211929498	0.40374810131760713	0.8003313077821826
NDD.fuTADA	isoExpr.M41_lightsteelblue1	Networks.isoExpr	1.0283907046399154	0.8285441276545661	0.40736241504970816	0.8052883408027662
BIP.bipex	isoUsage.M1_turquoise	Networks.isoUsage	1.2967372616772739	0.8275341297019908	0.40793438577891955	0.8052883408027662
DDD.kaplanis	isoExpr.M36_yellowgreen	Networks.isoExpr	1.0441825393482442	0.8236593044572909	0.4101331688156558	0.8084639442840985
ASD.SFARI.S	isoExpr.M5_green	Networks.isoExpr	1.0642965509313311	0.8215261738622426	0.4113466216068354	0.8096909074732248
SCZ.schema	isoUsage.M14_cyan	Networks.isoUsage	1.1241232709448048	0.8178910377507456	0.41341940828338336	0.8126034280462485
EPI.helbig	isoUsage.M19_lightyellow	Networks.isoUsage	1.0690966736109357	0.8154566030918532	0.4148109956101077	0.8130058139997819
SCZ.schema	isoExpr.M26_darkorange	Networks.isoExpr	1.1144425414939896	0.8157732968633542	0.4146298085354561	0.8130058139997819
DDD.kaplanis	isoExpr.M26_darkorange	Networks.isoExpr	0.9401719160729369	-0.8120970789364554	0.41673592918107855	0.8148582139377578
SCZ.schema	isoExpr.M3_brown	Networks.isoExpr	0.7286987806179192	-0.811731527943102	0.416945699248444	0.8148582139377578
ASD.SFARI.1or2	isoExpr.M51_thistle1	Networks.isoExpr	1.031362159218587	0.8105031518914855	0.4176510542674193	0.8150739947953909
SCZ.schema	isoExpr.M29_saddlebrown	Networks.isoExpr	1.1036272033496228	0.8067316414732326	0.4198211102329107	0.8181435576373935
ASD.SFARI.1or2	isoExpr.M17_grey60	Networks.isoExpr	1.033279707493341	0.8017154453626121	0.4227175792728423	0.8224512777759839
ASD.SFARI.S	SingleCellDTU	SingleCellMarkers	1.3721393971032418	0.8008262728430453	0.4232322268847217	0.8224512777759839
ASD.SFARI.1or2	geneExpr.M23_darkturquoise	Networks.geneExpr	0.9659134886885703	-0.7985730533216583	0.42453801775409367	0.823820232752278
ASD.SFARI.S	isoExpr.M45_darkorange2	Networks.isoExpr	1.0509950554878162	0.7890388856732314	0.43008927941797787	0.8298905814121545
EPI.helbig	isoUsage.M26_darkorange	Networks.isoUsage	0.8953513580750075	-0.7898245483360625	0.42963024052624577	0.8298905814121545
ASD.fuTADA	isoExpr.M25_orange	Networks.isoExpr	1.0460500694410002	0.7921296056134117	0.4282851091017724	0.8298905814121545
ASD.SFARI.1	ExN-1	SingleCellMarkers	2.262556959296717	0.7904617931614017	0.42925812682771636	0.8298905814121545
DDD.kaplanis	isoUsage.M17_grey60	Networks.isoUsage	0.9428553858956956	-0.7830493294504628	0.4335981447909781	0.8346274469259062
EPI.helbig	isoExpr.M38_plum1	Networks.isoExpr	1.051147281734048	0.7827693222629963	0.4337625855556534	0.8346274469259062
EPI.epi25	DTU.up	DGE/DTE/DTU	0.4435228308667562	-0.7798110900557075	0.43550207765699794	0.8367992235485093
ASD.fuTADA	geneExpr.M15_midnightblue	Networks.geneExpr	0.9102454524811467	-0.7761039663335946	0.4376876019752278	0.8398207488880423
BIP.bipex	isoExpr.M14_cyan	Networks.isoExpr	1.1399811736853702	0.7736809707105446	0.4391194758897556	0.8413897649915596
ASD.SFARI.1or2	vRG-ExN	SingleCellMarkers	2.2612545697339343	0.7712648973857097	0.4405499343030571	0.8429516899374137
ASD.SFARI.1or2	isoExpr.M4_yellow	Networks.isoExpr	0.9650385015646635	-0.7619484562269071	0.44609076792999824	0.8523631130601083
ASD.SFARI.S	isoUsage.M3_brown	Networks.isoUsage	1.0707918604035016	0.7564060751563321	0.4494057666890792	0.8575012539889116
ASD.SFARI.S	DTE	DGE/DTE/DTU	0.8547552038330993	-0.7549454807753371	0.4502816951400702	0.8579776388621644
ASD.SFARI.1	geneExpr.M23_darkturquoise	Networks.geneExpr	0.9317572725795189	-0.7509415223683158	0.4526878497444349	0.859340323131134
EPI.helbig	isoExpr.M14_cyan	Networks.isoExpr	0.883035310915707	-0.751480916801763	0.4523632812519794	0.859340323131134
ASD.fuTADA	isoExpr.M21_darkred	Networks.isoExpr	1.0497760776014848	0.7506245819731007	0.4528786228472107	0.859340323131134
ASD.SFARI.S	geneExpr.M11_greenyellow	Networks.geneExpr	1.0699479405679915	0.7474145292418077	0.4548133777935493	0.8606275242778488
BIP.bipex	isoUsage.M9_magenta	Networks.isoUsage	1.1302994003820572	0.7482893735538426	0.45428563274519806	0.8606275242778488
ASD.SFARI.S	isoExpr.M16_lightcyan	Networks.isoExpr	1.057444651080468	0.742353698981392	0.4578730645804573	0.8652222047934158
ASD.fuTADA	geneExpr.M9_magenta	Networks.geneExpr	0.9309096716386366	-0.7383093087559028	0.46032651106145045	0.8686602205980539
ASD.SFARI.1	geneExpr.M18_lightgreen	Networks.geneExpr	0.9233966796611305	-0.7363108892199073	0.4615415208297807	0.8697549979873447
ASD.fuTADA	geneExpr.M21_darkred	Networks.geneExpr	0.9277399604482912	-0.7287908892968163	0.4661295854353509	0.8771944121516905
DDD.kaplanis	isoUsage.M21_darkred	Networks.isoUsage	0.9458707297943321	-0.7255312221044118	0.4681261978268683	0.8797433347363643
EPI.epi25	isoUsage.M3_brown	Networks.isoUsage	0.7346187003580192	-0.7216512620308697	0.47050891395904737	0.8830098796217738
ASD.fuTADA	isoExpr.M8_pink	Networks.isoExpr	1.0478579133072472	0.720351334391157	0.4713087054502328	0.8833008569997522
ASD.fuTADA	geneExpr.M19_lightyellow	Networks.geneExpr	1.0392036421424198	0.7172670518926022	0.4732093331132325	0.885651347493345
ASD.SFARI.1or2	isoExpr.M47_bisque4	Networks.isoExpr	1.0321341907725332	0.7126647593062632	0.4760532283097693	0.8885462163274985
NDD.fuTADA	isoUsage.M15_midnightblue	Networks.isoUsage	1.0281889427013777	0.7135685112036676	0.4754940346594933	0.8885462163274985
NDD.fuTADA	isoExpr.M38_plum1	Networks.isoExpr	1.0229565718258766	0.707203783059209	0.47943984795782485	0.8936497846288708
SCZ.schema	DTU	DGE/DTE/DTU	1.3270526263693547	0.7040556114001448	0.481398141914323	0.8959287613682625
EPI.epi25	isoUsage.M4_yellow	Networks.isoUsage	1.2087629142910308	0.7031369037375563	0.4819704358601529	0.8959287613682625
BIP.bipex	DTE.up	DGE/DTE/DTU	0.5933250250319688	-0.699547906816426	0.4842096848656015	0.8976553021189094
EPI.helbig	isoUsage.M29_saddlebrown	Networks.isoUsage	1.0561177855389168	0.7000316781433836	0.4839075214157449	0.8976553021189094
ASD.SFARI.1	geneExpr.M20_royalblue	Networks.geneExpr	1.043920046358323	0.6967658188775777	0.4859493605062321	0.8984488851464749
ASD.SFARI.S	isoUsage.M16_lightcyan	Networks.isoUsage	1.0553861969582579	0.6967866051483212	0.4859363500571403	0.8984488851464749
ASD.fuTADA	isoUsage.M28_skyblue	Networks.isoUsage	1.0403090593372109	0.6956826654211717	0.4866275837196695	0.8984902826090934
ASD.SFARI.S	isoExpr.M21_darkred	Networks.isoExpr	1.059229801221588	0.6932422069494438	0.4881575648483688	0.8990956159372778
DDD.kaplanis	IP	SingleCellMarkers	1.650511140062284	0.6930662380085315	0.4882679841294414	0.8990956159372778
SCZ.schema	isoExpr.M35_sienna3	Networks.isoExpr	1.0851604900831335	0.689741733689689	0.4903566160268944	0.9017296160494568
ASD.SFARI.1	isoExpr.M16_lightcyan	Networks.isoExpr	0.9426706499311206	-0.6865223996888643	0.4923837441131234	0.9019847483311296
ASD.SFARI.1	isoUsage.M22_darkgreen	Networks.isoUsage	0.9436421632937667	-0.6863847715094747	0.4924705049282372	0.9019847483311296
ASD.fuTADA	isoUsage.M14_cyan	Networks.isoUsage	0.949478563937251	-0.6880727241616009	0.4914069858922516	0.9019847483311296
BIP.bipex	isoExpr.M22_darkgreen	Networks.isoExpr	1.1004787245375138	0.6843343274560915	0.4937640752407759	0.9031465728703111
EPI.helbig	isoExpr.M30_steelblue	Networks.isoExpr	1.0456416902793229	0.6818769701802644	0.49531674883392396	0.9047785945366345
BIP.bipex	isoUsage.M10_purple	Networks.isoUsage	1.1148635458058744	0.6804530366696152	0.49621764870454627	0.9052172819244053
ASD.fuTADA	isoUsage.M6_red	Networks.isoUsage	1.044826489917874	0.6767451552447424	0.4985676611892617	0.9082948082836284
DDD.kaplanis	DTU.not.DTE	DGE/DTE/DTU	0.8679717739035554	-0.6615032286230884	0.5082896447757421	0.9149691384033387
EPI.helbig	DTU.not.DGE	DGE/DTE/DTU	0.8303460034086427	-0.6576773445201165	0.5107454831714706	0.9149691384033387
SCZ.schema	DGE.down	DGE/DTE/DTU	0.6151983139292398	-0.6635481648387253	0.5069795427731021	0.9149691384033387
ASD.SFARI.1or2	isoUsage.M16_lightcyan	Networks.isoUsage	0.9728756449245439	-0.6543023905468199	0.5129170060538424	0.9149691384033387
ASD.SFARI.S	isoExpr.M29_saddlebrown	Networks.isoExpr	1.0473109404145458	0.6547686453201187	0.5126167209172392	0.9149691384033387
ASD.SFARI.S	isoUsage.M25_orange	Networks.isoUsage	1.0502126969185326	0.6573903332802769	0.5109299656790198	0.9149691384033387
ASD.SFARI.S	geneExpr.M15_midnightblue	Networks.geneExpr	1.0596434976495475	0.6676903989516819	0.5043312398775835	0.9149691384033387
DDD.kaplanis	isoUsage.M26_darkorange	Networks.isoUsage	0.9542897629638104	-0.6604150533746712	0.5089875146193465	0.9149691384033387
DDD.kaplanis	geneExpr.M22_darkgreen	Networks.geneExpr	0.9385089699478952	-0.6556635754909387	0.5120406099771657	0.9149691384033387
EPI.helbig	isoExpr.M5_green	Networks.isoExpr	0.935469852502201	-0.66407489777905	0.5066423754105578	0.9149691384033387
EPI.helbig	isoUsage.M3_brown	Networks.isoUsage	1.0672516840718282	0.66382999314016	0.5067991268130508	0.9149691384033387
EPI.helbig	isoUsage.M14_cyan	Networks.isoUsage	0.9280142637448873	-0.6565731662103939	0.5114554076130752	0.9149691384033387
ASD.fuTADA	isoExpr.M2_blue	Networks.isoExpr	0.954097102240554	-0.6585700372534453	0.5101719087643342	0.9149691384033387
NDD.fuTADA	isoUsage.M28_skyblue	Networks.isoUsage	1.0241250275543599	0.6669134371262246	0.5048274274011441	0.9149691384033387
NDD.fuTADA	geneExpr.M9_magenta	Networks.geneExpr	0.9698230999645783	-0.6547727275912607	0.512614092189953	0.9149691384033387
ASD.SFARI.1	SingleCellDTU	SingleCellMarkers	1.2505645282355975	0.6686759585008668	0.503702206830184	0.9149691384033387
ASD.SFARI.1or2	ExN-2	SingleCellMarkers	1.9906121548673932	0.6470073772777986	0.5176271688935565	0.9221706389911215
ASD.SFARI.S	geneExpr.M23_darkturquoise	Networks.geneExpr	1.0440243033753103	0.6399414688081073	0.5222106526619466	0.9274642446520692
EPI.helbig	isoUsage.M28_skyblue	Networks.isoUsage	1.0520803016771976	0.6395904826336402	0.5224388715551231	0.9274642446520692
ASD.SFARI.1or2	ExM	SingleCellMarkers	1.3586812845120206	0.6392973889113707	0.5226294867674434	0.9274642446520692
SCZ.schema	isoUsage.M8_pink	Networks.isoUsage	0.8632849503094813	-0.637732084573615	0.5236480961253704	0.9280697175831275
ASD.SFARI.1or2	isoExpr.M9_magenta	Networks.isoExpr	1.024420128015596	0.6339930894270958	0.526085332060028	0.9311846316824787
BIP.bipex	DGE	DGE/DTE/DTU	1.3574716319596567	0.6268043020990829	0.5307875231459496	0.9358801888158957
ASD.SFARI.1	isoExpr.M4_yellow	Networks.isoExpr	0.9481351429583724	-0.6275137525647493	0.5303225242226127	0.9358801888158957
EPI.helbig	isoExpr.M26_darkorange	Networks.isoExpr	0.9211538712343584	-0.6288594900787307	0.529441049024572	0.9358801888158957
ASD.SFARI.1or2	isoExpr.M16_lightcyan	Networks.isoExpr	1.0240682764366318	0.6250138463905327	0.5319619704468674	0.9359606685506626
SCZ.schema	isoExpr.M18_lightgreen	Networks.isoExpr	1.098252624293409	0.6246519231273855	0.5321995334313622	0.9359606685506626
ASD.SFARI.1or2	isoExpr.M46_brown4	Networks.isoExpr	0.9710578965718658	-0.6201997281497553	0.5351263004732606	0.9363001681332912
NDD.fuTADA	geneExpr.M22_darkgreen	Networks.geneExpr	0.9698026439691784	-0.6218745360203366	0.5340243701618892	0.9363001681332912
SCZ.schema	isoExpr.M28_skyblue	Networks.isoExpr	1.083038027589702	0.6209521542552611	0.5346311042094224	0.9363001681332912
BIP.bipex	isoUsage.M3_brown	Networks.isoUsage	0.8554653919781416	-0.621499252494587	0.5342711861707048	0.9363001681332912
ASD.SFARI.1or2	geneExpr.M3_brown	Networks.geneExpr	1.0220481002915547	0.6104418166989071	0.5415691746575227	0.9415606209147286
ASD.SFARI.S	isoUsage.M5_green	Networks.isoUsage	0.9406809413398844	-0.6128938864953272	0.5399465058707908	0.9415606209147286
DDD.kaplanis	isoExpr.M9_magenta	Networks.isoExpr	1.0350952306533312	0.6136320446044791	0.5394585031689334	0.9415606209147286
BIP.bipex	isoExpr.M2_blue	Networks.isoExpr	1.1199744083020442	0.6112264973278639	0.541049643782745	0.9415606209147286
ASD.SFARI.1or2	Mic/Per/End	SingleCellMarkers	0.6405644468578372	-0.6119341017079	0.5405813580942507	0.9415606209147286
ASD.SFARI.S	geneExpr.M4_yellow	Networks.geneExpr	0.9123113754069353	-0.6047078007680236	0.5453731640447761	0.9469724141208407
ASD.SFARI.1	isoUsage.M5_green	Networks.isoUsage	0.95485260849252	-0.6009685750814575	0.547860917037259	0.9488867968913336
BIP.bipex	isoExpr.M23_darkturquoise	Networks.isoExpr	1.08991412579041	0.6016010327931047	0.5474397412521755	0.9488867968913336
BIP.bipex	isoUsage.M25_orange	Networks.isoUsage	1.0918079329198729	0.5920302013723352	0.5538303646964218	0.9580146460026489
DDD.kaplanis	isoExpr.M8_pink	Networks.isoExpr	0.9593684512814035	-0.5866675637268686	0.5574269963824134	0.9630201576846236
EPI.helbig	DGE.down	DGE/DTE/DTU	0.8240866858228844	-0.582987410153452	0.559901775544318	0.9643861625384266
BIP.bipex	DTU.down	DGE/DTE/DTU	0.6971337780438671	-0.5823521897333737	0.5603294783799909	0.9643861625384266
EPI.helbig	isoExpr.M13_salmon	Networks.isoExpr	0.9355369484023097	-0.5835301179432378	0.5595364882027432	0.9643861625384266
BIP.bipex	geneExpr.M1_turquoise	Networks.geneExpr	1.1519117690972733	0.5774831030028386	0.5636131498378232	0.9688205963335229
ASD.SFARI.1	isoUsage.M26_darkorange	Networks.isoUsage	0.9541366735989119	-0.5744053589179434	0.5656935273919597	0.9699626189323964
ASD.SFARI.S	isoUsage.M7_black	Networks.isoUsage	0.9440741331613034	-0.5747794610099923	0.56544045915638	0.9699626189323964
EPI.epi25	n_transcripts_log2	txAnno	1.0984863858928244	0.5733434467988731	0.566412173580747	0.9699808472570293
EPI.helbig	isoExpr.M33_darkolivegreen	Networks.isoExpr	1.0487556842519143	0.568476452301887	0.5697114906455336	0.9720942107003149
ASD.fuTADA	geneExpr.M12_tan	Networks.geneExpr	1.0306011524653178	0.5683830049237498	0.5697749278776298	0.9720942107003149
NDD.fuTADA	isoUsage.M25_orange	Networks.isoUsage	0.9763336322396597	-0.5687320594426207	0.5695379876430062	0.9720942107003149
ASD.SFARI.S	isoExpr.M35_sienna3	Networks.isoExpr	1.0395608297958838	0.566863900790168	0.5708066518528029	0.9726431754208209
EPI.epi25	DTE.down	DGE/DTE/DTU	0.5605120079896203	-0.5568138768891012	0.5776546016758158	0.982092472491762
SCZ.schema	isoExpr.M38_plum1	Networks.isoExpr	1.0631858230250713	0.5566218960489663	0.5777857903856644	0.982092472491762
ASD.fuTADA	geneExpr.M18_lightgreen	Networks.geneExpr	1.0358270725172878	0.5538720849529685	0.5796663906889882	0.9840680981956801
ASD.SFARI.1	isoExpr.M21_darkred	Networks.isoExpr	1.0406161611835374	0.552231112549941	0.580790020703648	0.9847553568861359
SCZ.schema	isoUsage.M5_green	Networks.isoUsage	0.8807249487295001	-0.5499157097023067	0.5823771885960196	0.9862258941613682
ASD.fuTADA	ExN-1	SingleCellMarkers	1.7555774883846027	0.5485868942781286	0.5832889818465915	0.9865505001602843
DDD.kaplanis	geneExpr.M4_yellow	Networks.geneExpr	0.9532071040404485	-0.5426112883698556	0.5873974650828144	0.9922743861448283
ASD.fuTADA	DTE.down	DGE/DTE/DTU	1.107885709673177	0.5378214218815653	0.5907003412451888	0.994176618378632
ASD.SFARI.1	isoUsage.M19_lightyellow	Networks.isoUsage	1.0356723173404994	0.5378211048811288	0.590700560116939	0.994176618378632
NDD.fuTADA	IP	SingleCellMarkers	1.2845456957111085	0.5395724917452537	0.5894918915398761	0.994176618378632
EPI.helbig	novel_exon	txAnno	1.0680875977022426	0.31311574571190304	0.7541927268181684	0.9944730821851705
BIP.bipex	novel_exon	txAnno	0.9105079724608265	-0.19735693416726174	0.8435482283265491	0.9944730821851705
ASD.SFARI.1	DTU	DGE/DTE/DTU	0.9367649669444044	-0.4022901667917	0.6874704905362929	0.9944730821851705
ASD.SFARI.1	DTE	DGE/DTE/DTU	0.9743497039987004	-0.16214019752188633	0.8711954519429449	0.9944730821851705
