gene_id	module	kME	kMEtoMod	gene_name
ENSG00000183580	2	0.9537273901657566	2	FBXL7
ENSG00000183604	20	0.7729412402483385	20	SMG1P5
ENSG00000183621	2	0.9318046818525111	2	ZNF438
ENSG00000183624	19	0.791058747044744	19	HMCES
ENSG00000183648	1	0.7804683793996084	1	NDUFB1
ENSG00000183715	5	0.9701963307284079	5	OPCML
ENSG00000183723	7	0.8851695195135642	7	CMTM4
ENSG00000183735	3	0.859286152740258	3	TBK1
ENSG00000183751	9	0.947534862519348	9	TBL3
ENSG00000183762	4	0.7792490617688004	4	KREMEN1
ENSG00000183765	9	0.8933950294655536	9	CHEK2
ENSG00000183779	15	0.8641597891470608	15	ZNF703
ENSG00000183837	12	0.9390174865925617	12	PNMA3
ENSG00000183864	15	0.917903543843491	15	TOB2
ENSG00000183908	3	0.8307984711132421	3	LRRC55
ENSG00000183943	2	0.9405822419911742	2	PRKX
ENSG00000183960	23	0.9213969419334245	23	KCNH8
ENSG00000183978	1	0.8953706126260351	1	COA3
ENSG00000184009	1	0.9629020898473742	1	ACTG1
ENSG00000184014	13	0.8838563893450804	13	DENND5A
ENSG00000184056	10	0.9051482351934347	10	VPS33B
ENSG00000184076	1	0.7004538964135044	1	UQCR10
ENSG00000184113	4	0.6017988550267744	4	CLDN5
ENSG00000184156	13	0.7597189765313318	13	KCNQ3
ENSG00000184164	1	0.78999861436634	1	CRELD2
ENSG00000184203	17	0.9563887990415368	17	PPP1R2
ENSG00000184205	7	0.7449196430154844	7	TSPYL2
ENSG00000184232	15	0.6962404953538838	15	OAF
ENSG00000184277	11	0.9396312433243094	11	TM2D3
ENSG00000184281	1	0.9167716443511149	1	TSSC4
ENSG00000184304	2	0.9218978504436439	2	PRKD1
ENSG00000184368	12	0.9555708989320794	12	MAP7D2
ENSG00000184384	19	0.857761229871088	19	MAML2
ENSG00000184402	7	0.8319385695374901	7	SS18L1
ENSG00000184408	7	0.8061857955207671	7	KCND2
ENSG00000184432	15	0.9368373172471116	15	COPB2
ENSG00000184445	2	0.9200125052927242	2	KNTC1
ENSG00000184500	14	0.7436388553734541	14	PROS1
ENSG00000184515	10	0.9146557055433001	10	BEX5
ENSG00000184524	4	0.7982572378375119	4	CEND1
ENSG00000184613	12	0.9959725905720354	12	NELL2
ENSG00000184640	9	0.92957747642458	9	SEPTIN9
ENSG00000184661	2	0.9620040403109592	2	CDCA2
ENSG00000184752	1	0.8430875637141787	1	NDUFA12
ENSG00000184792	10	0.8685379124422549	10	OSBP2
ENSG00000184840	1	0.9693035370113968	1	TMED9
ENSG00000184857	1	0.847534413709901	1	TMEM186
ENSG00000184897	1	0.6677527224783647	1	H1-10
ENSG00000184905	4	0.9539687966954741	4	TCEAL2
ENSG00000184939	13	0.8169030207284058	13	ZFP90
ENSG00000184967	1	0.8650687674151918	1	NOC4L
ENSG00000184983	1	0.9321647229862983	1	NDUFA6
ENSG00000184986	4	0.8389617798674535	4	TMEM121
ENSG00000184990	20	0.683252652393182	20	SIVA1
ENSG00000185008	13	0.9381750404278041	13	ROBO2
ENSG00000185009	2	0.9171477225610135	2	AP3M1
ENSG00000185049	1	0.9134716884009974	1	NELFA
ENSG00000185070	12	0.9366715048370499	12	FLRT2
ENSG00000185112	10	0.8006688647502359	10	FAM43A
ENSG00000185127	16	0.9062707893807778	16	C6orf120
ENSG00000185187	1	0.7395879129973417	1	SIGIRR
ENSG00000185189	19	0.8064849833483474	19	NRBP2
ENSG00000185236	1	0.88574544181839	1	RAB11B
ENSG00000185246	14	0.8358813931068583	14	PRPF39
ENSG00000185305	17	0.9312633414241006	17	ARL15
ENSG00000185324	1	0.9021366119763264	1	CDK10
ENSG00000185414	1	0.8473759157990272	1	MRPL30
ENSG00000185432	21	0.9520515432003048	21	METTL7A
ENSG00000185442	5	0.9709119410992616	5	FAM174B
ENSG00000185453	11	0.8410656738349389	11	ZSWIM9
ENSG00000185477	12	0.956062559308986	12	GPRIN3
ENSG00000185480	2	0.9237461437408006	2	PARPBP
ENSG00000185483	2	0.9145545225476723	2	ROR1
ENSG00000185485	22	0.8494106162410753	22	SDHAP1
ENSG00000185518	6	0.9409971656965271	6	SV2B
ENSG00000185608	1	0.772012809623493	1	MRPL40
ENSG00000185619	7	0.8713005153710737	7	PCGF3
ENSG00000185627	1	0.9400640515873122	1	PSMD13
ENSG00000185630	8	0.8867718667567897	8	PBX1
ENSG00000185650	2	0.9815675652964899	2	ZFP36L1
ENSG00000185652	10	0.9012635767120573	10	NTF3
ENSG00000185658	6	0.9107203616771989	6	BRWD1
ENSG00000185684	1	0.8595033228868411	1	EP400P1
ENSG00000185721	1	0.9063063983508115	1	DRG1
ENSG00000185728	13	0.8534485967354215	13	YTHDF3
ENSG00000185760	12	0.9707427856542338	12	KCNQ5
ENSG00000185803	4	0.8906869779819525	4	SLC52A2
ENSG00000185808	1	0.839565667538881	1	PIGP
ENSG00000185825	1	0.8410053235246233	1	BCAP31
ENSG00000185883	1	0.9114161099867428	1	ATP6V0C
ENSG00000185904	8	0.8264988612764513	8	LINC00839
ENSG00000185920	13	0.7917286836703339	13	PTCH1
ENSG00000185947	14	0.8737195669421333	14	ZNF267
ENSG00000186001	23	0.8516934577207623	23	LRCH3
ENSG00000186010	1	0.9292818511129423	1	NDUFA13
ENSG00000186017	14	0.6814225317774928	14	ZNF566
ENSG00000186047	1	0.8778462577854375	1	DLEU7
ENSG00000186063	2	0.9538136443095903	2	AIDA
ENSG00000186073	2	0.9586758836517866	2	C15orf41
ENSG00000186106	12	0.9694879081777363	12	ANKRD46
ENSG00000186185	2	0.9645418409075396	2	KIF18B
ENSG00000186205	1	0.8093269040256224	1	MARC1
ENSG00000186222	1	0.8121779379407791	1	BLOC1S4
ENSG00000186231	5	0.9746883292120424	5	KLHL32
ENSG00000186260	6	0.9592322946067202	6	MRTFB
ENSG00000186275	7	0.820015378079159	7	NBPF12
ENSG00000186297	5	0.9861985604248502	5	GABRA5
ENSG00000186298	2	0.9357137135810109	2	PPP1CC
ENSG00000186310	12	0.9902702096615752	12	NAP1L3
ENSG00000186318	8	0.7553503374967265	8	BACE1
ENSG00000186369	5	0.9486032907771035	5	LINC00643
ENSG00000186377	12	0.9727378188515496	12	CYP4X1
ENSG00000186395	1	0.9477306166184063	1	KRT10
ENSG00000186446	9	0.8558881621662731	9	ZNF501
ENSG00000186462	12	0.9741375128967884	12	NAP1L2
ENSG00000186468	1	0.952152056976005	1	RPS23
ENSG00000186469	17	0.9096309951034199	17	GNG2
ENSG00000186472	6	0.9706343468893743	6	PCLO
ENSG00000186480	20	0.8495153712878479	20	INSIG1
ENSG00000186487	5	0.9291771731681795	5	MYT1L
ENSG00000186522	2	0.9373117208291798	2	SEPTIN10
ENSG00000186591	7	0.8255752673887459	7	UBE2H
ENSG00000186638	2	0.8811606627735814	2	KIF24
ENSG00000186675	4	0.5974674223809266	4	MAGEE2
ENSG00000186687	7	0.829884977488514	7	LYRM7
ENSG00000186716	8	0.8517309716252304	8	BCR
ENSG00000186732	12	0.991700633869806	12	MPPED1
ENSG00000186767	3	0.8211265577498039	3	SPIN4
ENSG00000186814	23	0.8529151060123	23	ZSCAN30
ENSG00000186862	4	0.748069746607979	4	PDZD7
ENSG00000186868	12	0.9868560466213564	12	MAPT
ENSG00000186871	2	0.930903860496528	2	ERCC6L
ENSG00000186908	17	0.8354004175910886	17	ZDHHC17
ENSG00000187051	1	0.8212561888867506	1	RPS19BP1
ENSG00000187068	14	0.6249062294391579	14	C3orf70
ENSG00000187097	19	0.8436118786851423	19	ENTPD5
ENSG00000187109	15	0.9360932442453425	15	NAP1L1
ENSG00000187122	5	0.9820398687960291	5	SLIT1
ENSG00000187134	4	0.9350762865386846	4	AKR1C1
ENSG00000187135	5	0.9477918857296929	5	VSTM2B
ENSG00000187164	5	0.9724118468927184	5	SHTN1
ENSG00000187231	6	0.941872847562269	6	SESTD1
ENSG00000187243	10	0.947806276194643	10	MAGED4B
ENSG00000187257	22	0.9373672619025073	22	RSBN1L
ENSG00000187325	2	0.9385054992024491	2	TAF9B
ENSG00000187391	8	0.847873007697182	8	MAGI2
ENSG00000187416	3	0.7878444368315641	3	LHFPL3
ENSG00000187514	1	0.9703746108518291	1	PTMA
ENSG00000187555	7	0.9029437617254822	7	USP7
ENSG00000187601	11	0.9489647086548759	11	MAGEH1
ENSG00000187607	19	0.8741616679676123	19	ZNF286A
ENSG00000187624	1	0.8785631746668603	1	C17orf97
ENSG00000187672	5	0.9352899857957444	5	ERC2
ENSG00000187735	2	0.9253015195008043	2	TCEA1
ENSG00000187741	9	0.9755955478773405	9	FANCA
ENSG00000187773	2	0.9246207035400442	2	DIPK1C
ENSG00000187778	1	0.8667253733166741	1	MCRS1
ENSG00000187790	16	0.9309790985864931	16	FANCM
ENSG00000187838	4	0.9269631797444704	4	PLSCR3
ENSG00000187840	1	0.7357720507905317	1	EIF4EBP1
ENSG00000187866	4	0.7126244694744944	4	FAM122A
ENSG00000187987	19	0.839187186446162	19	ZSCAN23
ENSG00000188002	14	0.7124416331821253	14	AC026412.1
ENSG00000188010	1	0.8897240531329715	1	MORN2
ENSG00000188042	8	0.8271914189639161	8	ARL4C
ENSG00000188153	2	0.9618877420316515	2	COL4A5
ENSG00000188157	6	0.8679558211565783	6	AGRN
ENSG00000188191	5	0.9311786118166132	5	PRKAR1B
ENSG00000188229	1	0.9087782073221918	1	TUBB4B
ENSG00000188243	1	0.9063991302416526	1	COMMD6
ENSG00000188290	1	0.9207476669925093	1	HES4
ENSG00000188313	9	0.8922175777100793	9	PLSCR1
ENSG00000188321	21	0.9424690433923321	21	ZNF559
ENSG00000188338	9	0.8649597351345255	9	SLC38A3
ENSG00000188342	15	0.837945725695135	15	GTF2F2
ENSG00000188352	13	0.8744140356863436	13	FOCAD
ENSG00000188428	2	0.9486390342866506	2	BLOC1S5
ENSG00000188486	9	0.9507024256688998	9	H2AX
ENSG00000188536	1	0.9069749239492026	1	HBA2
ENSG00000188559	16	0.9451689645354673	16	RALGAPA2
ENSG00000188580	5	0.9774046350318216	5	NKAIN2
ENSG00000188599	7	0.791100777602652	7	NPIPP1
ENSG00000188612	1	0.9453413641534396	1	SUMO2
ENSG00000188643	9	0.8263945568474806	9	S100A16
ENSG00000188647	2	0.8920850461230376	2	PTAR1
ENSG00000188690	11	0.8616574038418721	11	UROS
ENSG00000188707	1	0.7736885513008895	1	ZBED6CL
ENSG00000188739	1	0.8266711717643875	1	RBM34
ENSG00000188760	4	0.85124870606216	4	TMEM198
ENSG00000188807	18	0.8330639351036656	18	TMEM201
ENSG00000188811	23	0.898055390685515	23	NHLRC3
ENSG00000188846	1	0.9486108608696335	1	RPL14
ENSG00000188895	13	0.8400927860104177	13	MSL1
ENSG00000189043	1	0.8855244365738169	1	NDUFA4
ENSG00000189058	1	0.7674017160196722	1	APOD
ENSG00000189060	16	0.9642250837639976	16	H1-0
ENSG00000189067	2	0.9498456649655646	2	LITAF
ENSG00000189077	11	0.912224894459319	11	TMEM120A
ENSG00000189159	11	0.9345245346266985	11	JPT1
ENSG00000189180	14	0.6999920503949134	14	ZNF33A
ENSG00000189184	19	0.7725642018107227	19	PCDH18
ENSG00000189223	4	0.835766553131138	4	PAX8-AS1
ENSG00000189238	2	0.9869124366507337	2	LINC00943
ENSG00000189241	20	0.8376349359430725	20	TSPYL1
ENSG00000189266	9	0.9709338090393224	9	PNRC2
ENSG00000189306	20	0.914832440908501	20	RRP7A
ENSG00000189337	5	0.9347013050239883	5	KAZN
ENSG00000189367	7	0.8904902523695748	7	KIAA0408
ENSG00000189403	1	0.8931560581448407	1	HMGB1
ENSG00000189423	3	0.7834846155261648	3	USP32P3
ENSG00000196072	10	0.884459356708623	10	BLOC1S2
ENSG00000196083	12	0.9513864896043139	12	IL1RAP
ENSG00000196104	6	0.9291818539686197	6	SPOCK3
ENSG00000196123	12	0.9519074339714249	12	KIAA0895L
ENSG00000196132	16	0.9857382327602034	16	MYT1
ENSG00000196155	2	0.9007233401376571	2	AC040160.1
ENSG00000196159	6	0.8890955001687597	6	FAT4
ENSG00000196169	9	0.9039474898928538	9	KIF19
ENSG00000196199	1	0.8521280896084121	1	MPHOSPH8
ENSG00000196205	1	0.6823883075282093	1	EEF1A1P5
ENSG00000196220	13	0.8696710119474763	13	SRGAP3
ENSG00000196227	3	0.8006143604929535	3	FAM217B
ENSG00000196233	13	0.9445626499352103	13	LCOR
ENSG00000196267	17	0.8753774267755094	17	ZNF836
ENSG00000196277	12	0.9537388598891527	12	GRM7
ENSG00000196290	1	0.7746227749523471	1	NIF3L1
ENSG00000196305	17	0.9031513208842996	17	IARS1
ENSG00000196323	7	0.7495534203541825	7	ZBTB44
ENSG00000196345	14	0.6648626856365203	14	ZKSCAN7
ENSG00000196369	20	0.6088274966199421	20	SRGAP2B
ENSG00000196408	10	0.9044876102542445	10	NOXO1
ENSG00000196417	14	0.7735439757229036	14	ZNF765
ENSG00000196418	4	0.6349076140458892	4	ZNF124
ENSG00000196419	1	0.8665694349393994	1	XRCC6
ENSG00000196428	14	0.904358029524549	14	TSC22D2
ENSG00000196465	1	0.878828157943253	1	MYL6B
ENSG00000196507	1	0.7695010094840578	1	TCEAL3
ENSG00000196526	6	0.8783232954146393	6	AFAP1
ENSG00000196531	1	0.9729899926740819	1	NACA
ENSG00000196550	2	0.9088390577526164	2	FAM72A
ENSG00000196565	1	0.9424517168765573	1	HBG2
ENSG00000196586	2	0.9704121062749841	2	MYO6
ENSG00000196591	4	0.8115569938596197	4	HDAC2
ENSG00000196632	8	0.7781276438809478	8	WNK3
ENSG00000196652	15	0.7592202662039761	15	ZKSCAN5
ENSG00000196653	22	0.7938391151118476	22	ZNF502
ENSG00000196655	1	0.7831659225113415	1	TRAPPC4
ENSG00000196678	16	0.9287021130882137	16	ERI2
ENSG00000196683	1	0.7769439417696418	1	TOMM7
ENSG00000196693	14	0.6644113454693957	14	ZNF33B
ENSG00000196704	10	0.9003057349298963	10	AMZ2
ENSG00000196715	7	0.804683509511594	7	VKORC1L1
ENSG00000196730	13	0.8460481186407728	13	DAPK1
ENSG00000196756	1	0.7127990541776454	1	SNHG17
ENSG00000196767	2	0.9713048023725629	2	POU3F4
ENSG00000196781	2	0.9861828993850001	2	TLE1
ENSG00000196911	8	0.8259346793637599	8	KPNA5
ENSG00000196923	15	0.8676335074123915	15	PDLIM7
ENSG00000196924	2	0.9755322262339637	2	FLNA
ENSG00000196935	5	0.957159400379178	5	SRGAP1
ENSG00000196950	3	0.874430973615905	3	SLC39A10
ENSG00000196976	1	0.769146396928598	1	LAGE3
ENSG00000196990	5	0.9527366089814284	5	FAM163B
ENSG00000196998	1	0.926716132104479	1	WDR45
ENSG00000197021	4	0.6604128896348054	4	CXorf40B
ENSG00000197043	21	0.9933906518467726	21	ANXA6
ENSG00000197044	3	0.8249161017762202	3	ZNF441
ENSG00000197045	7	0.915235673194215	7	GMFB
ENSG00000197061	22	0.7340154289193118	22	H4C3
ENSG00000197062	18	0.6901037084767203	18	ZSCAN26
ENSG00000197070	4	0.705279094169951	4	ARRDC1
ENSG00000197102	10	0.9437284269795738	10	DYNC1H1
ENSG00000197114	1	0.9340369937754243	1	ZGPAT
ENSG00000197119	7	0.8421691518973243	7	SLC25A29
ENSG00000197124	14	0.6699732972792697	14	ZNF682
ENSG00000197128	14	0.7085044885458239	14	ZNF772
ENSG00000197170	14	0.6323143457181617	14	PSMD12
ENSG00000197183	4	0.7918396485429644	4	NOL4L
ENSG00000197217	7	0.800391498413368	7	ENTPD4
ENSG00000197265	1	0.752562506708201	1	GTF2E2
ENSG00000197275	2	0.9214093091440171	2	RAD54B
ENSG00000197283	6	0.8937315975250235	6	SYNGAP1
ENSG00000197299	2	0.9111842266288984	2	BLM
ENSG00000197321	16	0.9713629306656116	16	SVIL
ENSG00000197324	2	0.9382374162416102	2	LRP10
ENSG00000197329	17	0.967826736989976	17	PELI1
ENSG00000197345	1	0.9705736078361406	1	MRPL21
ENSG00000197372	10	0.8171659635272918	10	ZNF675
ENSG00000197385	4	0.8279740082592518	4	ZNF860
ENSG00000197461	4	0.7101135426309109	4	PDGFA
ENSG00000197479	18	0.7864711319665671	18	PCDHB11
ENSG00000197496	2	0.9333941888204913	2	SLC2A10
ENSG00000197535	5	0.9437391413552486	5	MYO5A
ENSG00000197548	2	0.9514190093567976	2	ATG7
ENSG00000197555	8	0.8913152955587114	8	SIPA1L1
ENSG00000197563	23	0.8105503368085134	23	PIGN
ENSG00000197565	21	0.9605473686724538	21	COL4A6
ENSG00000197619	14	0.8739723353320134	14	ZNF615
ENSG00000197653	7	0.8324890882108326	7	DNAH10
ENSG00000197694	6	0.9647165697335518	6	SPTAN1
ENSG00000197702	21	0.9517026308179787	21	PARVA
ENSG00000197705	12	0.9706364884777733	12	KLHL14
ENSG00000197712	2	0.9319773938777639	2	FAM114A1
ENSG00000197724	14	0.8357434526246197	14	PHF2
ENSG00000197746	9	0.860047370227438	9	PSAP
ENSG00000197756	1	0.7223206912237635	1	RPL37A
ENSG00000197779	3	0.7570311304318599	3	ZNF81
ENSG00000197798	4	0.7340207775559732	4	FAM118B
ENSG00000197816	20	0.7840857812173407	20	CCDC180
ENSG00000197858	1	0.8539594924998527	1	GPAA1
ENSG00000197872	5	0.9755520973462798	5	FAM49A
ENSG00000197885	8	0.8331377229324279	8	NKIRAS1
ENSG00000197894	21	0.9735817431047703	21	ADH5
ENSG00000197958	1	0.8132064563945551	1	RPL12
ENSG00000197959	5	0.9412891368914322	5	DNM3
ENSG00000197965	8	0.935504026647176	8	MPZL1
ENSG00000197976	18	0.7246236861890825	18	AKAP17A
ENSG00000197977	3	0.8381829350808927	3	ELOVL2
ENSG00000197982	1	0.8702376222290987	1	C1orf122
ENSG00000197989	4	0.7307996280938057	4	SNHG12
ENSG00000198000	15	0.7953851347222781	15	NOL8
ENSG00000198015	16	0.92765959524373	16	MRPL42
ENSG00000198034	1	0.9095710418166874	1	RPS4X
ENSG00000198042	3	0.877297107126754	3	MAK16
ENSG00000198056	1	0.7157080726136673	1	PRIM1
ENSG00000198060	13	0.7305826685564252	13	MARCHF5
ENSG00000198075	2	0.9647996831473876	2	SULT1C4
ENSG00000198089	19	0.7950548412886534	19	SFI1
ENSG00000198105	3	0.9278096779350308	3	ZNF248
ENSG00000198121	16	0.9397976716364762	16	LPAR1
ENSG00000198133	6	0.9233339602048347	6	TMEM229B
ENSG00000198142	20	0.7746134298154911	20	SOWAHC
ENSG00000198182	3	0.8415417469769508	3	ZNF607
ENSG00000198198	14	0.625818433426297	14	SZT2
ENSG00000198211	10	0.8570271627298928	10	AC092143.1
ENSG00000198216	5	0.9575064603901464	5	CACNA1E
ENSG00000198242	1	0.9157178068789048	1	RPL23A
ENSG00000198258	1	0.9337143395545018	1	UBL5
ENSG00000198265	7	0.8489029136030122	7	HELZ
ENSG00000198301	1	0.8410242210268408	1	SDAD1
ENSG00000198324	10	0.8081626724133802	10	PHETA1
ENSG00000198331	1	0.6962022976719695	1	HYLS1
ENSG00000198356	1	0.8350109186115268	1	GET3
ENSG00000198363	2	0.9379180392801693	2	ASPH
ENSG00000198369	3	0.9326685298318119	3	SPRED2
ENSG00000198382	7	0.9011263879017914	7	UVRAG
ENSG00000198408	7	0.9510050581260417	7	OGA
ENSG00000198431	14	0.8435031322311848	14	TXNRD1
ENSG00000198464	15	0.9155233768223188	15	ZNF480
ENSG00000198478	14	0.8842026756369306	14	SH3BGRL2
ENSG00000198492	1	0.8525612062915151	1	YTHDF2
ENSG00000198498	9	0.9654565122060831	9	TMA16
ENSG00000198538	3	0.78821879673808	3	ZNF28
ENSG00000198551	1	0.8891323660939823	1	ZNF627
ENSG00000198554	21	0.9660870218093526	21	WDHD1
ENSG00000198563	1	0.8025512240408232	1	DDX39B
ENSG00000198604	2	0.9630422091162165	2	BAZ1A
ENSG00000198642	14	0.8324010996951813	14	KLHL9
ENSG00000198646	7	0.8268844217682054	7	NCOA6
ENSG00000198663	23	0.9261836222373053	23	C6orf89
ENSG00000198689	8	0.9364023327609458	8	SLC9A6
ENSG00000198690	13	0.8917476718402747	13	FAN1
ENSG00000198700	16	0.9173057242346657	16	IPO9
ENSG00000198712	1	0.9393603685700037	1	MT-CO2
ENSG00000198715	15	0.7392110357068921	15	GLMP
ENSG00000198719	15	0.8657689787527367	15	DLL1
ENSG00000198721	9	0.8852483429320392	9	ECI2
ENSG00000198727	1	0.9184457559457272	1	MT-CYB
ENSG00000198730	9	0.954790924396939	9	CTR9
ENSG00000198732	9	0.9576676791779284	9	SMOC1
ENSG00000198736	1	0.774111710041652	1	MSRB1
ENSG00000198746	1	0.8148425181481336	1	GPATCH3
ENSG00000198752	17	0.9101611241542664	17	CDC42BPB
ENSG00000198755	1	0.9249228096875207	1	RPL10A
ENSG00000198763	1	0.8616372718037167	1	MT-ND2
ENSG00000198771	4	0.6776299686142773	4	RCSD1
ENSG00000198780	6	0.960268590314621	6	FAM169A
ENSG00000198783	1	0.9076644655306976	1	ZNF830
ENSG00000198799	3	0.8223259689445279	3	LRIG2
ENSG00000198804	1	0.923127650460659	1	MT-CO1
ENSG00000198805	15	0.8143747566545196	15	PNP
ENSG00000198814	13	0.762209423847698	13	GK
ENSG00000198825	17	0.9483399467524664	17	INPP5F
ENSG00000198826	2	0.918311052711912	2	ARHGAP11A
ENSG00000198830	21	0.9840351991826831	21	HMGN2
ENSG00000198833	17	0.8695839671096263	17	UBE2J1
ENSG00000198836	17	0.8407200324792409	17	OPA1
ENSG00000198841	4	0.7246430041791099	4	KTI12
ENSG00000198843	17	0.9009377741941841	17	SELENOT
ENSG00000198853	6	0.8328688522698424	6	RUSC2
ENSG00000198856	22	0.8202593907964888	22	OSTC
ENSG00000198865	16	0.95942850109067	16	CCDC152
ENSG00000198876	3	0.9420745182433593	3	DCAF12
ENSG00000198883	5	0.9501889247760827	5	PNMA5
ENSG00000198885	2	0.9164431221083719	2	ITPRIPL1
ENSG00000198886	11	0.822201226023303	11	MT-ND4
ENSG00000198887	2	0.9230955289085864	2	SMC5
ENSG00000198890	2	0.9431281397332368	2	PRMT6
ENSG00000198894	14	0.9627156595474922	14	CIPC
ENSG00000198899	1	0.9004154799448266	1	MT-ATP6
ENSG00000198901	2	0.9800755182662707	2	PRC1
ENSG00000198908	3	0.8189668157160575	3	BHLHB9
ENSG00000198910	12	0.9701875757714151	12	L1CAM
ENSG00000198918	1	0.9266201779351962	1	RPL39
ENSG00000198937	1	0.8580747671735917	1	CCDC167
ENSG00000198938	1	0.9354203316058401	1	MT-CO3
ENSG00000198947	17	0.8687061028338451	17	DMD
ENSG00000198954	9	0.9336457985412228	9	KIFBP
ENSG00000198960	11	0.8974992363559495	11	ARMCX6
ENSG00000198961	8	0.865023880162878	8	PJA2
ENSG00000198964	3	0.8116032651453957	3	SGMS1
ENSG00000203667	20	0.9165191377170854	20	COX20
ENSG00000203685	5	0.9372692235951128	5	STUM
ENSG00000203791	3	0.822255445677334	3	EEF1AKMT2
ENSG00000203879	10	0.9539154373489377	10	GDI1
ENSG00000203880	3	0.8785161295866762	3	PCMTD2
ENSG00000203950	1	0.8681200122487633	1	RTL8A
ENSG00000204065	11	0.9153203802407054	11	TCEAL5
ENSG00000204103	10	0.888864917763563	10	MAFB
ENSG00000204130	7	0.8544999738944742	7	RUFY2
ENSG00000204138	15	0.8700110559239308	15	PHACTR4
ENSG00000204147	3	0.9268872462170304	3	ASAH2B
ENSG00000204217	13	0.860745801500993	13	BMPR2
ENSG00000204228	15	0.7618824390353295	15	HSD17B8
ENSG00000204262	23	0.9221767380496874	23	COL5A2
ENSG00000204267	20	0.6623730663478941	20	TAP2
ENSG00000204271	17	0.9660911893868377	17	SPIN3
ENSG00000204291	12	0.9436840923951094	12	COL15A1
ENSG00000204308	1	0.9031155070468811	1	RNF5
ENSG00000204310	10	0.8891826742989297	10	AGPAT1
ENSG00000204347	21	0.9561332207828717	21	BTBD17
ENSG00000204351	1	0.7443306750716729	1	SKIV2L
ENSG00000204356	1	0.9529470064742036	1	NELFE
ENSG00000204371	18	0.8245235804891786	18	EHMT2
ENSG00000204387	1	0.8683634175512434	1	SNHG32
ENSG00000204392	1	0.7919653720997015	1	LSM2
ENSG00000204427	22	0.85355954256433475	22	ABHD16A
ENSG00000204435	1	0.9216719264897567	1	CSNK2B
ENSG00000204438	15	0.8406064383076234	15	GPANK1
ENSG00000204439	1	0.8212493964353633	1	C6orf47
ENSG00000204469	3	0.7839915696187376	3	PRRC2A
ENSG00000204556	2	0.9520263844696083	2	AL450124.1
ENSG00000204564	4	0.6475017331772335	4	C6orf136
ENSG00000204568	1	0.8663766962557462	1	MRPS18B
ENSG00000204574	18	0.7906610858746077	18	ABCF1
ENSG00000204576	4	0.7944761469558287	4	PRR3
ENSG00000204580	21	0.9481541074649298	21	DDR1
ENSG00000204599	14	0.7582193223301226	14	TRIM39
ENSG00000204604	3	0.9213347767153558	3	ZNF468
ENSG00000204611	18	0.7519967440189852	18	ZNF616
ENSG00000204619	11	0.8965377464779258	11	PPP1R11
ENSG00000204624	21	0.978726897566011	21	DISP3
ENSG00000204628	1	0.9924962298530403	1	RACK1
ENSG00000204673	1	0.8576238275346384	1	AKT1S1
ENSG00000204713	10	0.8949539016112973	10	TRIM27
ENSG00000204837	11	0.8725842115197688	11	FGF7P3
ENSG00000204851	10	0.8775736305530638	10	PNMA8B
ENSG00000204852	1	0.8244284050878661	1	TCTN1
ENSG00000204856	4	0.8129055438125407	4	FAM216A
ENSG00000204869	12	0.9314949908986239	12	IGFL4
ENSG00000204899	19	0.780022940248818	19	MZT1
ENSG00000204920	18	0.8976530930908024	18	ZNF155
ENSG00000204954	4	0.8234304619222053	4	C12orf73
ENSG00000204961	4	0.852083368806604	4	PCDHA9
ENSG00000204967	5	0.9385395804345926	5	PCDHA4
ENSG00000205133	8	0.8794969776930133	8	TRIQK
ENSG00000205138	11	0.87140095059772	11	SDHAF1
ENSG00000205209	4	0.8565327375698389	4	SCGB2B2
ENSG00000205302	2	0.9299723641246983	2	SNX2
ENSG00000205323	1	0.794411553279862	1	SARNP
ENSG00000205336	21	0.9700983593504227	21	ADGRG1
ENSG00000205531	18	0.5377714197734311	18	NAP1L4
ENSG00000205542	1	0.9498173314664046	1	TMSB4X
ENSG00000205562	4	0.7039272717996226	4	AL049775.1
ENSG00000205571	18	0.6599810499771854	18	SMN2
ENSG00000205581	14	0.8273076928966937	14	HMGN1
ENSG00000205593	10	0.9146073853162218	10	DENND6B
ENSG00000205609	11	0.8613207059562819	11	EIF3CL
ENSG00000205629	1	0.9175488018275948	1	LCMT1
ENSG00000205643	1	0.7242828900177137	1	CDPF1
ENSG00000205683	4	0.6893207867454535	4	DPF3
ENSG00000205726	6	0.8806025592499709	6	ITSN1
ENSG00000205763	11	0.8788535834250739	11	RP9P
ENSG00000205765	13	0.742820638487367	13	C5orf51
ENSG00000205927	20	0.6386619718905538	20	OLIG2
ENSG00000205978	19	0.8692631988119899	19	NYNRIN
ENSG00000206053	2	0.9185730841277914	2	JPT2
ENSG00000206172	1	0.9428492617095376	1	HBA1
ENSG00000206527	8	0.9085522488602359	8	HACD2
ENSG00000206579	5	0.9162636623177794	5	XKR4
ENSG00000207304	23	0.8942975252884591	23	SNORA8
ENSG00000207770	2	0.959573403006787	2	MIR568
ENSG00000211445	2	0.9953715123763144	2	GPX3
ENSG00000211450	1	0.9317348473144488	1	SELENOH
ENSG00000211455	13	0.9021758516988497	13	STK38L
ENSG00000211456	14	0.9443226468799804	14	SACM1L
ENSG00000211459	1	0.8077174218608115	1	MT-RNR1
ENSG00000211460	2	0.964383537595027	2	TSN
ENSG00000212127	7	0.8650311458710436	7	TAS2R14
